AuthorID,AuthorName,Count_cited
QJKkCVcAAAAJ,Orrin W Robinson,584
SjT-Sg8AAAAJ,Iván Mejía-Guevara,583
kTKmpT0AAAAJ,Yair Carmon,583
7skUmxwAAAAJ,Ryan Bloom,583
Dwtjs9oAAAAJ,Xing Chao,582
hBaRTAQAAAAJ,Hao Zhang,582
BqKXIA8AAAAJ,Panupong Pasupat,582
MG5KRaoAAAAJ,Ari Y Kelman,582
lAI4h3sAAAAJ,Michael W Panas,582
TswVA7kAAAAJ,Heather Malin,581
inhGKT8AAAAJ,Yang Du,581
Xb1dnvsAAAAJ,Hansen Wang,581
DtD77jsAAAAJ,Luigi Bocola,580
octl-PcAAAAJ,Liangliang Zhang,580
NlnpI7QAAAAJ,Kyle David Julian,580
NrzKrGQAAAAJ,Mark J. Wagner,580
UHq0Q9IAAAAJ,Pamela Ng,578
E4SNn_MAAAAJ,Sonia Tikoo,578
-aWhLOUAAAAJ,Anne-Pascale Le Berre,578
w_UX7zMAAAAJ,Rall Walsh,577
2DQ-LWIAAAAJ,Yonggan Wu,576
-8ewRe0AAAAJ,Bowen Liu,575
Kj0Kgz4AAAAJ,Henry Chubb,574
kwqdI-cAAAAJ,Adam Pellegrini,573
33At7ZkAAAAJ,Leah Backhus  MD MPH,573
XunnVQoAAAAJ,Huayan Wang,572
3lpAjR56bQIC,Alaina Strickler,572
BJXpPqAAAAAJ,Yuanwen Jiang,571
oYQieCQAAAAJ,Igor Pochorovski,571
UgoDbyYAAAAJ,Hao Wang,570
nOo5V7wAAAAJ,Panjamaporn Sangwung,569
O2HUmYsAAAAJ,Daisy Yi Ding,569
NOAVTjEAAAAJ,Adam Leeper,568
pfAcyjIAAAAJ,"Ariel R. Brumbaugh, Ph.D.",568
NircXfMAAAAJ,Xin Wang,568
pvC9gV8AAAAJ,Chunte (Sam) Peng,563
30uHuVIAAAAJ,Xiang MA,562
JO8RS-kAAAAJ,zhentian wang,562
apKl0kAAAAAJ,Adrien Auclert,562
IVYyZs8AAAAJ,Benjamin K. Ofori-Okai,561
My-1oX4AAAAJ,Julián Martínez-Rincón,561
OElD_pgAAAAJ,Andrew Scheuermann,561
QmmuCtgAAAAJ,Amogh vasekar,561
uCRc7DgAAAAJ,Vijay Krishnan,560
9KRcr3QAAAAJ,Ross Daly,560
_H0TWwQAAAAJ,Josh Tycko,559
QCEWTRoAAAAJ,Xin Xiao,559
26ltI-wAAAAJ,Majlinda Kullolli,558
za9F5FgAAAAJ,Longzhi Tan,558
6x6kas4AAAAJ,Thomas JA Wolf,558
YZ6YodUAAAAJ,"Janin Nouhin, PhD",558
bo_FK9UAAAAJ,Aarti Bagul,558
CG9OG_YAAAAJ,Randy Dennis Mehlenbacher,557
thNxKo0AAAAJ,Chunfeng Li,557
2ZYz2SwAAAAJ,Tony Duan,557
RyuH3BQAAAAJ,Ross M Audet,556
qm4otegAAAAJ,Raphaël Van Laer,556
I16GByUAAAAJ,Leigh Christopher,556
QFSq1VcAAAAJ,Eric N Smith,556
u5UXvyMAAAAJ,Maheen Mausoof Adamson,555
pA-TqMEAAAAJ,Zhangjie Cao,554
ARoc7DoAAAAJ,Bruno B. Queliconi,553
ShneqswAAAAJ,Jamie McDevitt-Irwin,553
T0ok6QkAAAAJ,Junjie Luo,552
aNplA08AAAAJ,Chloé Girard,552
5Qg3e0MAAAAJ,Austin D. Sendek,552
kOvLNWoAAAAJ,Linda Lim,551
QRFeC2AAAAAJ,Kevin Hug MD,551
pXzn2akAAAAJ,Li-Yang Tan,551
DAR2yDQAAAAJ,Thomas Icard,550
HbNbD8AAAAAJ,Siqi Tian,550
9RNcFO0AAAAJ,Sandeep Babel,549
hMADPvYAAAAJ,Lutz Waldecker,549
BSmW2vYAAAAJ,Saptarshi Chaudhuri,549
cyl6izMAAAAJ,Philip Walmsley,549
p5zPm94AAAAJ,Giuseppe Puglisi,548
_BGYK2YAAAAJ,Jennifer Kong,548
RwtZmYwAAAAJ,Kubilay Demir,547
jfrK-H4AAAAJ,Arjun S. Adhikari,547
LNCtd9UAAAAJ,Liliana Moura Massis,546
K-XrycoAAAAJ,Jeremy P Harris,546
tdOGJ4UAAAAJ,Maxence Gauthier,546
MYWWLQ8AAAAJ,Rodolfo D Vicetti Miguel,545
sH2a0nkAAAAJ,Jinkyoo Park,545
lG2o0lAAAAAJ,John Paul Oliveria,544
omTjhhMAAAAJ,Kathrin Leppek,544
1XcyH-gAAAAJ,Yen Sia Low,543
DU58eCoAAAAJ,Sebastian Schuster,542
Y5i3c46h5gYC,John L. Silberstein,542
l2BKwyUAAAAJ,Fujun Luo,541
2pS6B04AAAAJ,Michael S. Haney,541
_ojmfD0AAAAJ,Tarun Khurana,540
v4TXIxsAAAAJ,Syamantak Khan,540
Zoall6AAAAAJ,Danfeng LI,539
dfy3siAAAAAJ,Elizabeth Murnane,539
r4vZsu0AAAAJ,Chibueze V. Amanchukwu,539
HeSn_M8AAAAJ,Petr Johanes,539
HEKzGdUAAAAJ,Ting-Hsiang Chang,538
jlc_r28AAAAJ,Mainak Chowdhury,537
KBSeSC4AAAAJ,Vijay Vedula,537
oHcacuIAAAAJ,hyung kyu lee,537
WetKfYoAAAAJ,Kristy Choi,537
NGk5o2wAAAAJ,Anne Podolsky,536
hOsXJ_EAAAAJ,Krish Seetah,535
4OS-EqgAAAAJ,Morten Fischer Rasmussen,535
byCSkmwAAAAJ,YoungJu Jo,535
hWlmOYAAAAAJ,Manas Joglekar,535
GvoNMVgAAAAJ,Katerina Georgiou,535
2ITGSdgAAAAJ,Urvashi Khandelwal,535
Ph9UAcEAAAAJ,Jing-Hung Wang,533
IuD9x4gAAAAJ,Christine Wahlquist,532
-VJuIvYAAAAJ,Xiaobiao Huang,532
zrRdJgoAAAAJ,Daniela Retelny,531
18ue3XQAAAAJ,Paige M Fox,531
iE0cLtYAAAAJ,Patrick Atkinson,530
-AnR2pUAAAAJ,Bjorn-Erik Wulff,530
7IGyG-YAAAAJ,Marc D. Ferro,529
b4Kj6MIAAAAJ,Edward Schmerling,529
9H77FYYAAAAJ,Pierre-Luc Bacon,529
V7FmvVwAAAAJ,Zhiping Zhang,528
d1ZrZ6YAAAAJ,Takamasa Kudo,528
87UteCYAAAAJ,Bo Gu,528
oxwew2QAAAAJ,Sara Beygi,527
n6FIHUgAAAAJ,Harini Raghu,527
8k7Kf3UAAAAJ,Robin Kamal,527
hBx90hAAAAAJ,Robin Elahi,527
z7gKTwcAAAAJ,"Devsmita Das, MD, MPH",526
oExj588AAAAJ,Liz Valente,526
VZCIqYIAAAAJ,Ludovic Gaudard,526
CopVj_AAAAAJ,Andrea Di Blas,525
nJf6184AAAAJ,Steven Sensarn,525
TMJy3nQAAAAJ,mehran jamali,524
unFTH2EAAAAJ,Matthew Golub,523
aSAS-aAAAAAJ,Mert Pilanci,523
unzYu7MAAAAJ,Xue Yuan,523
qRAQ5BsAAAAJ,Tim (Tianlin) Shi,523
HV8aGHIAAAAJ,Jennifer Langer-Osuna,523
_LPxWLkAAAAJ,Brian Mok,523
P4MivAcAAAAJ,Lauren Booth,523
zXw-zWwAAAAJ,Mark Lawrence,523
gntg900AAAAJ,Luis Perez,523
nAzO2DQAAAAJ,Douglas Sidell,522
jXb0fAEAAAAJ,Amy Cordones-Hahn,522
0Y8ZeCgAAAAJ,Daniel Wesche,522
LjzSVy8AAAAJ,Agustin Rojas-Muñoz,521
kom77lgAAAAJ,Manuel Kolb,521
kPzWr4YAAAAJ,Colin J Fuller,520
9OjkeNYAAAAJ,Hima Anbunathan,520
fbXKLm4AAAAJ,Alexey A. Aleshin,520
hqJ2Y7QAAAAJ,Liang Heng,519
w7Ye-igAAAAJ,Yinming Sun,519
InEMxGMAAAAJ,Michele Donato,519
EmKRsR4AAAAJ,Mingtao Zhao,519
vVsTRa8AAAAJ,E. Marie Muehe,518
R9QoTWcAAAAJ,Jonas G. Miller,517
rCH4toMAAAAJ,Emile Richard,517
NR3OzVIAAAAJ,Michael J Veit,517
iWPSTmoAAAAJ,Dharini Iyer,517
R-IAsJsAAAAJ,Katherine McNamara (Pogrebniak),517
1DqJaskAAAAJ,Lauren C. Heathcote,517
hMsBkHIAAAAJ,Alexandra G. Russell,516
cA4CXXoAAAAJ,Hua Fan-Minogue,516
sM-RVSUAAAAJ,Fikri Birey,516
DYle6nAAAAAJ,Thomas Hymel,516
iBqNST8AAAAJ,Edward A Ganio,516
6eIdGVUAAAAJ,Malene E Lindholm,516
VMj7r5EAAAAJ,William Childs,515
GHga2q4AAAAJ,Jun Ji,515
yXwMj10AAAAJ,Fan Ye,515
gMuii8EAAAAJ,Caitlin Mallory,515
oO9Vr4cAAAAJ,Anatoly Yakovlev,514
sX6Tw3QAAAAJ,Abby Kirchofer,513
vOi-kycAAAAJ,Peng Li,512
_FSuMPIAAAAJ,Juho Pokki,512
IOrQrZcAAAAJ,Edward Swierk,511
TToRxrwAAAAJ,Hong Zheng,511
4XZ1MAUAAAAJ,Monique Leana Smith,510
s7YHBrsAAAAJ,Rachelle Bitton,510
xvOlfw8AAAAJ,Noriaki Hirose,510
-HpZADYAAAAJ,Kotaro Fujii,510
7_GzzXMAAAAJ,Alex H Williams,509
-kK4ibEAAAAJ,Qiyang Lu,509
ZD0TZGgAAAAJ,Nadine Martinez,509
Wy8GrfkAAAAJ,Vincenzo Favaloro,508
5Jy-YeoAAAAJ,Eva K Fischer,508
dxj38zgAAAAJ,Alpay Burak Seven,508
siuxDbUAAAAJ,Shrestha Basu Mallick,507
JmpDxDMAAAAJ,John M. Abendroth,507
VN2v6PoAAAAJ,Szu-chi Huang,507
MbwDonEAAAAJ,"Ahmed El Kaffas, B.Eng., M.Sc., Ph.D.",506
SOEgZREAAAAJ,Nathan Reticker-Flynn,506
yt9bJUcAAAAJ,Melody Y. Guan,506
HeAdxMsAAAAJ,Benjamin Kim,506
beQ7vU0AAAAJ,Mathieu Lapotre,505
C4NfyXMAAAAJ,Kevin Mann,505
GXBFY1AAAAAJ,Danielle D. DeSouza,505
S_i3j8QAAAAJ,Liyang Cui,505
sV0rV6kAAAAJ,Sumin Lee,505
b9G2CA4AAAAJ,Angela Landrigan,504
L_7SMO0AAAAJ,Madhu Ouseph,504
o3gKnZwAAAAJ,Zhongjie Li,504
Ra543AMAAAAJ,Conghua Wang,504
6SqXJQIAAAAJ,Ramin Dubey,504
CMw_6dkAAAAJ,Michael Iv,504
HbZWMykAAAAJ,Ahmad-Ali Behroozmand,503
sc5iZ3EAAAAJ,Ariel Jaimovich,502
xScsE3sAAAAJ,Nicholas P Edwards,502
XcmXXZcAAAAJ,"Mark Lifson, Ph.D.",502
jMs9dWsAAAAJ,Ali Shariati,501
-MkSAJcAAAAJ,MASATOSHI INOUE,501
IeeH8REAAAAJ,Chenxu Wang,501
y7iQ2x4AAAAJ,Jacob Leos-Urbel,501
AvSyKvwAAAAJ,Inga  Jarmoskaite,500
JLE3P4EAAAAJ,Mark Plitt,500
6U2fuNwAAAAJ,NING CHENG,500
Jp3XhVUAAAAJ,Eldar Sadikov,498
ChPZCA8AAAAJ,Kanthi Nagaraj,498
exJGv5YAAAAJ,Dana K Briscoe,498
8pr7cggAAAAJ,Jeremy Bulow,497
rLCC1PEAAAAJ,Jinglin Lucy Xie,497
Yb9Po2kAAAAJ,Eric Cunningham,496
Wxj3Sq8AAAAJ,K. Dana Chadwick,496
Zx084JIAAAAJ,Justin Meyerowitz,495
11Sff8wAAAAJ,Christopher Gorini,495
pdsbUSUAAAAJ,Melhem Bilen,495
R_HQJksAAAAJ,Yunzhe Feng,494
AokebKoAAAAJ,Amrita Lonkar,494
Qi_sA3AAAAAJ,Laura Symul,494
M-IQXhQAAAAJ,Ariel Strickland,494
aTDiMg4AAAAJ,Florian Wimmers,494
B2k2g5kAAAAJ,Simon Birrer,494
aCQ-ISwAAAAJ,Wen-Ju Bai,493
9KzFkhoAAAAJ,Alexander Giovannitti,493
xsxwT1UAAAAJ,Barna Dudok,492
6s-rETIAAAAJ,"Murli Manohar, Ph.D.",492
ZcUqP3sAAAAJ,Daulet Askarov,492
2O2wB1gAAAAJ,Kirsten Winther,491
hhaBX3kAAAAJ,Xinlu Xu,491
OEBulWAAAAAJ,Joana Galvao,491
NXhZFyAAAAAJ,Farhan Ansari,490
yukKq2AAAAAJ,Wei Jiang,489
yS3rSBEAAAAJ,Zheng Hu,489
wEknYNwAAAAJ,Jeffrey R. Smith,488
dDM_XDoAAAAJ,Matthew Clair,488
xkT7qV0AAAAJ,Morgan Paull,487
kBTFQ3MAAAAJ,Kristopher Kapphahn,487
iIB7bqgAAAAJ,Jun Jiang,487
RPoJfMgAAAAJ,Dhanya K Nambiar,487
_ZR6HOwAAAAJ,Lynn Martin,486
Gx5baHUAAAAJ,Avner May,485
3Ubn8uEAAAAJ,Fang Ren,485
g1FC8SwAAAAJ,Kevin S Kolahi,484
StAYmvQAAAAJ,Steven O. Roberts,484
Kib_WzkAAAAJ,Felix Hol,483
g1x3RKgAAAAJ,Francis Robert Willett,483
ajvnimEAAAAJ,Noah F Greenwald,483
NDbMl7oAAAAJ,Jiaxuan You,483
1IACKVMAAAAJ,Cayce J. Hook,482
M_snjEgAAAAJ,Brandon Bentzley,481
z8eo4hAAAAAJ,Shiven Kapur,481
kKbE5l8AAAAJ,Chiara Giammanco MacPherson,481
pp-pk2YAAAAJ,Ivan Marinovic,481
rwAn15UAAAAJ,Robert Ikeda,481
EMk6mkIAAAAJ,Yingding (Bryan) Xu,480
pULmWxgAAAAJ,Jiyan Yang,480
Hl6BX-IAAAAJ,Broder Schmidt,479
xACEyz8AAAAJ,Rammohan Devulapally,479
grBqalQAAAAJ,Guojun Han,479
06Q4vlIAAAAJ,Shuo Han (韩硕),479
Nh4MLjsAAAAJ,Furqan M. Fazal,478
i7jievkAAAAJ,Ana Klimovic,478
dyXX1EgAAAAJ,Hongseok Namkoong,478
E6P0di0AAAAJ,George Kachergis,477
b4rQwrAAAAAJ,Sam Vesuna,477
8ORwnmkAAAAJ,Sebastian Alvarado,477
bbBSWVIAAAAJ,Fengqin Fang,477
ItNIda0AAAAJ,Leo K. Tam,477
cEIzj5kAAAAJ,Karthik Raghunathan,476
n5ENv9EAAAAJ,Shoumik Palkar,476
hpOSHv0AAAAJ,Monica Sanchez,476
K-i2RY0AAAAJ,Jiancheng Lai,475
TJk4tU0AAAAJ,Christopher D McFarland,473
5UjTMxkAAAAJ,Saumya Saurabh,473
VxnuyOgAAAAJ,Feifei Lian,473
nfml1xoAAAAJ,"Yaw Shin Ooi, Ph.D.",473
X7_h7OUAAAAJ,Mu Zhou,473
j6SL0BcAAAAJ,En-Chi Hsu,473
b5kximYAAAAJ,J.-Y. Jason Lin,472
tm0VlqEAAAAJ,Damien Kah,471
yDAiia4AAAAJ,Aditya Sood,470
Lyz1KU8AAAAJ,Jesse Gomez,470
K8gcoLUAAAAJ,Alessandro Tocchio,470
zS33zG4AAAAJ,Suzanne R. Tamang,469
t_ewWYEAAAAJ,Sizun Jiang,469
GW2rxJgAAAAJ,Seng Keat Teh,469
g0E98q0AAAAJ,Wendy Y Zhang,469
ygR16nMAAAAJ,Elizabeth Sypek,469
TjZCRxIAAAAJ,Alice B. Popejoy,469
j3PiUoUAAAAJ,SHUYUAN ZHANG,467
jC9hMrEAAAAJ,Juliane Begenau,467
_UDwpdAAAAAJ,Sylvain Coutu,466
LWeVRdUAAAAJ,Ethan Dyer,466
Huacly8AAAAJ,Yunhan Chen,465
PhcYF30AAAAJ,Donglai Zhong,465
VVXTTSAAAAAJ,Yu-Hsuan Chen,464
OtJC70cAAAAJ,Cody A. Coleman,464
pJgvKRIAAAAJ,Apoorva Rajagopal,464
rr73fd0AAAAJ,Sergio Arroyo,463
wxlmv4IAAAAJ,Subhamoy Das,463
psf8zb4AAAAJ,Michael Lopez,462
hCT3SIUAAAAJ,Laura M. Dornan,462
LyUqdNcAAAAJ,Karsten Bruening,462
ou4t-uwAAAAJ,Kristopher S. Brown,462
zUbhJJ0AAAAJ,Dan Woods,461
35ukpmIAAAAJ,Xiao Zhang,461
lpDHQVYAAAAJ,Cara Liebert,460
2FarYEEAAAAJ,Benjamin A. Braun,460
U13GZJEAAAAJ,"Jennifer Kaci Fairchild, PhD, ABPP",460
G2jA6NcAAAAJ,Shayan Fakurnejad,459
tJQr3f4AAAAJ,Rich Kowalczyk,459
V3U6aCMAAAAJ,J. Matthew Franklin,459
xzm1OsYAAAAJ,Shaila Musharoff,457
txD93D0AAAAJ,Di Meng Wu,457
7DxoywEAAAAJ,Simon (Yifei) Miao,457
eLcM7W0AAAAJ,Peter Lofgren,456
_iRYg_IAAAAJ,Gulshan Singh,454
FQld_PIAAAAJ,Fengjiao Lyu,454
1PoYh0oAAAAJ,Yaniv Kerem,454
WSUNNBYAAAAJ,Na-Ri Kang,454
R_b00OYAAAAJ,Han zhu,454
kcLsmp4AAAAJ,Joseph D. Yesselman,453
VZrT8xAAAAAJ,Julie Fortuna,452
L4h57AIAAAAJ,Diego Muñoz,452
WxI0IWwAAAAJ,Deepika Laddu,451
QS2CYV0AAAAJ,Natalie Telis,450
Nox3k3cAAAAJ,"Michael A. Cantrell, Ph.D.",450
7ZCAS68AAAAJ,Rijk de Rooij,450
VrE-Gd4AAAAJ,Vardan Papyan,450
r4BNLSoAAAAJ,Anirban Chakraborty,449
on7GFpYAAAAJ,Christopher A. Metzler,449
TA59xMUAAAAJ,Djordje Padejski,449
d5yUpaQAAAAJ,David Sichen Wu,448
gUQLNIYAAAAJ,Huiyuan Wang,448
mOHwd_0AAAAJ,LEI ZHANG,448
h2ync_QAAAAJ,Kenton L Anderson,448
O6DJPJ0AAAAJ,Michael J. Robertson,448
FVJEt_AAAAAJ,Eric G. Wu,447
RvRFhvoAAAAJ,Gadi Gilam,447
Lu6LFeQAAAAJ,Ronald W Alfa,446
gmNIijQAAAAJ,Weiguang Yang,446
_E5hc9MAAAAJ,Orestis Vardoulis,445
kTgyM9wAAAAJ,Marcos Martínez-Romero,445
LvDDmGQAAAAJ,Amin Aalipour,445
wAFMjfkAAAAJ,Weihua Hu,445
n5l7tL8AAAAJ,Jack O'Sullivan,445
kykfLtQAAAAJ,Peter A Combs,444
Rdh-Kw0AAAAJ,Sacha Khong,444
S7OPCpcAAAAJ,Farnaz Hooshmand,444
nnN1jo4AAAAJ,"Anna Sailer Karmann, MD PhD",444
5UTObAgAAAAJ,Albert Rogers,444
b7sIEHcAAAAJ,Kiril Solovey,443
af2KD4IAAAAJ,Jonathan J Turner,443
lczRcUTOubYC,Patrick Neuhöfer,442
FZQZGkEAAAAJ,YF Khalil,441
M15D2CsAAAAJ,Viola J. Chen,441
Vi4sF7AAAAAJ,Lana Lau,440
PMjGlW4AAAAJ,Ethan Fast,440
Dr2bikkAAAAJ,David C Yuan,440
XPwyNXEAAAAJ,Christopher M. Neumann,440
2oE9VlcAAAAJ,Josquin Foiret,440
MVUbYCkAAAAJ,Zelun (Alan) Luo,440
WSk3WuoAAAAJ,Joseph Wielgosz,439
jya8nU0AAAAJ,Andy Saltarelli,439
hGuOkXMAAAAJ,Alexandros Terzis,438
XVsftdsAAAAJ,Pedro Pinheiro-Chagas,438
1BqRqCQAAAAJ,John Basbagill,438
zB0lq4QAAAAJ,DEBIN JI,438
kEqB5R4AAAAJ,Navdeep S. Sahni,438
8RGNnUEAAAAJ,Mingyu Chung,438
QbNPG4wAAAAJ,Tao Sun,437
vYxxhYkAAAAJ,Anton Sinitskiy,437
nPrC7jkAAAAJ,Chenzhuo Zhu,437
1GFblggAAAAJ,Benedict Anchang,437
-fIDiWcAAAAJ,Masataka Nishiga,437
uFNPBHsAAAAJ,Anca Velisar,436
bjjSH4UAAAAJ,Kristina Bezold Kooiker,436
5HuHCMQAAAAJ,Kalli Kappel,436
NcLL2nkAAAAJ,Harini Iyer,436
7rvNQJoAAAAJ,Łukasz Kidziński,435
9KhIkNkAAAAJ,Frederic Sala,435
ysi6rAEAAAAJ,Kun-Che Chang,435
UF82F4gAAAAJ,Jinyu Hu,435
7ys75_UAAAAJ,Sharon Bone,435
6EXNUG4AAAAJ,Andrea Battistoni,435
2cY2zwUAAAAJ,Qingnan Fan,435
VSfWOnAAAAAJ,Antoine Koehl,435
bsCaE5UAAAAJ,Leor Perl,434
tYBGhLEAAAAJ,Tiffany Ting Liu,434
wyZfpAkAAAAJ,Jeroen Blokhuis,434
Wp5r-LYAAAAJ,Mahla Poudineh,434
UZZAszUAAAAJ,Yee Hui Yeo,433
3C__4wsAAAAJ,Hongwei Wang,433
BcCuTtEAAAAJ,Thiruppathiraja C,432
oZmDtsoAAAAJ,Amir Kavousian,432
MEp4UeoAAAAJ,Jingyuan Linda Zhang,432
dRjlvdkAAAAJ,kaiming zhang,432
EnEkhTYAAAAJ,John Kochalka,432
hamDi48AAAAJ,Jie Wu,431
M10uj1MAAAAJ,Rebecca Lester,431
AWqzbH8AAAAJ,Ashwin C Atre,430
sno_fl8AAAAJ,Gisela M Sandoval,430
2lC_T8cAAAAJ,Qian Lin,430
Hj82r7MAAAAJ,Benedikt Bünz,429
VXlVIOoAAAAJ,Sijie Wei,429
63l290AAAAAJ,Qian He,429
n99pDOAAAAAJ,Martin Becker,428
rjLmD18AAAAJ,Jorge Herrera,428
OY3056IAAAAJ,Ian Schultz,427
Kn3p8m8AAAAJ,Christina Loh,427
7nUL128AAAAJ,Frauke Kracke,426
Xnl9oiwAAAAJ,Maryam Yousefi,426
o23Mn0cAAAAJ,David Hallac,426
kSv-63AAAAAJ,Hyosun Lee,425
blrOSDwAAAAJ,Kunal K. Mehta,424
idBr3PIAAAAJ,Sameh Galal,424
CfnwDC4AAAAJ,Allegra Hosford Scheirer,424
saOCIXYAAAAJ,Param Priya Singh,423
sua5tGwAAAAJ,Sandra Andorf,423
Kw26thkAAAAJ,Michael Westberg,423
1i6xShgAAAAJ,Chia-Jung Chung,423
jPC_DkYAAAAJ,Cheng Huang,421
fF7eGHEAAAAJ,Kyoungjin Lee,421
qGxLrqoAAAAJ,Alexander V. Dudchenko,421
7K0TYygAAAAJ,Philomena Schlexer Lamoureux,421
xLZ5O4MAAAAJ,Mark Tsuchida,420
zglcuwEAAAAJ,Andrew Watkins,420
Y9BLeTAAAAAJ,Justine T. Kao,420
6EnQHN8AAAAJ,Yang Li,420
plhhhXUAAAAJ,Yuan Zhuang,419
bTkrFZgAAAAJ,Yuntao Xia,419
pySPg4IAAAAJ,Anna Carolina Muller Queiroz,419
X2_6GNoAAAAJ,Suresh Sugumar,419
HcitnLYAAAAJ,Ivan Marcin,418
Nccb5VIAAAAJ,Rosa Romano,418
g6qhK2cAAAAJ,"Dr. Yohannes Woubishet Woldeamanuel, MD",417
FygnJ8IAAAAJ,Noah Kastelowitz,417
7HTUWNYAAAAJ,Emily B. Tsai,417
_C4f7okAAAAJ,Ioannis Liodakis,417
8B4xuwMAAAAJ,Russell J Li,417
eTOlSCwAAAAJ,Max J. Hoffmann,416
P3ImIKIAAAAJ,Mehmet E. Solmaz,416
peqnQjMAAAAJ,Derek Powell,416
YwS2alwAAAAJ,Liang-Fu Chen,416
aC99WNcAAAAJ,Stephen Zoepf,415
VCoiJvgAAAAJ,Benoit Lehallier,415
9aEwl1YAAAAJ,rui tang,414
LVrivfEAAAAJ,Thomas Shun Rong SHEN,414
ke4cb9AAAAAJ,Timothy S. English,414
P3C90BUAAAAJ,Wonchan Lee,414
lUM4StYAAAAJ,Nora Freeman Engstrom,414
7t-VBtwAAAAJ,Miguel Mata,414
Kz6ObwMAAAAJ,David Fong,413
mT-seW0AAAAJ,Ziang Xie,413
h0VEjbgAAAAJ,Shi Liu,413
0wo97L8AAAAJ,Luciene Borges,412
Kgs3zQoAAAAJ,"Luigi Nardi, Ph.D.",412
AQpLLk8AAAAJ,Jiayi Dou,412
pr40HkgAAAAJ,Bassam Kadry,411
H09pOhMAAAAJ,Chang Min,411
Gc5WwHoAAAAJ,Tanchen Ren,411
bmnrlUUAAAAJ,Weiliang Jin,411
cmuLgoAAAAAJ,Jessica Selinger,411
6N2Ia0MAAAAJ,Hongxia Wang,411
XIS0aHgAAAAJ,Anshuman Bhuyan,410
M6HI4JMAAAAJ,Jing Pan,410
ZX4oiKIAAAAJ,Qingjun Luo,410
Qm0P6_0AAAAJ,Pranav Dandekar,409
6Qb-lE8AAAAJ,Dr. Anugula Nagaraju,409
uioc2BEAAAAJ,Jae Kyoo Lee,409
oS9Y01gAAAAJ,James P. MacArthur,409
ykPSxJoAAAAJ,Su Hyun Hong,408
u6X2sWUAAAAJ,Hao Jiang,408
zW3Qax0AAAAJ,Jie Ding,408
X5vB-cIAAAAJ,ALBERT LU,408
O924n4AAAAAJ,Karen Jusko,407
-u5XnK0AAAAJ,Hamilton Kakwere,407
x_M3BpoAAAAJ,Antonio Meola,407
3xlbGQMAAAAJ,Landon Schnabel,406
HJLgA2kAAAAJ,Yuan Xue,406
kCDns-EAAAAJ,Megha Dubey,406
b3iOW1kAAAAJ,Clea Sarnquist,406
oyxvzfQAAAAJ,Zhongkai Hu,406
gNnlnZ8AAAAJ,Arjun H. Kohli,406
qmaND5gAAAAJ,Chi-Shuen Lee,405
quJME0oAAAAJ,Peng Qi,405
5ICLcYAAAAAJ,Jake Lever,405
3RNGLOsAAAAJ,Guruswamy Karnam,405
AlEO-p0AAAAJ,Yonatan Winetraub,404
xfauPVUAAAAJ,Yashar Mehmani,403
QiYuYnIAAAAJ,Bo Zhou,403
d6vU434AAAAJ,Shiqiang (Nick) Zou 邹仕强,403
jwfCowQAAAAJ,Yong Woong Jun,403
lmQQ2D0AAAAJ,Seyyed Ali Hashemi,402
JQx6WdwAAAAJ,lulu Cao,402
03x-iWYAAAAJ,Ryan Kellogg,402
Q9bkivIAAAAJ,Kun Wang,402
-dxTREUAAAAJ,Nell Marshall,402
NgGtWuAAAAAJ,Warren Richard Morningstar,402
tNX8pq0AAAAJ,Manuel Garcia Toca,402
Zha_Gn0AAAAJ,Mario Alfonso Diaz de la Rosa,401
N5G-f-gAAAAJ,Ankita Arvind Kejriwal,401
6W6CYTEAAAAJ,Montserrat Medina,401
kDP4DDkAAAAJ,Hakim Raja,401
_OrvX3oAAAAJ,Meredith V Trotter,400
ipRJ058AAAAJ,Taehwa Lee,400
S5GauH4AAAAJ,Heekyung Jung,400
9xfOKdAAAAAJ,Xingxing S Cheng,400
N5ZKKPAAAAAJ,Marvin Gee,400
lP99wEUAAAAJ,Leslie O. Ofori,399
3xNYnHsAAAAJ,Henry Qin,399
RbpNQccAAAAJ,Iris Hui,398
C9pq4NQAAAAJ,"Yana Fedotova Ryan, MS",398
PFhqaAYAAAAJ,Vahid Liaghat,397
UWkTVq8AAAAJ,DEBANJAN BHOWMIK,397
qcdhW18AAAAJ,Devon Chandler-Brown,397
UIoGN2gAAAAJ,Karina Alexanyan,397
0Lc_s4AAAAAJ,Matthew Markert,397
kL_l9GUAAAAJ,Bruno Gabriel Beltran,396
dgqmKWIAAAAJ,Kai-Chung Cheng,396
VtMnm3cAAAAJ,Ria Sircar,395
3xQFRNsAAAAJ,Qinghui Mu,395
0Tr8EqAAAAAJ,Chien-Chung Shih,395
sj0EVJIAAAAJ,Zhijun Zuo,395
z8BWeB4AAAAJ,Amarjot Singh,394
fcXLzLgAAAAJ,S. Mostafa Mousavi,394
Ui4huqIAAAAJ,Amy (Proctor) Madl,394
UOsx_acAAAAJ,Yu Bai,394
7_Sq3h4AAAAJ,Mark Kemp,393
Sfiup-wAAAAJ,Lian Duan,393
MbtZqYYAAAAJ,Joan Camunas-Soler,393
y7DdyvAAAAAJ,John Sack,393
StNh8KoAAAAJ,Victoria Popic,393
p42J3gcAAAAJ,Tod Lindberg,391
jTP2mtgAAAAJ,Sepehr Nezami,391
