AuthorID,AuthorName,Count_cited
LyWY59UAAAAJ,Reza Riahi,1012
bjR76BkAAAAJ,Guy Satat,1011
gxpxW8IAAAAJ,Alessandro Bonatti,1007
ki5wlPEAAAAJ,Stefanie Mueller,1006
lQGadFMAAAAJ,Natalia Nukolova,1006
bHIXs5IAAAAJ,Dr. Iram Mahmood,1005
EW2gx8kAAAAJ,Daniel Piedra,1005
kRSftbcAAAAJ,Ji-Hoon Park,1004
FUTbqVQAAAAJ,Jeffrey Kowalski,1004
bI3A_IEAAAAJ,Sean E McGeary,1003
55mh4okAAAAJ,Jorg Scholvin,1003
3wWoaUMAAAAJ,Chansup Byun,1002
6uLu3tkAAAAJ,Suvi Linna-Kuosmanen,1000
y1h7segAAAAJ,Byoungkwon An,998
qph2BRgAAAAJ,Deepak Vasisht,998
cd5tgB8AAAAJ,Gajendra Pratap Singh,997
ARSf3U8AAAAJ,Ahmed Kirmani,997
-jScousAAAAJ,Asif Iqbal,997
F8sfhYAAAAAJ,Jung Seung Lee,996
47P098YAAAAJ,Olivia Corradin,996
xN9TIjQAAAAJ,Salil Garg,994
AfBsyc8AAAAJ,Moustafa RK Ali,993
jga609UAAAAJ,Stephen B. Miles,993
ido8Q34AAAAJ,Jin-ah Kim,992
LcVfc6wAAAAJ,Cheryl Sorace-Agaskar,991
N4Zb-KwAAAAJ,Ronaldo Lemos,989
V60xWvYAAAAJ,David MacNeill,988
oY34oIcAAAAJ,Diego López Barreiro,988
jliTbOcAAAAJ,Dorsa Parviz,987
3TBBGpMAAAAJ,Haoxuan Zheng,987
SvaV29oAAAAJ,Tugba Efendigil,986
POc7Y8EAAAAJ,Sean D True,986
eoJjs54AAAAJ,"Jorge Alfredo Uquillas, PhD",985
KxXVYlsAAAAJ,Patrícia Monteiro,984
eLYAJowAAAAJ,Lukas Ian Schmitt,984
FnVP7iQAAAAJ,Jonathan Wilde,984
-qCCFUIAAAAJ,Yi Zhang,983
y6vLTAQAAAAJ,Ming Guo,982
ClTkDvgAAAAJ,Yeong Shin Yim,981
QfGz5NIAAAAJ,Juyao Dong,980
NcB7PYoAAAAJ,Vivek Singh,979
oVChRBkAAAAJ,Morten Kjaergaard,979
tAvs_GoAAAAJ,Peter Nicholls,976
jw1gRtEAAAAJ,Susan Amrose,975
30FdZkgAAAAJ,Nasser Rabbat,975
Ht0HvKYAAAAJ,Fei Hui,975
Qggqg5IAAAAJ,Luca Marseglia,972
vVVRBn4AAAAJ,Mina R. Bionta,970
2nn4LLwAAAAJ,Yunguang Zhu,970
u0r29LUAAAAJ,Max Friesen,967
7v46Ww4AAAAJ,Jong Kang Park,966
vDtcytEAAAAJ,Kai Xiang 向凯,963
GzaSQrgAAAAJ,Huitao Shen,961
mKmGrfsAAAAJ,Bobbie Seppelt,960
wtiDrQcAAAAJ,Noah FQ Yuan,959
vqwhr2IAAAAJ,John Cuffe,957
OUXniJ4AAAAJ,Robert J. Citorik,957
Vf3hiboAAAAJ,Xiahui Yao,957
AeJBJB4AAAAJ,Jia Tian,957
lyPnc0UAAAAJ,Joseph Frassica,956
MA_p3zMAAAAJ,Mark Polking,955
f83D_h8AAAAJ,Jameson L. Toole,954
lydX94cAAAAJ,Tom Fredian,953
K6knGK8AAAAJ,George Leifman,952
PfnhangAAAAJ,Anirudh Natarajan,952
K-6ujU4AAAAJ,Yonatan Belinkov,951
4I9pPkAAAAAJ,Tomáš Odstrčil,950
60-SOXQAAAAJ,Steven Peters,949
u_aXgDsAAAAJ,Victor Costan,947
LqXe658AAAAJ,Min-Cheol Kim,947
FQ3gaV0AAAAJ,Greg Calusine,946
564zFJ8AAAAJ,Mark Jarzombek,946
XHlLqDAAAAAJ,Hsiao-hua Burke,946
GB5akC0AAAAJ,Baris E. Polat,943
RZiunmYAAAAJ,Julia Ortony,943
r9RFO80AAAAJ,Wei Lin,942
Ds2SYJMAAAAJ,Stig D. Friis,942
qRYHsxIAAAAJ,Shiliang Shi,942
rQq_gFAAAAAJ,Alba Luengo,941
rHTMZp8AAAAJ,Faraz Najafi,940
DMKfZRwAAAAJ,Carlos A. Ríos Ocampo (Carlos Ríos),940
jtpU1FYAAAAJ,Chung-Soo Kim,936
-zULkNkAAAAJ,Nadir Akinci,935
reEAEWsAAAAJ,Oren Rippel,932
zZcK0JkAAAAJ,Michael Floyd,932
ARyd2EQAAAAJ,Adam B. Milstein,929
IdPSBosAAAAJ,Ali Beyzavi,928
4IFCUS4AAAAJ,German A. Parada,928
qX2I6KIAAAAJ,Pat Marion,927
reejdbgAAAAJ,Vasudevan Bakthavatchalu,927
flJP1GsAAAAJ,Adrian Albert,925
5U6kuzYAAAAJ,Chien-Jen Lai,924
ycr_eucAAAAJ,Sarah Cordero P.,924
qxiGOtYAAAAJ,Hiroki Sugihara,923
qWLChpIAAAAJ,Jameel Zayed,922
j9CJ9MQAAAAJ,Yun Zhang,921
cUZ2ZWkAAAAJ,Christa Van Dort,920
9H63zYkAAAAJ,Andy Wijaya,918
lszc5TgAAAAJ,Rishabh Jain,917
ICNU7sAAAAAJ,Yaodong Zhang,916
BJ2teVoAAAAJ,Iman Soltani Bozchalooi,915
86IGsuIAAAAJ,Sumanta Dey,914
LSLUCx8AAAAJ,Jong Hun Kang,912
q2OrLwEAAAAJ,Greg Sienski,912
_wBnfSwAAAAJ,Sam Halverson,911
1RVoVbwAAAAJ,Matthew Bochenek,911
JF98ZiwAAAAJ,YuXin Xu,911
VcYdnFsAAAAJ,Haogang Chen,910
f_jfiOMAAAAJ,Miho Nakajima,908
AbInbAcAAAAJ,Kevin Kung,907
DHm17BIAAAAJ,Jeffrey K Eliason,906
y-CX0aQAAAAJ,Arvind Satyanarayan,906
8HUDpDoAAAAJ,Nikolaos Trichakis,905
UrEzV_0AAAAJ,Alon Vardi,904
xqT9i6UAAAAJ,Yoong Keok Lee,901
HZcCKu8AAAAJ,Morgan R. Frank,897
vYciUTIAAAAJ,Pooria Mostafalu,897
y_UQfsUAAAAJ,Rachel L Beingessner,895
b8pLQq0AAAAJ,Lixin Shi,894
C67laYQAAAAJ,Daniel Macaya,892
PqoEWcwAAAAJ,Sinan Karaveli,892
cOO05JwAAAAJ,Ruitao Wen （温瑞涛）,892
LYRkQhMAAAAJ,Adam Fisch,892
Z4BS9awAAAAJ,Boris Spokoyny,892
K10QI94AAAAJ,Phiala Shanahan,891
j4NKNWQAAAAJ,Vivishek Sudhir,889
C2pkBkEAAAAJ,Dazhi Liu,889
OUBGBtoAAAAJ,Siah Sin Cheng,887
FMScFbwAAAAJ,Edward Benson,886
-fveCWgAAAAJ,Kristin D Bergmann,884
r3Qn5NgAAAAJ,Akash Gupta,881
aQeTAr4AAAAJ,Guy Rosman,880
TZ3XDP0AAAAJ,Sašo Grozdanov,880
yaW2Su0AAAAJ,Mark Mueller,879
pWkJkFwAAAAJ,Pavlo Gordiichuk,879
aLl3rYoAAAAJ,Kenji Kawaguchi,877
B_DrRWEAAAAJ,Asaph Azaria,877
i7aigSQAAAAJ,Xueda Wen,876
fdxmxD8AAAAJ,Zhan Su,876
wNtyOiEAAAAJ,ARIJIT BASU,875
M-6cVt0AAAAJ,Suman Bose,875
SuCY0rAAAAAJ,Anshuman Kumar,873
hly18T4AAAAJ,Mohsen Esmaily,873
sNMowOIAAAAJ,Ardavan Saeedi,870
ZEoF2A4AAAAJ,Joao Palotti,869
UOSck6IAAAAJ,Sumana Sanyal,869
iKIvqbMAAAAJ,Jorie Koster-Hale,869
xesDOGYAAAAJ,Windsor Sung,869
J1yiyx0AAAAJ,Changhong Cao,868
Cgp-L2UAAAAJ,Rohan Paul,867
uOfp1TEAAAAJ,Vadim Gorin,867
GxtzwzQAAAAJ,Youngho Suh,867
LQwO4mwAAAAJ,Jose M. Orozco,867
SrzySAsAAAAJ,Lei Liu,866
0HJa1QoAAAAJ,Doug M Powell,866
yGAnjNQAAAAJ,Vipin Narang,865
NsNurmgAAAAJ,Weijiang Xue,865
9J0Oi4IAAAAJ,Brian J. Julian,864
wZH_N7cAAAAJ,Lex Fridman,864
mOOsGrQAAAAJ,Suhani Vora,861
0tDRCyQAAAAJ,Shruti Muralidhar,859
P6MosQgAAAAJ,Jake Bouvrie,857
7pmT6EgAAAAJ,Vazrik Chiloyan,857
YuHcet4AAAAJ,Jiaqi Lin,856
hn2BYkMAAAAJ,Athul Prasad,855
fQd38KwAAAAJ,Te-Huan Liu,854
E23pVqIAAAAJ,Chad William Johnston,852
rChGGwgAAAAJ,Chengkai Zhang,851
fKrSxFYAAAAJ,Jacqueline M. Kory-Westlund,849
H1vNRiUAAAAJ,Yufei Zhao,848
xydHyCkAAAAJ,Mike Reppert,847
e32yYMYAAAAJ,Shu Fen Tan,847
VpNRlBwAAAAJ,Ariel Ekblaw,847
t-7_VOkAAAAJ,Mariana Clair Arcaya,846
3AGkKOYAAAAJ,Ivica Friščić,846
VRmXUfoAAAAJ,Jiabao Zheng,846
T2tjOMYAAAAJ,Henry Corrigan-Gibbs,845
3hu5ePcAAAAJ,Kristine Dery,845
51iZ6mIAAAAJ,Ali ParandehGheibi,844
XUmFLVUAAAAJ,Kyle Mahowald,842
DHqFyHsAAAAJ,Diane J Ivy,841
CJ9yRnkAAAAJ,Steven Shimizu,840
ZjhiTqgAAAAJ,Hsin-Ho Huang,840
IyRM3GEAAAAJ,Sina Bonyadi,840
kTr5nqQAAAAJ,Alexander Wolitzky,839
NyS3M-IAAAAJ,Puneet Srivastava,839
HOQxh3sAAAAJ,Daniel Estandian,839
XQlym5QAAAAJ,Tsung-Yu Kao,838
k1mpsQMAAAAJ,Yiran Zheng,838
YoACGkAAAAAJ,Mark Pearrow,835
qOoFXPQAAAAJ,Md Anisur Rahman,834
fK6GcrkAAAAJ,David Holtz,833
JmOnNHQAAAAJ,Neal E. Staley,832
ndv95w0AAAAJ,Szymon Fedor,832
BUGUpCQAAAAJ,Sahab Babaee,831
DMwrt7QAAAAJ,Hong Sio,831
QLDZdicAAAAJ,Shannon X. Wang,829
CaFsmpUAAAAJ,Dhiman Bhattacharyya,828
1nfx31EAAAAJ,Frank Lind,827
niqIXBsAAAAJ,Tsung-Yao Chang,826
oBlGOe8AAAAJ,Alexander Muir,825
zRzQzooAAAAJ,"Kutay Deniz Atabay, PhD",824
7up8o54AAAAJ,Jason Yuanhong Luo,824
0FM8tB4AAAAJ,Erik Hemberg,823
xSEoST4AAAAJ,Charles Smart,823
Nuw1Y4oAAAAJ,Igor Gilitschenski,820
bIgP6toAAAAJ,Adam J. Meyer,820
brTH1ooAAAAJ,Swaroop Appadwedula,819
LtooyDkAAAAJ,Alexander Friedman,818
7ohI29kAAAAJ,Keith Hearon,817
YqEiuvYAAAAJ,John Barrett,816
97G0MKAAAAAJ,Pamela Milani,816
LqBEONAAAAAJ,Justin G. Chen,815
giXTJb4AAAAJ,Aaron Cohen,814
AhyEfIUAAAAJ,Tomomi Aida,814
SxKsRlUAAAAJ,Akshay Deshmukh,813
3yuq1QEAAAAJ,Shay Ohayon,812
M0JfNDYAAAAJ,Bin CAI,812
o0M12Q8AAAAJ,Ashok Ajoy,812
kmUwUr0AAAAJ,Britni Ihle,812
VAvqmioAAAAJ,Xining Zang,811
I8lvhp0AAAAJ,Krishna Shrinivas,811
ctsFlkEAAAAJ,Desai Chen,809
T1Hrj8EAAAAJ,Sterling Anderson,807
8eaEq_MAAAAJ,Pau Creixell,806
Zei8EikAAAAJ,Mikael Jakobsson,805
ELy0L5kAAAAJ,Sudheer Jawla,805
nNMpaAYAAAAJ,Akshay Ashok,804
6MjMhT4AAAAJ,Gemma Roig,804
yMszfuMAAAAJ,Brandon Luders,803
CsEOFL8AAAAJ,Guha Balakrishnan,803
nuiUbpsAAAAJ,Ahmed Saeed,802
Czf3dEUAAAAJ,John Di Iorio,802
CS7c57UAAAAJ,Hyungryul Johnny Choi,800
4e0JL34AAAAJ,Thomas Christensen,800
eg6u4X8AAAAJ,Karthik Dinakar,799
zZZgesYAAAAJ,Teck Chuan Lim,799
nCkU32UAAAAJ,Delsey Sherrill,799
rUrmLO0AAAAJ,Akshay Singh,798
YYNhIAwAAAAJ,Darren Rand,796
8glag4sAAAAJ,Jianghuai Cai,796
PeWwZXkAAAAJ,Vincent X. Genest,795
Y4sS_WEAAAAJ,Won Seok Chang,793
dGLTaaEAAAAJ,Tobias Ehrenberger,792
V9tSj84AAAAJ,Alejandro Perez,792
c87kdQsAAAAJ,Mikkel Heuck,792
KOwC-GMAAAAJ,Sheeba Arnold,789
jSabqPIAAAAJ,Dimitris Pinotsis,788
l015S80AAAAJ,Connor W. Coley,788
6gZOau4AAAAJ,Michael L Stone,788
g09r50cAAAAJ,Felix M Key,788
kcNzojAAAAAJ,~~,788
4fnr6XUAAAAJ,Jacob Donoghue,787
VDTwZWYAAAAJ,Karan Mistry,787
edKE1-kAAAAJ,Jonathan Malmaud,786
UlhlApAAAAAJ,Sybele Saska,786
w9bhlFQAAAAJ,Emily Hanhauser,786
GKw6V-sAAAAJ,Javier Marín,785
uJRHlPgAAAAJ,Mihika Prabhu,784
5PnV5wsAAAAJ,Benjamin Roin,782
SACXQKYAAAAJ,Max Kleiman-Weiner,781
BhbbMxkAAAAJ,Francisco Prieto-Castrillo,779
p_nu2qEAAAAJ,Sameera Ponda,778
zo6NyEcAAAAJ,Giuseppe Romano,777
YJ8ArcQAAAAJ,Michael P. Short,777
7G8kZ-sAAAAJ,Ellen Roche,777
iKnZx7MAAAAJ,Sunny S Wicks,775
xOvkh8cAAAAJ,Adrianna K. San Roman,775
d6ixOGYAAAAJ,Luu Anh Tuan,774
9p2d7SgAAAAJ,Edward H. Nieh,774
dnGppKwAAAAJ,Wen Li Kelly Chen,774
WchI5GcAAAAJ,Tiffany Vo,773
TUc5bP0AAAAJ,Jihyeon Yeom,773
2xnKEiQAAAAJ,Bonjae Koo,773
9EDum0QAAAAJ,Jiajia Guo,773
mkDn6JMAAAAJ,Yuchun Guo,772
pkfZAZIAAAAJ,Nan Li,771
inbsHNwAAAAJ,Sooyeon Cho,770
HJpS2PEAAAAJ,Xin Qian (錢鑫),770
bBHxY_MAAAAJ,Raul Castro Fernandez,770
l0hoi-gAAAAJ,Kentaro Komori,768
I_tHLhkAAAAJ,Yanfeng Jiang,767
sEftCMMAAAAJ,Patrick Buckley,767
Ghf3OJgAAAAJ,Ziqin Rong,767
8bTnsggAAAAJ,Oliver Saunders Wilder,766
apFVFFUAAAAJ,Shamel Merchant,765
EOe-YRwAAAAJ,Cristian-Ioan Vasile,763
lXp99JkAAAAJ,Barmak Heshmat,761
_XrXC10AAAAJ,Jonathan K. Lam,761
AMuJ__QAAAAJ,Peyton Shieh,761
TR9O2_YAAAAJ,SungWon Chung,760
8iCb2TwAAAAJ,Natasha Jaques,760
ojBV7n4AAAAJ,David Wexler,760
yJZDSCoAAAAJ,Iva Bojic,758
KQQTDsUAAAAJ,Byron Lee,758
VXACSk4AAAAJ,Dayong Chen,757
NsAi4mQAAAAJ,Albert Kwon,757
k_4Nqz4AAAAJ,Azucena Ramos,757
zjhhPzwAAAAJ,"Mohsen Behnam , Ph.D.",756
-_EKVQ0AAAAJ,Miika Aittala,755
81D0jlYAAAAJ,Nikita Pak,753
fHkAjMYAAAAJ,Michael Huynh,753
QMkbFp8AAAAJ,Shibani Santurkar,752
BjQE9LcAAAAJ,Xin Li,752
qF806HcAAAAJ,Alex Rutherford,751
WiqWaE4AAAAJ,Jiang Guo,751
3akBQ2MAAAAJ,Rong Zhu,750
pNPmbGAAAAAJ,Nan-Wei Gong,749
Rvkv4HYAAAAJ,Mehdi Taghavi,749
yO5LBIAAAAAJ,John Grosen,749
g8-jvgUAAAAJ,Bogdan I. Fedeles,748
tbDvoPwAAAAJ,Kyoung-Won Park,748
68NaRbUAAAAJ,Sarah E. Sofia,748
FX6Em5oAAAAJ,"Kazuo Imaizumi, Ph.D.",747
eUeQdQoAAAAJ,Leah Ellis,747
zcAYKP8AAAAJ,"Yetiş Gültekin, Ph.D.",746
47PjVX8AAAAJ,Shuguang Li,744
l5Qki4cAAAAJ,Sai T Moturu,744
gGrBhW0AAAAJ,Kenta Iyoki,743
eFti_HgAAAAJ,Jie Hu,741
8iO-e8MAAAAJ,Xian Du,741
o1LllK0AAAAJ,Jianghao Wang,741
8e88ckoAAAAJ,Ahmed Lobad,741
I9rWEkMAAAAJ,Yanchong Zheng,740
400pWvkAAAAJ,Zhiwei DING,739
n0jMfpwAAAAJ,Justin Lummiss,739
rCebyPQAAAAJ,Brian Joughin,736
GSAehMMAAAAJ,Mandeep Kaur,736
y0UA_zsAAAAJ,Edward J Banigan,735
zXMU774AAAAJ,Liangzhong RUAN,735
QvlGq9oAAAAJ,Congqing Zhu,735
FypAvgIAAAAJ,Jose Ordovas-Montanes,734
GnV7QSsAAAAJ,Andrew Dane,734
xsYJYOsAAAAJ,Rathi Srinivas,733
QiELMTQAAAAJ,Frédéric Peyskens,733
ys_6RIAAAAAJ,Avihu Yona,733
G-OLwjwAAAAJ,David He,731
565WEL0AAAAJ,Kyoungmi Lee,730
SBekjwUAAAAJ,Joshua Batson,730
Y2jvBdIAAAAJ,Bradford Skow,730
VOUXJu0AAAAJ,Alicia Viridiana Zamudio,729
x-AvvrYAAAAJ,Han Cai,729
mZPJJB4AAAAJ,Tyson Moyer,728
XrS2-pkAAAAJ,Suresh M. Ganesan,727
Ee5H-UYAAAAJ,Nicholas Gillian,726
YXYCJxQAAAAJ,Brandon C. Roy,725
7psGr5IAAAAJ,Phillip Keathley,723
6-7UHrwAAAAJ,Samson Afewerki,723
Wfz7_TcAAAAJ,Shuvo Chatterjee,723
FywPOrwAAAAJ,Sayaka Masuko,722
5ecZSlkAAAAJ,Julie Shi,720
npWyuzkAAAAJ,BJ Varian,720
42WfIjIAAAAJ,Nil Özbek,719
Ty1LsskAAAAJ,Dr Jari Kuusisto,718
4Rwt1a4AAAAJ,Hong Geun Lee,718
aAMU0iEAAAAJ,Chung-Wei Lee,717
QYxQ5eMAAAAJ,Chi Gao,717
20aP08UAAAAJ,Bryan C. Ward,716
nw-Vv3oAAAAJ,Leyla Isik,716
xICAJIkAAAAJ,YJ Kim,716
6Un2ZM8AAAAJ,Andrés F. Salazar-Gómez,715
HmmHyQUAAAAJ,Chao-Yu Li (李超禹),715
JdxRfv0AAAAJ,Hayim Shaul,713
cmuYuaMAAAAJ,Bruce G. Cameron,712
X0AwHtgAAAAJ,Yi Yang,712
QhjlybMAAAAJ,Georges Aoude,711
QVJNH2YAAAAJ,Shahrzad Yazdi,709
2j_R1LAAAAAJ,David Lee,709
EYQ2M_AAAAAJ,Gabriel E Leventhal,707
sf-hnTIAAAAJ,Tae Gon Cha,707
NBnhIo4AAAAJ,Brian Gold,707
8mxntU4AAAAJ,Chi Zhang,706
u90lPM0AAAAJ,Luke Mooney,706
bvkQQGUAAAAJ,Neelkanth Bardhan,706
8aW93iwAAAAJ,Ioannis Lignos,705
Euddv0YAAAAJ,Carlos Pardo-Martin,704
f9a9IIoAAAAJ,Mingfu He,703
dDv1lycAAAAJ,Artem Dementyev,702
EiijKiMAAAAJ,"Xiaoyun Guo, PhD",702
0evtZSYAAAAJ,Justin Peter Steil,702
7_eo1hYAAAAJ,Pearl Donohoo-Vallett,701
auA1nNAAAAAJ,Shuang Li,701
K1KIFckAAAAJ,"Hou, Chong",700
lTE92eYAAAAJ,Robert R. Morris,697
-uiUwRAAAAAJ,Kenji Yasuda,697
WvNLAW0AAAAJ,Nora Kory,697
peGivKAAAAAJ,Ge Zhang,697
roooUB0AAAAJ,Mingda Li,697
bFNzhmwAAAAJ,Dmitry Yershov,696
RQnn29sAAAAJ,Jon Sedlacek,696
67vObrAAAAAJ,Peter Krogen,695
ECBekEwAAAAJ,Ken Chang,695
u-o7YucAAAAJ,Volodymyr Koman,694
CwdaQMsAAAAJ,Muhammad Jbara,694
dkB0A4wAAAAJ,Ellen M. DeGennaro,692
hlMTslAAAAAJ,TM Hazard,691
wuphzTEAAAAJ,Chen Gu,691
6LflDWcAAAAJ,Min-Hyung Ryu,690
nuqYZWkAAAAJ,Heejin Choi,690
8YQSMn4AAAAJ,Brent Boehlert,689
mFG5Sv4AAAAJ,Shuai Li,689
wCtJECkAAAAJ,Andong Liu,689
XAagEkAAAAAJ,Howard Yuanhao Huang,688
Ig6vfe8AAAAJ,Takako Aikawa,688
_LQkFooAAAAJ,Kristin Knouse,688
hjMAYjkAAAAJ,John Picker,687
KpK7n2EAAAAJ,Brian Anthony MIT,687
d7tJvBIAAAAJ,Vishnu Sresht,686
oFeBTfUAAAAJ,Shota Nakade,685
kuLr0-kAAAAJ,Jonathan Perry,684
QOuM7A0AAAAJ,Chun-Lin Louis Chang,684
gaBy7_sAAAAJ,Adam Zeiger,683
U1k55h4AAAAJ,Abhinay Mishra,683
ylWQMPIAAAAJ,Fushuang Li,683
iyk6Hx8AAAAJ,Jean-Baptiste Labrune,682
cDtbQ_EAAAAJ,Sahil Sahni,681
A46S3MMAAAAJ,Christy Petruczok,681
aYKGTXoAAAAJ,Richard Linares,680
VusYdQgAAAAJ,Scott Coutts,680
2xegZ-oAAAAJ,Daniel Koll,677
5txa8qAAAAAJ,Brianne Connizzo,677
PUUW6h4AAAAJ,Ryan Hamerly,677
XnMK9VcAAAAJ,Florian Meyer,677
gVTvihMAAAAJ,Dorit Kliemann,676
uH1jP_QAAAAJ,Ji-Hyung Han,676
sj2ndU8AAAAJ,Timothy M Hancock,675
pLuLuV4AAAAJ,Bowen Li,675
mRTg_UoAAAAJ,Alexis Yelton,674
t3kDJHQAAAAJ,Michael B. Cohen,674
fFhvx1wAAAAJ,Ahmet Demir,673
41jlg6gAAAAJ,Priyanka Narayan,672
Yb9OWXIAAAAJ,Benjamin A. Miller,671
L4MWW8wAAAAJ,Nikta Fakhri,671
u5DofPwAAAAJ,Megan R. Hill,671
42jwBp8AAAAJ,Yi Lu,669
VS8QB7gAAAAJ,Woo-Cheol Kwon,669
Efzh8zQAAAAJ,Sarah S. Park,669
nuoJAMAAAAAJ,Sean Kearney,668
IV52Fh4AAAAJ,Fang-Yuan Chang,668
8ml2E2gAAAAJ,Eugene Yurtsev,667
cdZRbz8AAAAJ,Amos Winter,667
CNuyivcAAAAJ,Thomas Butler,664
wOqaZYkAAAAJ,"Mosquera-Vazquez, Sandra",664
vjmWf_sAAAAJ,Pei-Ann Lin,662
zA0sSNgAAAAJ,Monica Stanciu,662
GbaikvkAAAAJ,Xavier Puig,661
ppGswzAAAAAJ,Alexia Schulz,660
WY1qUAgAAAAJ,Amin Espah Borujeni,658
kv2pFDYAAAAJ,Cody M. Rose,658
RR9gSw0AAAAJ,Leonid Benkevitch,658
HNi8NjUAAAAJ,MEHMET KANIK,657
nuxhGhoAAAAJ,Alessandra Dall'Agnese,657
sS8BSywAAAAJ,Mary Wertz,656
7pOIn7gAAAAJ,Andrea Colaco,655
woEHsI0AAAAJ,David Krejci,652
QX-LL1MAAAAJ,Zhihong xue,651
N6iMpz8AAAAJ,Keith Jensen,651
79TTyT0AAAAJ,Sean P. Robinson,650
m_44eCgAAAAJ,Jianjian Wang,649
9CWixq4AAAAJ,Aik Jun Tan,649
bKTFloEAAAAJ,Amy Zhao Yu,647
XEiwswYAAAAJ,Sebastian D. Eastham,647
6b556AEAAAAJ,Sukrit Ranjan,647
zoV4TBwAAAAJ,Graham Jordan Ray,647
OC6rAMcAAAAJ,Areg Danagoulian,646
l31flKYAAAAJ,Ryan Bisbey,646
0H4npSoAAAAJ,Yanding Li,644
6fompDwAAAAJ,Winston Chern,644
2gzl0k0AAAAJ,Yang Zhang(张阳),644
Ba0xed0AAAAJ,Matthew A. Nichols,644
7l4yRMwAAAAJ,"Piotr S. Kowalski, PhD",644
3yfJ4T0AAAAJ,Lingping Zeng,643
bIu___8AAAAJ,Mikhail Veshtort,643
1iduKLwAAAAJ,Tansu Daylan,643
mLuLQtoAAAAJ,Vijay Raj Singh,642
f876QnsAAAAJ,Xin Tang,642
7lJU2ukAAAAJ,Zhongyue Yang,642
5YCdpG8AAAAJ,Donna Yost,642
1FuZJ4MAAAAJ,arvind ravi,641
byo5SJ8AAAAJ,Saman Safari,641
PH1uesAAAAAJ,Guangan Hu,641
YCuzSnIAAAAJ,Caroline Werlang,640
kRR1zzgAAAAJ,Alexander Mietke,640
LQInYL0AAAAJ,Kyeong-Jae Lee,640
d7dfDQQAAAAJ,Karl A. Merrick,639
e16lsQUAAAAJ,Ameya Kirtane,639
Gfx4KtQAAAAJ,Christopher D. Dupont,638
vF7PvdEAAAAJ,Chensu Wang,638
KaIIYIYAAAAJ,Stephan Holzer,637
yXX_Zw4AAAAJ,Miyeko D Mana,637
s8KsvJUAAAAJ,David Rakhmilevitch,635
4rihlSYAAAAJ,Omid Abari,634
6TSjpXYAAAAJ,Leandro Z. Agudelo,633
_LZyl_4AAAAJ,Saivenkataraman Jayaraman,632
nUDYpcAAAAAJ,Thang Pham,632
fgQ-CCsAAAAJ,Rahul Bhattacharyya,632
_rYET-0AAAAJ,Muath Nairat,632
I3tazE0AAAAJ,Gaetana Spedalieri,632
SppFqfoAAAAJ,Michael Walsh,632
CHU6KVcAAAAJ,Matthew Pearlson,631
jsJPw3AAAAAJ,Martin E. Kolewe,629
CKVTEVwAAAAJ,Daniel Franke,628
ac3Q7UYAAAAJ,Xunpei Liu,627
fj5MiWsAAAAJ,Jürgen Cito,627
bk1I52MAAAAJ,Manasi Vartak,627
iBU4CfIAAAAJ,Meng Yee (Michael) Chuah,625
2sL8tG4AAAAJ,Matthew J. Powell,625
JLouPcgAAAAJ,Qasim Imtiaz,625
ji6sqaIAAAAJ,Michael Peng,624
BSyXOeAAAAAJ,Mary Ellen Wiltrout,623
Jhmg4JwAAAAJ,Vasileios Kyriakou,623
nQrGI6kAAAAJ,Ritu Raman,622
Vwfq-G0AAAAJ,Richard Liu,622
Ij8-nEUAAAAJ,Jing (Meghan) Shan,621
loXqXPQAAAAJ,Danielle Li,621
pE5HKv0AAAAJ,YUAN-TA LIN,621
RrOh0lIAAAAJ,Jamal Toutouh,620
RACiBO4AAAAJ,Daquan Chen,620
q9Aw0l0AAAAJ,Feng-Ju Weng,620
bw6ZCvkAAAAJ,Igal Bayn,619
dZdlHJwAAAAJ,Steven Keating,619
J-6sWqQAAAAJ,Shuo Deng,618
F5PfbSwAAAAJ,Mingmin Zhao,618
2b8jKe8AAAAJ,Mathias Goncalves,618
GwkqBb0AAAAJ,Suman Lal Chirammal Suguan,617
UpqcXT0AAAAJ,Mohammad Araghchini,616
7xEd0ZIAAAAJ,Stephen H. Shum,616
YgetabgAAAAJ,David Berney Needleman,616
g7R0_akAAAAJ,Chris Bourg,615
doL8ArEAAAAJ,Manohar Srikanth,615
F0EQqV0AAAAJ,Cauê S. Borlina,615
mdzFUDcAAAAJ,Jin Soo Kang,615
1oGSQpkAAAAJ,Alvin TL Tan,614
VrH-XC8AAAAJ,Geetha Bolla,614
AtZVD1MAAAAJ,Eric M. Metodiev,614
lEdFwTYAAAAJ,Saif Rayyan,613
jyDBI2EAAAAJ,Bin Zhang,613
_2r1jtYAAAAJ,Amir Ajorlou,613
GosoMPIAAAAJ,Brent Minchew,613
jtdk-84AAAAJ,Elizabeth A. Wood,612
xT5lyWcAAAAJ,Mikhail Y. Shalaginov,611
vFrD5dsAAAAJ,Yue Zhang,611
RSMpn7kAAAAJ,Lee A. Weinstein,610
S5gYRDsAAAAJ,Yu-Sang Sabrina Yang,610
ncJuCqYAAAAJ,Chinnakkaruppan Adaikan,610
CTulovQAAAAJ,Masaki Yamada,610
TqtXoosAAAAJ,"Seema Sehrawat, PhD",609
e1-WGssAAAAJ,Archana Boopathy,606
_SbD0EUAAAAJ,Jordan Whisler,606
