AuthorID,AuthorName,Count_cited
9R29ckEAAAAJ,Stephen B. Hladky,5687
5jyeyy8AAAAJ,Madeline Lancaster,5679
4LJocbYAAAAJ,Tamsin O'Connell,5663
hlGv2YQAAAAJ,M. Ibrahim Dar,5648
icLXlz8AAAAJ,Huw Price,5636
SCoVoOYAAAAJ,Anna Korhonen,5635
1NIwXXQAAAAJ,John Charles Walmsley,5608
05E4Sz8AAAAJ,Emilie Ringe,5559
5ZyH-sEAAAAJ,"Dr Rebecca K Simmons, BA (Hons), MSc, PhD",5559
pJEb8x4AAAAJ,Rafal K. Mantiuk,5556
SoGT3IEAAAAJ,Tristan A. Bekinschtein,5523
RcMNiPwAAAAJ,Prof. IG Goodfellow,5517
LN40Zn8AAAAJ,Jillian Barlow,5512
j5Akep8AAAAJ,Dr O. Johnson,5506
9ZIF1LQAAAAJ,Tai-Ping Fan,5476
hXu5URUAAAAJ,Mark Evans,5465
a2R0FscAAAAJ,Ian Cross,5419
m9thVwgAAAAJ,Crispin HW Barnes,5416
lmGiNikAAAAJ,Augusto Rendon,5415
9WcHya4AAAAJ,Richard John Harrison,5406
CTAkagUAAAAJ,Fumiaki Imamura,5389
mxNMSrQAAAAJ,Hugh Robinson,5374
39qZ_EsAAAAJ,Eiko Yoneki,5348
w-hJ1BoAAAAJ,Martin Szummer,5348
TKiX2i8AAAAJ,Luca Pellegrini,5337
xey5EBgAAAAJ,Juan Mata,5332
BVUcMU4AAAAJ,Bill Byrne,5314
rh8ozecAAAAJ,Timothy Wilkinson,5289
1M3DYHIAAAAJ,William A. Foster,5266
Qv4DlMAAAAAJ,Graham Martin,5256
vUsVyRUAAAAJ,Shamith Samarajiwa,5255
OPPODtoAAAAJ,Edo Boek,5218
Yw3p_24AAAAJ,Steve Edgley,5179
nPyDLd0AAAAJ,Daniele Quercia,5159
D4Ous1MAAAAJ,Hannah Joyce,5157
KVd8zsMAAAAJ,Eyal Benvenisti,5144
MylrbJYAAAAJ,Ian Willis,5140
VKvOJdgAAAAJ,Richard Gibbens,5128
TxWRrxUAAAAJ,RR Horgan,5107
15qEycAAAAAJ,A. Radu Aricescu,5083
59Qsj2YAAAAJ,Kamal Munir,5075
DgTxP88AAAAJ,Yasemin Kor,5071
7v-Mm5AAAAAJ,Francois Nedelec,5050
fMawsfoAAAAJ,Stephen Price,5041
-T0-26sAAAAJ,Jacqueline Cole,5038
YjimzvMAAAAJ,Justin Gerlach,5033
1QAEnBIAAAAJ,WJ Clegg,5023
u5-29ngAAAAJ,Piero Migliorato,5021
3Ip5Uo0AAAAJ,Brian Tom,5013
ljhwqoMAAAAJ,Sumeetpal Sidhu Singh,5010
sfhBJwIAAAAJ,Dr FA Gallagher,4985
Ymm-oNkAAAAJ,Daniel Barrowdale,4981
37shm8QAAAAJ,Alan Hendrick,4941
hbuywGIAAAAJ,Dr HA Bronstein,4926
LzVqT3gAAAAJ,Rachel Oliver,4920
LTFPD-cAAAAJ,Ian Farnan,4894
bwNPITUAAAAJ,Pieter Magusin,4870
1roz6DsAAAAJ,Evan Reid,4863
F3UKbZsAAAAJ,David Fairen-Jimenez | ORCID: 0000-0002-5013-1194,4862
YbKMYvwAAAAJ,David C Aldridge,4835
pZLsEU4AAAAJ,Jorge E. Santos,4834
pcgogagAAAAJ,Denes Szucs,4805
gn3rZ7sAAAAJ,Fumiya Iida,4805
OJcK5CAAAAAJ,SB Dalziel,4777
1IR5fnsAAAAJ,Dr MJ Dauncey,4745
gmB6d34AAAAJ,Elizabeth Soilleux,4738
KJmh8GAAAAAJ,Alastair Beresford,4711
2WkE1wYAAAAJ,Hatice Gunes,4708
Eg1PlxkAAAAJ,Brendan J Burchell,4689
tGUWiEwAAAAJ,Robert J. Phipps,4683
8fpNZz0AAAAJ,Mili Estee Torok,4648
FA4APg4AAAAJ,Dawn M Eagle,4646
oE5cl4MAAAAJ,B Olofsson,4632
duxHXZYAAAAJ,Graham Treece,4577
DZ10URQAAAAJ,Thomas Santarius,4563
eKc_ndkAAAAJ,martin daunton,4549
NuhMuY0AAAAJ,Lucy Weinert,4539
brUxXlIAAAAJ,Simone Hochgreb,4528
SOYx_qUAAAAJ,Dr. Hassan Rahmoune,4506
eKNlynIAAAAJ,Paulo P. Amaral,4462
4_aN4RQAAAAJ,Pietro Cicuta,4456
BPzc9LkAAAAJ,"Ioannis Brilakis, PhD",4454
XQ_aPWQAAAAJ,Rosamond McKitterick,4442
diXMAU0AAAAJ,Helle F Jørgensen,4437
3bcIpQQAAAAJ,Rory Stark,4423
f4j60hcAAAAJ,John Loughlin,4395
vEwr_JMAAAAJ,Simon Guest,4388
iBXzj2sAAAAJ,SS Saxena,4376
6jdJdz0AAAAJ,Dan Credgington,4372
4zYpg5kAAAAJ,Ashwin A. Seshia,4365
jBCvDdQAAAAJ,Negar Ashari Astani,4361
Al-Jo0MAAAAJ,Cathy Elks,4346
AC2_PvnAEm4C,Daniel Nietlispach,4345
yz32IqYAAAAJ,Effrossyni Gkrania-Klotsas,4342
Y4IVIaEAAAAJ,Angela A Mulligan,4331
cuXoCA8AAAAJ,Greg Jefferis,4329
xacCgecAAAAJ,Pauline Rose,4323
dSVZ4lsAAAAJ,Folma Buss,4320
izqT7bMAAAAJ,Martin Millett,4318
ej3b-l4AAAAJ,Renske Smit,4313
uQRFKzcAAAAJ,geoffrey horrocks,4312
x5bVunMAAAAJ,Gemma-Claire Ali,4263
9j6ctWAAAAAJ,Chris Haniff,4262
7hozOygAAAAJ,Houyuan Jiang,4253
mH69Wm4AAAAJ,Per Ola Kristensson,4234
vJtVcHsAAAAJ,Sucheta Nadkarni,4230
wj3BUqwAAAAJ,Steven Connor,4228
_1XT6RoAAAAJ,Jeremy Butterfield,4201
_SL0pmQAAAAJ,Prof. WA Brown,4160
TLMHvtoAAAAJ,Clive Lawson,4158
0E4pMnoAAAAJ,Sally Gibson,4154
9nJ2ELEAAAAJ,Richard Hills,4145
3POQlfYAAAAJ,Sara João Carvalho,4138
vFg8mv0AAAAJ,Alexander F Routh,4138
C6zQnkIAAAAJ,Stefan Scholtes,4130
DSMmGsgAAAAJ,Fabian Grabenhorst,4121
aAeGbLMAAAAJ,Giovanna Mallucci,4121
DZY4A_8AAAAJ,Madhu Basetti,4121
FsOcKlIAAAAJ,Daniel Popa,4106
0ycSEz8AAAAJ,Alan Mycroft,4105
Pfibq9QAAAAJ,Chris Ford,4090
8nHrm_8AAAAJ,N Swaminathan,4061
C2Gdc8kAAAAJ,Paul D Bristowe,4053
-BKj4REAAAAJ,Herbert Buchner,4045
nKxycj8AAAAJ,Kaminski Schierle GS,4040
15tbFcwAAAAJ,Prof. Colin R Talbot MSc PhD,4038
LuQ0wkkAAAAJ,Cinzia Cantacessi,4033
9Ow4mn0AAAAJ,Will Handley,4033
xdOimF8AAAAJ,Anuj Dawar,4001
dtw_TC8AAAAJ,James Moultrie,3996
qNnQ9xsAAAAJ,Thomas D. Bennett,3982
3xToJzQAAAAJ,JD Sherwood,3968
S2kuRrAAAAAJ,Antonina Andreeva,3967
Ydk-8VIAAAAJ,Calum Mattocks,3964
0FZBXDYAAAAJ,Julia Gog,3945
KeE5bvoAAAAJ,Kristian Franze,3943
Oo91vCbYenoC,Luca Passamonti,3941
-_rSvqfT0ZgC,Michael Sutcliffe,3935
RbjsZ70AAAAJ,Christopher Jackson,3933
DcvDQz0AAAAJ,Umar Sadat,3932
KRhBK1oAAAAJ,Jennifer Howard-Grenville,3924
pkI9EzoAAAAJ,Joni Holmes,3921
2L01hPO-n_sC,Mark Kotter,3895
ASUg6icAAAAJ,Albert Koulman,3881
4i2YcvQAAAAJ,Jenna Panter,3866
VznmeroAAAAJ,Marko Hyvonen,3864
8gsnPIYAAAAJ,Sakari Vanharanta,3860
XXFXx_oAAAAJ,Kristine Black-Hawkins,3850
2lkHhoEAAAAJ,Greg Davis,3849
hPhDxHwAAAAJ,Simon Moore,3845
oUaShXkAAAAJ,Terry Jones,3845
b7NhqWoAAAAJ,Chris Boursnell,3845
vk5T6GgAAAAJ,Damian C. Crowther,3828
5yMY05UAAAAJ,Stuart Althorpe,3823
IQYe5s4AAAAJ,May Ling Lai,3811
YPJIv4QAAAAJ,John Aston,3806
jHRJWk8AAAAJ,Ian Wassell,3798
M1Xy_xkAAAAJ,Grant D Stewart,3796
jmKtkIUAAAAJ,Clive Petry,3776
RHlPK4kAAAAJ,PMEAltham,3768
N2me_cAAAAAJ,Sanyang Han,3765
_Y55rMsAAAAJ,Henrik Jönsson,3758
z9lGEqcAAAAJ,Manfred G Kitzbichler,3733
dXMIQO4AAAAJ,Andy Cosh,3731
kCDJLFYAAAAJ,Roisin Owens,3701
kIM_-5wAAAAJ,Cyrille F. Dunant,3697
_GVsdy8AAAAJ,Richard J Adams,3685
CDcfcuUAAAAJ,Ben Crewe,3679
NVgPktYAAAAJ,Luigi Occhipinti,3660
us4tHL0AAAAJ,Stephen Hugh-Jones,3657
PtDXCYsAAAAJ,Marie Edmonds,3656
tvgaqt0AAAAJ,Laurence Tiley,3638
dcHF2MYAAAAJ,Ignacio Medina,3637
smKvY0EAAAAJ,John Maclennan,3619
XT-PQIAAAAAJ,Tim Coombs,3593
lzhNs7cAAAAJ,Hyeong-Jin Kim,3590
zXpmdS8AAAAJ,Duncan Bell,3572
BYzphFEAAAAJ,Ravindra  Kumar Gupta,3567
L0kgdS8AAAAJ,Sanjay Sinha,3561
2IZDQsUAAAAJ,Elizabeth Ann Miller,3532
pvPSml0AAAAJ,Ruchi Choudhary,3523
7TY4LBkAAAAJ,Fionnuala Murphy,3515
sOiHOwIAAAAJ,Silvia Vignolini,3510
tZwXV7QAAAAJ,Joan Lasenby,3495
SMWf0bYAAAAJ,Adam P. Coutts,3483
1tDFrWIAAAAJ,Katja Jaeger,3473
HVVgWvcAAAAJ,Prof. PG Tucker,3472
qCDtCNoAAAAJ,David M Reiner,3471
LXQSE04AAAAJ,H Raza Ali,3466
diGRMwwAAAAJ,Franz Fuerst,3463
JHSMsLEAAAAJ,Andrew J Murray,3457
-ewN7yMAAAAJ,Matthew T Wayland,3451
LoIrIYQAAAAJ,Rae Langton,3446
X_zoltAAAAAJ,Marcelo Pias,3445
TVatxn8AAAAJ,James Traherne,3444
s2bZ60EAAAAJ,Yaniv Eyal-Lubling,3441
j_GRewIAAAAJ,David R. Sargan,3428
hGLjJ-kAAAAJ,Alexey Larionov,3425
kplx7AUAAAAJ,Rogier A. Kievit,3409
n10aD9UAAAAJ,Jongho Sun,3403
cOLeZo8AAAAJ,Lori Passmore,3402
Iyhxcz0AAAAJ,Angelos Kolias,3369
sM4yknMAAAAJ,Laura Diaz Anadon,3361
VeTcLD0AAAAJ,Clare Oliver-Williams,3353
WomhySIAAAAJ,Enrico Pajer,3348
7KQR9rYAAAAJ,Ricardo Sabates,3347
BEBccCQAAAAJ,José Miguel Hernández-Lobato,3337
Wa-X_-4AAAAJ,Andreas W. Richter,3334
MUWnoZIAAAAJ,Robert Harle,3329
TSJ7fjoAAAAJ,Geoffrey Parks,3285
O68h7LoAAAAJ,Marian B Holness,3282
Z-KJ9c8AAAAJ,Sarah L Mason,3275
RF1iL5EAAAAJ,Oliver Mytton,3274
Ao6cwtUAAAAJ,Kaisa Maki-Petaja,3269
RFyNGg0AAAAJ,Daniel Bor,3266
Mx6GmNwAAAAJ,Tommy Nyberg,3265
7MDxalgAAAAJ,Yasin Memari,3235
wAO9FfoAAAAJ,Robert NM Watson,3233
_jlZZlMAAAAJ,Mattia Frontini,3233
6C-HwmYAAAAJ,Matthew H. Kramer,3230
Gmm7qAcAAAAJ,JC Sharman,3211
GulK1N4AAAAJ,Holger Babinsky,3198
iDwZ_HwAAAAJ,PDCarey,3169
tybqqRYAAAAJ,Matthew Bothwell,3165
O-urp4UAAAAJ,Clément Mouhot,3163
dfEp5ZAAAAAJ,Professor Nick Rawlinson,3136
wKhvu7wAAAAJ,Shahzad (Shaz) Ansari,3129
B8Kz5r4AAAAJ,Vitor Trovisco,3111
e9PdXTwAAAAJ,Justice Tankebe,3093
CM2EBmQAAAAJ,sergio rodriguez-cuenca,3090
GYl0Rl8AAAAJ,Massimiliano di Pietro,3079
sZO6mJsAAAAJ,Claudio U. Köser,3075
XtuUiFkAAAAJ,manohar bance,3067
_aD4KooAAAAJ,David Buscher,3050
JCmm-1oAAAAJ,Kourosh Saeb-Parsy,3031
NkZdHbUAAAAJ,Alexander M Piotrowski,3017
G4YnDvUAAAAJ,Gianmarco Contino,3013
XyFzkJEAAAAJ,Yael Navaro,3006
GJr0ycsAAAAJ,Colin Lizieri,2995
E2Zre_oAAAAJ,Sarah Bohndiek,2993
O7gT9ZMAAAAJ,Prof. Matthew P. Juniper,2991
_q3Eg2wAAAAJ,Alexandre Kabla,2981
z4mon5AAAAAJ,Daniel R Barnes,2980
OTSsgboAAAAJ,Howard Stone,2978
LrIc-goAAAAJ,Dr Monique Gangloff,2977
GOy0gUsAAAAJ,Tanya K. Ronson,2959
Qcx8XkoAAAAJ,Jack A. Alexander-Webber,2951
U4sbSkoAAAAJ,Ian Wellwood,2949
n_jYwgIAAAAJ,Petra E Vértes,2940
mxxMJFIAAAAJ,Dimitri Chirgadze,2917
4VPmi2cAAAAJ,Diane Coyle,2903
zc_UMTgAAAAJ,Mark Leadbeater,2902
oOgg6JcAAAAJ,Katherine Stott,2901
SHMlDzoAAAAJ,Elizabeth M Harper,2899
umrgHPoAAAAJ,sergio contrino,2897
goq_SI0AAAAJ,KA Seffen,2892
WvgoL14AAAAJ,Máté Lengyel,2883
mkH9powAAAAJ,Jason WA Robinson,2870
JozMDwwAAAAJ,Robert L Jack,2860
8ulmA1sAAAAJ,Russell Thompson,2860
3zve0u0AAAAJ,Giorgio Divitini,2853
tcPfgx4AAAAJ,"Prof. Mateo Aboy, PhD",2830
UEgF96QAAAAJ,Paul Lane,2824
x1h1JQMAAAAJ,Dirk S. Paul,2811
9VJgyZ0AAAAJ,Emilio Fernandez-Egea,2811
jWmW-XMAAAAJ,Martyn Symmons,2808
62OOSKEAAAAJ,Sergei Skorobogatov,2783
QJLSxzUAAAAJ,Clare VH Baker,2767
J0T3yQwAAAAJ,Gareth Hollands,2762
RTmxXrgAAAAJ,Dr Anna Git,2760
QFxVhVEAAAAJ,Alexei Onatski,2760
NzsjjTsAAAAJ,Samuel Brockington,2759
yeApr3kAAAAJ,David Lehmann,2754
5L5UK4IAAAAJ,Dr Howard A. Baylis,2754
01BvTAsAAAAJ,Fehmi Cirak,2751
sl5HOpIAAAAJ,Dr Nathan Crilly,2745
xpcJ5-8AAAAJ,Simon Pacey,2740
rG4GBKsAAAAJ,Alex M. Murphy,2730
L3sY1ikAAAAJ,Jonathan Griffiths,2729
5-FhCoAAAAAJ,Alexander T. Archibald,2727
yMSkFkgAAAAJ,Sarah Hawkins,2725
crkgMMMAAAAJ,Matthew P. Davey,2721
lV1zgZwAAAAJ,Warren RJD Galloway,2721
YjX-zvUAAAAJ,Catherine Lindon,2708
UomkWiEAAAAJ,Kai Xi,2686
mZCt_Q0AAAAJ,Felipe Karam Teixeira,2671
gHiGz9QAAAAJ,Changshin Jo,2670
DW2lTIUAAAAJ,Vasco M. Carvalho,2653
DofZ-VYAAAAJ,Ermanno Miele,2645
PVhP79wAAAAJ,Adrian Barbrook,2643
d9jE_J4AAAAJ,Raphael Blumenfeld,2636
x5gdP3EAAAAJ,Paul Wilkinson,2624
DgLEyZgAAAAJ,Richard E Turner,2612
u2nZ7F8AAAAJ,Anil Madhavapeddy,2611
FoffOA8AAAAJ,Rowan Leary,2600
tfa8xEsAAAAJ,maryline  vautravers,2588
KKKl4KoAAAAJ,Jérôme Boulanger,2585
msJgoo8AAAAJ,Laia Bassaganyas,2582
f38d_N4AAAAJ,Antonio J. Pagán,2571
ipgdVbgAAAAJ,erika eiser,2570
-l6z8soAAAAJ,Taufiq Rahman,2533
WJhnjOsAAAAJ,Tomáš Vojíř,2531
zogkbGwAAAAJ,Jane C Goodall,2526
siSY0YsAAAAJ,Su Metcalfe,2520
d7lnQzgAAAAJ,Eimear M Dunne,2511
IiQWY1sAAAAJ,James H. Barrett,2499
b3Ifr0IAAAAJ,Sohini Kar-Narayan,2494
60A8u-kAAAAJ,Andreas Nunnenkamp,2489
aCpdPksAAAAJ,Dr HM Williams,2488
25p1MhoAAAAJ,Alexander Etkind,2481
czk0JLkAAAAJ,Takanori Nakane,2480
YWVsLagAAAAJ,S Killcoyne,2474
bxvOPw8AAAAJ,Andrew Rice,2451
Ts1obdMAAAAJ,Andreas Stylianides,2429
-zKFBmYAAAAJ,Adel Helmy,2429
K7lsKjcAAAAJ,Ioannis Kontoyiannis,2426
NS2tSpIAAAAJ,Claire Spottiswoode,2413
M3Tpc6wAAAAJ,Amy L Milton,2410
ol5ahj4AAAAJ,Aleksandr Kogan,2407
DsqA0FkAAAAJ,Daniel Bax,2404
I_WER4MAAAAJ,Richard Holton,2402
_wCWCTsAAAAJ,Prof. Kasia M. Jaszczolt,2398
gO8gZ2oAAAAJ,Alex Thom,2392
N45xLtwAAAAJ,Christine S Lane,2391
cMpLz3IAAAAJ,Zhigang Hu,2367
aeFiGY8AAAAJ,Nicola Kerrison,2361
wHAX7CMAAAAJ,Zhongzhao Teng,2360
SKZRtnMAAAAJ,Robert LZ Hoye,2359
5-OiQscAAAAJ,Gillian M Fraser,2356
_o9oGlQAAAAJ,James Smith,2353
8xON99UAAAAJ,Li Su,2353
Zrzt9FcAAAAJ,Jieun Yang,2353
-Xjd9pgAAAAJ,L. Delrez,2336
NXOxdkkAAAAJ,Gabriel Paternain,2334
_V60AqwAAAAJ,Elmé Breedt,2326
mNCBrHwAAAAJ,Andrew Blagborough,2323
05rodUkAAAAJ,Samita Sen,2299
qp1-6SzlGAcC,Dr Golam Khandaker,2296
SZNq2Y0AAAAJ,Ian John Furner,2294
QWhGEz0AAAAJ,Jochen Runde,2285
ad4GWRgAAAAJ,Kenneth A. Armstrong,2283
gUnA_QQAAAAJ,Sander van der Linden,2276
kIxqWCEAAAAJ,N Peake,2276
3-ct8FoAAAAJ,Jonathan M. Cullen,2274
pR-GL-AAAAAJ,Edgar C Turner,2269
Gnube7EAAAAJ,Charles R. Bradshaw,2269
oe5wdJMAAAAJ,Emily Shuckburgh,2268
RAP1j1oAAAAJ,Derek Reynolds,2265
q6LD4cgAAAAJ,Jason Head,2263
MtvJFLEAAAAJ,Adam Ledgeway,2257
w22svyoAAAAJ,Michael Deery,2254
NpchCaMAAAAJ,Cerian Webb,2253
69tm2zwAAAAJ,Denise Walker,2248
nML2H6kAAAAJ,Eshwar Meduri,2239
A8gZPRgAAAAJ,Alessio Zaccone,2237
MtQ14Q0AAAAJ,Jose Casal,2230
HaeUGbcAAAAJ,Timotheus You Fu Halim,2229
TAmE7_cAAAAJ,Simon Gélinas,2220
hJJFs4IAAAAJ,Chris Sandbrook,2220
DnFOEgMAAAAJ,Ronojoy Adhikari,2219
UnxLGBoAAAAJ,Fan Yang,2211
QAXc0l0AAAAJ,Rachel C. Evans,2198
KSxxCKYAAAAJ,Jonas Geldmann,2192
KY9m1MsAAAAJ,Xin Fang (方欣),2183
2gVD9_4AAAAJ,Dawei Di,2177
zWq9DsMAAAAJ,Kiril Stanilov,2173
I5dJJYgAAAAJ,Poul Christoffersen,2169
aPZWRGYAAAAJ,Bénédicte Sanson,2168
zE9QikkAAAAJ,Simon Mitton,2162
zOllUgkAAAAJ,Omar Boutureira,2158
T5uRoysAAAAJ,Tim Minshall,2156
spTeqC0AAAAJ,Bart de Nijs,2153
t4UdQhMAAAAJ,Gareth Austin,2152
g9tE08sAAAAJ,Andy Irvine,2150
GmPfLqgAAAAJ,Edward Tipper,2149
FoHLl1gAAAAJ,James P Blevins,2141
awle6K8AAAAJ,Agatha A van der Klaauw,2135
NJD9juUAAAAJ,Tevong You,2125
YJl_0OEAAAAJ,Teng Zhao,2119
7QbSKnMAAAAJ,Steven F. Lee,2108
71JNMjUAAAAJ,V Newcombe,2102
ms6c61sAAAAJ,Stephen Graham,2092
tyewHS0AAAAJ,Olivier Restif,2091
QfcfI1QAAAAJ,Pedro Madrigal,2090
ufQFfjQAAAAJ,Mark de Rond,2089
gWuVsjAAAAAJ,Bart Lambrecht,2088
KUgua1oAAAAJ,Anthony G. Coyne,2080
hYxhVRoAAAAJ,Elisabete A. Silva,2079
fdss0dkAAAAJ,Lydia Drumright,2077
6n5nIyMAAAAJ,Edward JP Cartwright,2073
v9j8An8AAAAJ,Nicholas G Jones,2065
Vw6kvigAAAAJ,Matei Candea,2063
RadU-OoAAAAJ,Margaret Deuchar,2056
rVAIvrwAAAAJ,Joy Goodman-Deane,2050
95D95i8AAAAJ,Stylianos (Stelios) Kavadias,2049
_b7ImVcAAAAJ,Xueqing Zou,2047
SByUz14AAAAJ,Darren Dunning,2038
nPeOXjwAAAAJ,Carola-Bibiane Schönlieb,2034
LKbOs4gAAAAJ,Andrew Sage,2024
2EgoraoAAAAJ,Dr Yury Alaverdyan,2023
X2N6dBYAAAAJ,Nathan Zaccai,2020
BvOHr90AAAAJ,Yasir Suleiman,2019
cDnmeG8AAAAJ,Clare Rumsey,2008
e44MtZAAAAAJ,Bert Vaux,2003
CNIuFv4AAAAJ,Damiano Porcelli,2003
7mwhQFoAAAAJ,Marie Louise Stig Sorensen,2002
qX9QgOMAAAAJ,Hyun-Kyung Kim (김현경),2001
3X09e-MAAAAJ,Yan Yan Shery Huang,1997
sCur9F4AAAAJ,Peter Guthrie,1995
z9aZbFEAAAAJ,Gareth Pearce,1991
yQHQCC0AAAAJ,Tiago Cavalcanti,1977
28eELEcAAAAJ,Edward Avezov,1975
xMcRKnEAAAAJ,Eppie Jones,1974
_NRYy-gAAAAJ,Diarmuid Ó Séaghdha,1971
JO-RvVcAAAAJ,Napoleon Katsos,1970
ua2akVYAAAAJ,Sian E Dutton,1967
fsDf0Y8AAAAJ,You-Quan Zou,1954
Y1yginsAAAAJ,Stephen J. Eglen,1953
IZMjNWIAAAAJ,SE Jackson,1950
ij3ZJbcAAAAJ,Barbara Ann Blacklaws,1944
zjXO2HMAAAAJ,Robert Mullins,1942
UESMvXoAAAAJ,Katy Jordan,1934
iq2RHhkAAAAJ,Colin Shaw,1931
b5BbGdUAAAAJ,Dirk Backes,1928
UGh8MugAAAAJ,Rebecca Myers,1925
65X-BK0AAAAJ,Murray MJ,1922
KB4vR6EAAAAJ,Jan Bouwens,1922
pZJL_SMAAAAJ,Janet E Deane,1916
xz-Edd0AAAAJ,Alessandro Esposito,1909
Qwo2B18AAAAJ,John R. Taylor,1907
mtzyZJ4AAAAJ,"Andrew Conway Morris, MB ChB (hons), PhD, MRCP, FRCA, FFICM",1899
rJ4ALsgAAAAJ,peggy watson,1897
MoiDGKoAAAAJ,JCJ Barna,1894
Or7UU5EAAAAJ,Jinlong Liu,1888
MPzTRNEAAAAJ,jessica barrett,1880
BzSmfyMAAAAJ,John Flowerdew,1873
0E7UTD8AAAAJ,Colleen McLaughlin,1866
n2osZaoAAAAJ,Matthew W. Hoffman,1865
mj3fvYgAAAAJ,Sudhakaran Prabakaran,1859
5La6VV4AAAAJ,Pei-Hao Su,1858
TgCnTE4AAAAJ,Jason P. Miller,1858
s4BtwrwAAAAJ,Teng Ma,1853
zoNDTu8AAAAJ,Amber Ruigrok,1851
XSnmM6YAAAAJ,Avazeh T Ghanbarian,1850
tNDGSE0AAAAJ,Dilip Kumar Chakrabarti,1846
1PGZelIAAAAJ,Mathew R Guilfoyle,1840
DwIRN0EAAAAJ,Alexander J White,1840
S6bYHFsAAAAJ,Vikas Khanduja,1839
h7n2cL8AAAAJ,Leonardo Felli,1830
j6nRsZ8AAAAJ,Dr Hui Hong,1829
CnLdIagAAAAJ,Mengxia Liu,1824
FKeGI_oAAAAJ,David Muñoz Ramo,1820
c_wQHlEAAAAJ,Tijmen G. Euser,1819
Gw09nY4AAAAJ,Simon Koplev,1816
XKby8AMAAAAJ,Dr. Charlotte Summers PhD MRCP FFICM,1809
5mI3KaYAAAAJ,Sebastian Mosbach,1800
GVc-U0IAAAAJ,Lucy Colwell,1799
zbONu8YAAAAJ,Ramsey Faragher,1797
rtZ3x38AAAAJ,Kecheng Jie,1795
k8pBzTwAAAAJ,Barbara Di Fiore,1790
vP1cgz4AAAAJ,Tobias Wauer,1785
3J1TsQIAAAAJ,Michael Ewbank,1777
IeKzkPoAAAAJ,steven Kiddle,1776
vVNc2WAAAAAJ,Allan McRobie,1775
ZX8js60AAAAJ,Ivan Vulić,1749
lMSPbH8AAAAJ,Mete Feridun,1749
01ndevAAAAAJ,Letizia Mortara,1745
-iKYFKkAAAAJ,Andrew J. Tanentzap,1741
dtQW8MYAAAAJ,Darshil U. Shah,1738
Si1FHcUAAAAJ,Ray Galvin,1733
9USa0K8AAAAJ,Ali Reza Kamali,1732
DgddizMAAAAJ,Santiago Esconjauregui,1732
DAThYhEAAAAJ,Dana G Smith,1730
0k05FbkAAAAJ,Anja Schmidt,1728
SsMZgi8AAAAJ,Felix Benz,1728
AMNgskEAAAAJ,Ljiljana Fruk,1722
3jD9W1kAAAAJ,Jagjit Singh Srai,1722
0sBorRkAAAAJ,Andrew C. Clarke,1719
mlL55XoAAAAJ,Karl C Gödel,1716
_B5_Y-gAAAAJ,Deborah Vickers,1715
AG7hk6MAAAAJ,Johannes M Richter,1714
FBCJnkwAAAAJ,Catherine Burke,1695
GAOdzW8AAAAJ,Kate Knill,1694
Gmi4FJQAAAAJ,Jane Tarry-Adkins,1689
VOWtum0AAAAJ,John Skidmore,1673
Ki-Fe0kAAAAJ,Jure Dobnikar,1672
_uBxMwkAAAAJ,Eoin McKinney,1671
XjWnyM4AAAAJ,Andreas Vlachos,1669
3FU-ztsAAAAJ,Lorand Bartels,1669
Q2Vv-0AAAAAJ,Manuel Herrera,1667
l1myN9sAAAAJ,Ewan St. John Smith,1660
in4HDvUAAAAJ,David Parker,1656
pZbOb3AAAAAJ,Kamiar Mohaddes,1655
6RJzKNoAAAAJ,Kevin O'Holleran,1645
ASrySZQAAAAJ,Joanne G Outtrim,1645
-41jHDEAAAAJ,Ehsan Abdi,1643
eYrNfxYAAAAJ,Richard Nickl,1638
lidwLWIAAAAJ,Thomas Sauerwald,1637
osl3n_YAAAAJ,Richard Clarke,1634
q9tcgjkAAAAJ,Rohit Chikkaraddy,1631
CH8MQMUAAAAJ,Georg Meisl,1630
isNLiV8AAAAJ,Guangru Li,1628
87wBZwIAAAAJ,Maciej Dunajski,1627
FLtwbQwAAAAJ,Stephen J Sawiak,1626
MiD8-xcAAAAJ,john ford,1626
BkPu_kEAAAAJ,Neha Arora,1625
VC-X0IAAAAAJ,Marcus L Böhm,1619
XP3Zp14AAAAJ,Feryal Erhun,1613
KgckdZkAAAAJ,Andras Lakatos,1611
aE9-6SQAAAAJ,James Warren,1611
I_8xGM4AAAAJ,Mark Nikolka,1610
6wefoukAAAAJ,Jennifer Gabrys,1607
oxSZWaEAAAAJ,Daniel J. Field,1606
sxv6L34AAAAJ,Frances MD Henson,1602
1WqEnLgAAAAJ,Daniele Di Nuzzo,1600
co521lQAAAAJ,Alex Copley,1598
gbUcefoAAAAJ,Aditya Chauhan,1597
W5qFljoAAAAJ,Florian Auras,1596
fWW1_IUAAAAJ,Athina E. Markaki,1589
fqfSJusAAAAJ,Bryan Lovell,1587
xnDeC-UAAAAJ,Paul Kattuman,1584
BEEUHLAAAAAJ,Jan Erk,1582
AkyuNFMAAAAJ,Alexander C. Forse,1581
IK8_YpYAAAAJ,Hisham Ziauddeen,1578
5icwXSIAAAAJ,Graham Pullan,1573
EmZhvwcAAAAJ,Matthew Hoare,1572
hnf17xYAAAAJ,Kyle H Treiber,1571
