AuthorID,AuthorName,Count_cited
VnvNBgoAAAAJ,Zhenyu Liu,1024
0qxCVx8AAAAJ,Zuoqiang Shi,1023
4c8p14gAAAAJ,Xiaodong Ji,1019
ejUkGBMAAAAJ,Yuelu Jiang,1003
8JTEticAAAAJ,Ruobing Zhang,999
zho5ASEAAAAJ,Xing Fu,995
UbMrd-oAAAAJ,Xinzheng Shi,993
P0Rf1XUAAAAJ,Hong Ma,993
Ah60HpcAAAAJ,Ke Rong 戎 珂,991
bbfPW_cAAAAJ,胡振中(Zhenzhong Hu),986
K-gBsQEAAAAJ,Zhu Cao,986
qPKGoVkAAAAJ,Weilin Zhuge,981
ruUJphwAAAAJ,Freddy Hongyan FU,974
yNyF42wAAAAJ,Xiaoang Wan,973
ipYAetUAAAAJ,Daixin Wang,968
5QBIF2gAAAAJ,"Dr. Hao Chen, Associate Professor",954
C1YeBLMAAAAJ,Lu FANG,954
dxN1_X0AAAAJ,Hang Su,953
gvOCy_oAAAAJ,Qiang Han,948
_MNaBVEAAAAJ,Da Zhang,940
MA6P5pcAAAAJ,Jiecheng Cui,935
XGkyy0sAAAAJ,xuemin zhang,934
P-tpZsAAAAAJ,Bing XIONG,933
EcXoM4UAAAAJ,Jintao Liu,933
qbbaxLoAAAAJ,Qianxin Zhang,933
ZVnxsZAAAAAJ,岳东北 Dongbei Yue,929
4G3_NogAAAAJ,Yuxiang Mo,928
crEKtQYAAAAJ,Nan Zhang 张楠,923
dVVA2N0AAAAJ,Hao Zhang (张浩）,916
85s8Q9UAAAAJ,Hao Wu,915
cSxeVz0AAAAJ,Ning Chen,913
XAju7wYAAAAJ,老师 窦,912
fPlv5fYAAAAJ,Dong E. Liu,910
_f6aQBUAAAAJ,Bo Pang,907
iuhAibwAAAAJ,Yu-Xin Ren,906
KHBw0QoAAAAJ,Yong Zhang,906
rzIeg8QAAAAJ,NAN HUA,899
MYeb-8EAAAAJ,Guoqiang Tang,892
jV8MLKsAAAAJ,Honghui He,890
NBE-EegAAAAJ,Liang Ma,888
dJaWb0EAAAAJ,Xiaohang FENG,880
3ivPELMAAAAJ,David O'Connor,880
kj6PwUIAAAAJ,"Ma, Cheng",876
DiFBt3cAAAAJ,Kaiyu Cui,865
P4MBKSkAAAAJ,kenan zhang,851
YreXlgsAAAAJ,Chao Zhang,849
nPZo-egAAAAJ,Yongbo Xiao,849
i4OCGX4AAAAJ,Jiaxin Hu,848
Vo4ZHu0AAAAJ,Yu-Shen Liu (刘玉身),847
9Xd6K6QAAAAJ,Zhe Dong,844
ZWEasbEAAAAJ,Youyou Lu,840
NsH6CKEAAAAJ,Hongsheng Zhao,838
KAcxXIIAAAAJ,Meng Li,832
OlLjVUcAAAAJ,Cheng Yang,830
7Xl6KdkAAAAJ,Zhiyong WU (吴志勇),825
kh6S4hIAAAAJ,Kaibo Wang,818
3EjYat0AAAAJ,Jinjin Li,818
_jJ9W3EAAAAJ,Yulin Zhang,818
W2XJUmUAAAAJ,Kun Xu,811
1V8LxbYAAAAJ,Ji Wu,811
dMKmS_gAAAAJ,Tao CHEN,811
kIbWTUMAAAAJ,Mingchao Zhang,807
hlAC8kQAAAAJ,Wenlong Wang,801
ICyjWJoAAAAJ,Zhen Chen,800
6d5JBO8AAAAJ,Kaiyuan Guo,799
NcCy2wMAAAAJ,Remy Mevel,799
yywBaUoAAAAJ,Zechao Zhuang,797
jW6i4VAAAAAJ,Xiao Liu,782
8iga6g0AAAAJ,Zhi-Hai Zhang,776
TP5iZWIAAAAJ,Yanfei Li 李雁飞,776
zkxKXxYAAAAJ,Zhihong Zhao,775
3Q2Ky1EAAAAJ,Xiaoming Tao,773
9BioD-kAAAAJ,LinLing Kuang,771
0br7eIsAAAAJ,Hongxu Qi,770
KRughd8AAAAJ,Zhongwu Zhai,766
hAkSR2wAAAAJ,Jin-Cheng Liu(刘锦程),763
sf3o0IEAAAAJ,Hongyun Zhang,762
y3fz8SMAAAAJ,Liping Zhang,761
AP_75akAAAAJ,Lifeng Han,754
NIO48nIAAAAJ,Xiaoming Zheng,754
6_4ad84AAAAJ,Yinpeng Dong,754
5AJPdKsAAAAJ,Yu Jiang,749
XOm9TKkAAAAJ,Haibo Min(闵海波),748
3SjbBlIAAAAJ,Cunchao Tu,746
1bGE6doAAAAJ,"Qin, Zhaoye 秦朝烨",739
7LwMFFAAAAAJ,Chun Yu,737
oz1ZNQMAAAAJ,Hao Ma (马豪）,737
QKupdYQAAAAJ,Wei-Qiang Zhang (张卫强),734
fbP7hkgAAAAJ,Gemeng Liang,731
WISfoo8AAAAJ,Chao Liu,726
QXsVToIAAAAJ,HUI WANG  (王辉),725
EQVpoQUAAAAJ,"Hanqiu Zheng, Ph.D.",720
Z9hIhiEAAAAJ,Xing Lin,719
m3WemUAAAAAJ,Yahui Liu (刘亚辉),717
GgthKzgAAAAJ,Kun Chen,717
e3kXnlEAAAAJ,Huijun Chen,715
2fiuHEsAAAAJ,Ming Ma,714
SCHha3gAAAAJ,Weijun Yu,714
YgM30QQAAAAJ,Yongqiang Lyu,714
Vm8bStkAAAAJ,Jiantao Qiu,712
lgL8mKUAAAAJ,Huichan Zhao,711
zc4KFHoAAAAJ,Fengtian Han,704
D-lKLcMAAAAJ,Qiang Liu,698
QgdaQZIAAAAJ,Hui Zheng,697
Exlf7uIAAAAJ,Zhihua Zhao,694
dhvCyyEAAAAJ,Quanyin Tan,687
bWE6lXUAAAAJ,Fanghua Jiang,686
RX_YGBEAAAAJ,Ping Xue,681
38wmhpcAAAAJ,Shuyi Zhang 张数一,681
IDkq388AAAAJ,Timing QU,681
AWtV-EQAAAAJ,Song-Hai Zhang,680
jU8fda8AAAAJ,Zhe Wei,675
wsdfY3YAAAAJ,Chao SHANG / 尚超,674
pPO76tgAAAAJ,Huaizong Shen,672
hqi6fKgAAAAJ,Zhen Zhang,670
jMKyKe8AAAAJ,Tie-Fu Li,668
4OkgZw0AAAAJ,Qibing Li,657
_mBdZBMAAAAJ,Jidong Zhai,655
0J8KOnMAAAAJ,Yanan Yin,652
6EIX-JQAAAAJ,"LI, Xiang(李翔)",650
EFDc_XwAAAAJ,Chijie Zhuang,648
v_HF3TgAAAAJ,Liu Xujie,646
pFbmrrYAAAAJ,Yali Si,645
Y4hooi4AAAAJ,peng wang,644
GMDTuY4AAAAJ,Xuejing Chen,643
6Ux7TBIAAAAJ,Chuang Liu,641
0AfIHo4AAAAJ,Panpan Zhang,637
Wx-JtQcAAAAJ,Jinlei Jiang,636
xLQ7Jm8AAAAJ,Ying Qiu,634
FclwtGsAAAAJ,Jing Wang,632
XebBK7wAAAAJ,XL Zheng,629
aO0LppMAAAAJ,Guozhong Wu,622
tMGHRVoAAAAJ,Rak-Kyeong Seong,621
o7AFnlUAAAAJ,Bin Wang,620
Zz7trZIAAAAJ,Rizwan Ur Rehman Sagar,617
mG2SEhUAAAAJ,"LI, Shangyuan",616
STxUGcMAAAAJ,Wenlan Chen,614
dYyp0PgAAAAJ,Dan Zhang,613
968KA9cAAAAJ,Mingyu Gao,612
AUXZUbcAAAAJ,Ya-Long Cui,604
MlW-giYAAAAJ,许江 Jiang Xu,604
p6ZeNj8AAAAJ,Zhang Bingjie,603
gpHfq7QAAAAJ,Ye Zhang,601
f4m75noAAAAJ,Jisong Zhang （张吉松）,598
mpGKY04AAAAJ,Mashooq Khan,597
F8Tr8aQAAAAJ,Prof. Zhen Zhang,596
LjxqXycAAAAJ,Chongjie zhang,593
guIXTZEAAAAJ,Jianguo Zhou,588
hLOie4cAAAAJ,Lihao Zhao,587
llzkA1YAAAAJ,Ma Weigang,580
UQuEkmAAAAAJ,Zhuo Chen,579
CQAL8REAAAAJ,yuning gao,575
3NV2jq4AAAAJ,Qiang Ding,575
D9Tzw8AAAAAJ,Wang Haidong,575
ZP-sYKQAAAAJ,Yi Zhu,572
4gI2kWIAAAAJ,Yi Shan,571
Q54y2PQAAAAJ,Xiao-Ru Chen (陈筱薷),571
lMbzJd8AAAAJ,Yang Wenjuan,571
SvUKtCYAAAAJ,Zixiong Peng,568
NhYav5cAAAAJ,Tianguang Meng,568
OqNQnTkAAAAJ,Feng Xu,567
6tqP7wYAAAAJ,Tianyu Qi,563
ZObQdFcAAAAJ,Yi Zhang,562
kuFJzzQAAAAJ,Syed Abdul Rehman Khan,561
Ie54tKgAAAAJ,Qianli Huang,554
otyvO5AAAAAJ,Milin ZHANG,553
yLcFbx8AAAAJ,Mingxing SUN,553
Bky73mcAAAAJ,Xin Shen,551
yjH73PQAAAAJ,Tracy Xiao Liu,544
7cN7fgIAAAAJ,Yingxin Wang,544
uagpkJgAAAAJ,Haidong Tang,543
rWO9cXgAAAAJ,Fangzhou Liao,542
JOl6xOoAAAAJ,Hewei Gao,538
AGPs94kAAAAJ,Wei Yujun,536
p001hsIAAAAJ,Sai Li,536
c32E_h4AAAAJ,Jingjing Wang,533
wYDbtFsAAAAJ,Tianyu Pang,533
-jTMr4AAAAAJ,nianlong luo,531
OCauNHUAAAAJ,Di GUO,530
uzCwcCYAAAAJ,Ye Zuochang,524
CQC0pQIAAAAJ,Gang Ou,521
AA7wK1oAAAAJ,Ling Ye,521
w-ez8LMAAAAJ,Jie Xu,517
Lks7MHEAAAAJ,Qiang Zhou,515
pMLYrQwAAAAJ,Ningqin Deng,515
x1g1aoQAAAAJ,Chun Yang,514
V7M98KwAAAAJ,Lingwei Ma,514
pK0XsikAAAAJ,Yang Xiaokui,513
2PrBT18AAAAJ,Dingshun Lv,510
uzHW_XgAAAAJ,Hongbo Gao,504
wpAwnPcAAAAJ,Wenyu Huang (黄文誉),503
me7m3bUAAAAJ,Zhao Liu,503
bXd5pGYAAAAJ,Tianyu Ma,502
dIwnGvcAAAAJ,Fanghua Xu,502
AnrzkUUAAAAJ,Ziwei Zhang,501
7Gqp6FsAAAAJ,Yequan Wang 王业全,501
gcsPL70AAAAJ,Wang Tianyang,501
lCZ5aF8AAAAJ,Hongyi Zhou,501
byD4iM8AAAAJ,Jizhen LI,499
ayINCRgAAAAJ,Grace Xing Hu,496
g1OhHFAAAAAJ,Xinghua Yu,487
0g-LwTUAAAAJ,Mauricio Romo,486
7oFYUq0AAAAJ,Pingke Li,485
lRjPwuIAAAAJ,Wei Haoyun,485
3rlMzwYAAAAJ,Jiezhong Qiu,483
Okuu6OAAAAAJ,Jie Zeng,483
E1abJLQAAAAJ,Ran Duan,482
gXrl5_oAAAAJ,苏瑞意/Su Ruiyi,480
DoDIBGEAAAAJ,Zhenhai Du,480
8uau9FQAAAAJ,Ruifeng Yao,476
lWBvVmEAAAAJ,Cong-Qiao Xu,471
2Xy6m3MAAAAJ,Feng Cheng,470
g9N87v8AAAAJ,Han Zandong,469
922W6ZEAAAAJ,Peng Zhou,466
H4XP-LcAAAAJ,Xudong Zhu,465
LwjtxmYAAAAJ,Zhe Yin,464
NZxNy90AAAAJ,Wenjia Jing,459
RfUCthQAAAAJ,Ye Yuan,459
ZvTO3c0AAAAJ,Jianwen Pan,458
k1DPv5YAAAAJ,Abdul Raheem,455
jaOJ95QAAAAJ,Keliang Wang,455
eMvnFUcAAAAJ,Tao Zhang,449
k4fyn9MAAAAJ,Li Liu,449
s1soaCsAAAAJ,Xin PEI,445
Q3N11rUAAAAJ,Pengcheng Chen,444
f4ELYWEAAAAJ,Sheng Yu,444
ZpJMLRgAAAAJ,Pengju Ji,443
6ReKdEEAAAAJ,Yue Qin,441
zFvBqnEAAAAJ,Weidong Sun,441
-lagl5kAAAAJ,Bohan Yang (杨博翰),438
GVc_FiYAAAAJ,Xiaowei Li,438
K6ZQ3BcAAAAJ,Dejun Zhu (朱德军),437
UJrlw1cAAAAJ,Fengli Xu,437
7d2DNosAAAAJ,Qirong Xiao,436
3rxoDYcAAAAJ,Fei Qiao 乔飞,434
JpPIMa0AAAAJ,Wenhao Zhang,433
UKMcQn4AAAAJ,Chongxuan Li,433
Pxsb3AoAAAAJ,Huanglong Li,429
HgWUGu0AAAAJ,Yu Zhou,426
YfnJa6EAAAAJ,Qianwen Chen,425
oHSjwDgAAAAJ,Lin Gan,425
YpMw-n8AAAAJ,YAN TANG,425
2RhGDwIAAAAJ,Xiaobin He,423
wwFyowoAAAAJ,Hao Sun,416
qWkjmiQAAAAJ,Yilin Sun,414
asGD5xgAAAAJ,林佳瑞 (Jia-Rui LIN),413
LCSVtqEAAAAJ,Haiyan Ding,411
TCiIBbgAAAAJ,Yi Wang,411
GebS0MEAAAAJ,Xibin Han,409
mGopIBcAAAAJ,Hai Jiang,409
PnDSQSIAAAAJ,Lu Zhang,408
zpKXOGgAAAAJ,Zehui Li,408
-b3-82MAAAAJ,Shaopeng Chi,408
9UcfhacAAAAJ,Min Ouyang,404
7bqKqFkAAAAJ,Zhonghua Zhang,403
WxrANb8AAAAJ,YINAN CUI,403
2qnjFUUAAAAJ,Shiming Xu,403
13xxIrMAAAAJ,he lingbing,402
droVBYYAAAAJ,Suhui Li,400
7dVrJYsAAAAJ,Gaoqiang Chen (陈高强),399
iwd8OakAAAAJ,Yan Wang,399
AAYXzdMAAAAJ,王汉宁,396
HX660Z8AAAAJ,安浩然,395
uMWPDboAAAAJ,Yisen Wang,391
VBI7W9UAAAAJ,Mingyao Qi,389
I3KM8TwAAAAJ,Shaowei Huang,388
SlZ1VaoAAAAJ,Sai Chen,386
yL-K9bQAAAAJ,Guanzhi Cheng (程冠之),386
lILZwpYAAAAJ,Weiye Zheng,385
G_kt44cAAAAJ,Yi Li,380
EB9qJHkAAAAJ,Alexander White,378
CTmy6MEAAAAJ,Yu Jiang,378
MuyGv-cAAAAJ,Xuanliang Zhao,375
nD09I0AAAAAJ,Yiyang Zhang,374
zq3fhFwAAAAJ,Yujia Zhong,373
PNbioq0AAAAJ,Huandong Wang,372
FK4c5SEAAAAJ,Yabin Liu (刘亚斌),372
KzNfB0gAAAAJ,Zhufeng Shao,369
Ymxa2NkDPvoC,Chunsheng Jiang（蒋春生）,369
-Yonf1MAAAAJ,Xiaowei Zhu,368
OTXEK8gAAAAJ,Xinwei Shen，沈欣炜,367
3Ql4LUwAAAAJ,Pingping Lin,366
4XqCPU0AAAAJ,Lei Zhao,362
ayX_-lwAAAAJ,Jingwei Yang,361
fcLOhBoAAAAJ,Jessie Hui Wang,359
haX-6TUAAAAJ,Xiaoyu ZHANG,357
CQ-3d8oAAAAJ,Jin Shang,356
UBnJCxoAAAAJ,HoT Ng,356
eE4cmVoAAAAJ,chuang zhang,356
CcgXjlQAAAAJ,Mehran Mazandarani,353
_M-pKP0AAAAJ,Shaojie Zhou，周绍杰,353
rvhvnzwAAAAJ,Xiaole Zhang,351
44nJbB0AAAAJ,Yu Zhang,346
IgxOSl0AAAAJ,Xiaoxu Yan,345
7f-n_k4AAAAJ,Deshan Meng,344
Pjw8eMoAAAAJ,Xinchun Chen,344
KxjcjyoAAAAJ,Rui Wang,343
pmp2SYAAAAAJ,Ming Fu(付明),343
u-UvaIAAAAAJ,Mahdi Seyedsalehi,343
p5cJXEEAAAAJ,Fuqiang Chu,342
TB_4kdMAAAAJ,Yu Zhang,339
w4XR4V8AAAAJ,yigang yang，杨祎罡,337
pBmV6wEAAAAJ,Pengpeng Bai,337
2os-k00AAAAJ,Geng Deng,337
XvgI_1IAAAAJ,Yao Lu,337
j02peYoAAAAJ,liang li,336
u53M7WsAAAAJ,Chen Wang,334
fmmLFTUAAAAJ,Jianxiao Wang,334
UjbCk18AAAAJ,Fujian Xu,332
2FAOHvYAAAAJ,LAN Yuxin,332
V7HQTEQAAAAJ,Dong Li,329
4vqto1oAAAAJ,Bofeng Liu,329
clrNNb4AAAAJ,Genquan Duan,328
hetLRWMAAAAJ,Jing Miao,327
5V4lyLoAAAAJ,Dongbin Wang,327
ftM_0xgAAAAJ,Zhenyi Ju,327
gs9KlewAAAAJ,zhonghui shen,327
RPU1iMgAAAAJ,Xu Cong,326
KgqJs0MAAAAJ,Le-Hua Liu 刘乐华,325
1ospAw4AAAAJ,Xin Gan,323
cdwyg84AAAAJ,Giovanni Cagnetta,323
PI1osbEAAAAJ,Sun Taoxiang,323
s1b_k30AAAAJ,Ying Zhang,322
k9YqeI0AAAAJ,Zunyan Hu,320
RSV-qAoAAAAJ,Lin Xie,319
GdYJli0AAAAJ,Jianwei Zhang,318
lHZR3mYAAAAJ,Lantian Li,315
bV9K8kYAAAAJ,Weikun Xia,315
vvaYF44AAAAJ,Abdul Basit Dogar,313
q3WaozcAAAAJ,Hao Zhou,313
AGOCWfQAAAAJ,Li Huang,313
hYaMuf4AAAAJ,Wenqiang Zhang,312
KfMzwpEAAAAJ,Bo Yan,309
wNTSVu8AAAAJ,Quan Yuan,307
9Ck-3ZAAAAAJ,Xiangyu Li,306
v2hr6dMAAAAJ,Dongsheng Ren,304
fpd1N-8AAAAJ,Du Yongchang,303
dCXTSA8AAAAJ,Linglong Li,302
8tTgkZkAAAAJ,Mengxing Sun,302
dgeikT8AAAAJ,Zhigang Wang,301
y8rinOwAAAAJ,Yu Bai,299
dGPF1b0AAAAJ,ciqi mei,299
PE_XktAAAAAJ,Yongzheng Wen,299
EmpggwYAAAAJ,Min Hang,299
DW8CcbYAAAAJ,Fangping Zhuo,298
R-E3V6wAAAAJ,Yufei Zhang,297
OY5cTRcAAAAJ,Qiang Liu (刘强),296
_JxO6EwAAAAJ,Jun Du,295
NdH5NhoAAAAJ,Chunyu Sun,295
GCLsFSIAAAAJ,Hui Cao,293
y5h2k84AAAAJ,Yuchao Hua,293
HG1aV-oAAAAJ,Kate Smith,290
X6Xv-oAAAAAJ,Yiming Hu,290
kGCLjRQAAAAJ,Yaxin Huang(黄亚鑫),290
0Q7pN4cAAAAJ,Xinyu Zhang,290
8cdhbPoAAAAJ,Zhenbo Wang,289
-DTSAm0AAAAJ,Yihao Chen,289
9SZrOokAAAAJ,jia jia,288
uXp0uYQAAAAJ,Xukun Lu (卢绪坤),288
kHpwoAUAAAAJ,Yuntao Wang,286
TKod4ggAAAAJ,Qiang Li,285
akQ4TOYAAAAJ,Mingxing Zhang (章明星),285
gq138e4AAAAJ,Liang HE,283
JIIs1-8AAAAJ,Jia Lu,283
LETOZHoAAAAJ,Jidong Chen,283
hDTO5rIAAAAJ,Ting Sun,282
VmOvhisAAAAJ,Bin Wu,282
dZCwjiMAAAAJ,xinhe wang,281
eX6pe7AAAAAJ,Li-guo Zhang,280
_dV_jnkAAAAJ,Jun Cai,279
nq36BigAAAAJ,Yanfeng Gao,277
DkjJWlIAAAAJ,Wensheng Xie,277
iTywtkcAAAAJ,陈博 施,276
PfCy5rIAAAAJ,Si-Wei Zhang,276
uTnP9v0AAAAJ,Fei He,275
DOy_fAMAAAAJ,Qiaolei C. Jiang （蒋俏蕾）,275
gdYwis8AAAAJ,Yangyang Fu（付洋洋）,273
aR1ODGYAAAAJ,Jiaqiang Liu,273
p_z_YvMAAAAJ,Adeela Nairan,273
Q9lvhmsAAAAJ,Jie Heng,272
85wmHqMAAAAJ,Zi-Long Zhao (赵子龙),271
1mQn9IsAAAAJ,Shihan Xiao,270
mA-Ar1wAAAAJ,Wenjie JI (纪文杰),269
vt1nGjgAAAAJ,Kunjin Chen,268
35rW89IAAAAJ,Haixiang Gao,267
OdNOaIEAAAAJ,Qiang Tang 唐强,267
GDz5i6oAAAAJ,Haikun Jia,267
4fZbnOAAAAAJ,Baozheng Jiang (姜宝正),265
Zmh_8FEAAAAJ,Zhongying Han,265
PDE_F8YAAAAJ,Zhi Liu,264
ZMIAsdwAAAAJ,Zhen Wu,262
49WD6DcAAAAJ,Liu Hong,261
7qMS2WkAAAAJ,Pengfei Ma,261
GBTT0acAAAAJ,Yongzhuo Li,260
ff7TNtUAAAAJ,Feng Xie,259
zPZDLkgAAAAJ,Kaiwei  Li,259
WfQHjZMAAAAJ,SIXIONG YOU,256
DzY4PnoAAAAJ,Wenbao Liu,256
hHmCEeAAAAAJ,Yongsan Li,256
rd8ph9IAAAAJ,Han Liu,255
xKb1qAcAAAAJ,Chao-Yo Cheng,254
bGjgmJEAAAAJ,Siqi Hong,254
YPOBHYUAAAAJ,Xin Wang,254
4Z5PWEEAAAAJ,Jiamin Wu,253
aclQAtAAAAAJ,Rong Gao,251
DioaFiEAAAAJ,Hao Ge (葛昊),250
VpSZ_7sAAAAJ,Tianyao Huang,249
E1ouSngAAAAJ,Yutao Zhang,249
kSEgWn8AAAAJ,Lingyun Qiu,249
xedGxfAAAAAJ,Jintao Chang,248
wx0r-wcAAAAJ,Danna Shan,248
K3QcyGsAAAAJ,Xiangying Ji,248
IG6qJ-gAAAAJ,Fang Yuan,247
fYSySf8AAAAJ,Hao Wu,246
MtcnRZwAAAAJ,Feng Feng,246
5m5qVKsAAAAJ,Shi-Sheng Huang,246
ZXvNtoIAAAAJ,Wang Xilin,245
ZyLIH4cAAAAJ,Longzhuang He,245
QOp7xW0AAAAJ,Chao Du,245
OpohSwEAAAAJ,Siyue GUO,245
IvsMe-gAAAAJ,Wu Hao,244
p5oLu_4AAAAJ,Muhammad waqas,244
kz2T3P0AAAAJ,R Fu,244
YFx9ud0AAAAJ,Wei Wang,243
S3LBk0YAAAAJ,RU Peng,243
ub2VdLAAAAAJ,Hosein Ghaedi,243
E2Yv1YcAAAAJ,Zhen Li,241
ebG93rYAAAAJ,Will Donovan,240
bYXLN14AAAAJ,Deren Xie,240
_PSdB2gAAAAJ,Junming Zhu,239
c34SGBcAAAAJ,Tianyang Zhang,238
C19y5BUAAAAJ,Yu Zhou,237
EYhwV0UAAAAJ,Lin Song,235
wO0tBbYAAAAJ,Yuqing Wang,235
KevJF0IAAAAJ,Jieliang Zhao,234
ai0EWl8AAAAJ,Fei Song,232
aDf9fpkAAAAJ,Xiaoke Jiang,231
Isg6gX0AAAAJ,Xiang Wang,231
M5VB7pUAAAAJ,Zhibo Wang,231
R6Rnh9IAAAAJ,Weijia Li,231
CPaPF7MAAAAJ,Hao-Cheng Thong,230
QOeiTb4AAAAJ,Heng Su,229
3qO6gK4AAAAJ,Yongming Rao,228
37OXrzoAAAAJ,Jawayria Mujtaba,227
utGPb5EAAAAJ,Zhuo Chen,226
Rn8HxfAAAAAJ,Yangchao Shen,225
B7cDVuQAAAAJ,Babak Safaei,224
CZ7ne9YAAAAJ,Meng Chen,224
GJ0K8HEAAAAJ,Zhengyan Zhang,223
bdyFV-QAAAAJ,Dianzheng Wang,222
lu7W61QAAAAJ,Jingtan Su,221
EIR-LxwAAAAJ,Bin Dang,221
Z_rm7dcAAAAJ,Wenqian Shen,220
Qqy4JoYAAAAJ,Ping SU,220
yv3ip4wAAAAJ,Chun-Sheng Liang,219
IVGALbAAAAAJ,Zhiwen Wang（王志文）,219
IqP45nMAAAAJ,Jia Cheng,218
SsC_7gYAAAAJ,Yao Chang,217
YforB6oAAAAJ,Xiaolong Bai,217
RlsZ8PYAAAAJ,Sihao Zhao,216
C8bGfr0AAAAJ,Yunbo Wang,216
OE95EKYAAAAJ,CHAO LI,214
xxYiqkIAAAAJ,Xu Wang,214
Vk7_r_EAAAAJ,Jingchun Cheng,214
XpGnNI8AAAAJ,Xiaolei Xie,213
fviMsUsAAAAJ,Chunmei Gu,213
Lq_D9AsAAAAJ,Ruyuan Deng,212
lO-GhbQAAAAJ,Runpeng Cui,212
yvRM2XcAAAAJ,Yichi Zhang,211
aHTARiQAAAAJ,Yan Li,211
0oIV-i8AAAAJ,Xue Qiao,211
0ccuOcMAAAAJ,Haibo Wang,210
Ig1btCwAAAAJ,Chen Tianyuan,210
Y4JqNV4AAAAJ,Xiaoyang Dong,210
YrTirg0AAAAJ,Xiaoqing Xu,209
th0nmtAAAAAJ,Dongsheng Yin,209
ZWQgC7UAAAAJ,Qi Ou,209
b9J46mcAAAAJ,Qingxin Ken Wang,209
vHr9AIMAAAAJ,Wengang Zhang,207
AK8bpscAAAAJ,Yichen Zong,205
h3ze2-EAAAAJ,JIA DAI,205
ADiWJOAAAAAJ,Liangyi Gong | 宫良一,205
XLKy4OkAAAAJ,Heng Yang,205
pojfF64AAAAJ,Han Wang,204
8tkFKW8AAAAJ,Arun  Krishna Vuppaladadiyam,204
DD45dXUAAAAJ,Tao Jin,203
VPrnkF8AAAAJ,Yucheng Hu (胡煜成),202
gz3Tkl0AAAAJ,Guohao Dai,202
K8VPxLwAAAAJ,Tianmin Wang（王天民）,201
ypPrTq8AAAAJ,Han Wang,200
mkqZF5cAAAAJ,Yixin Zheng,200
eC9twrUAAAAJ,Fang Su,200
dS8IyeIAAAAJ,Wei Cao,199
iFZKyIYAAAAJ,Hongjie Wen,199
ob7y2fUAAAAJ,Qiang Wen,199
5spe3HsAAAAJ,tianhu deng,198
rlqm5ugAAAAJ,Hehe Li,197
rmGuMSkAAAAJ,fan xu,196
mntnSq4AAAAJ,Yu-Xing Yao (姚雨星),196
8wsZC_cAAAAJ,Shuai Zong,196
qJn9iZ8AAAAJ,SUN Hao,195
tEv5h4MAAAAJ,Qie Liu,195
k91QfXsAAAAJ,Cheng Luo,195
nG8FQzkAAAAJ,ran ding,195
13960UgAAAAJ,Feng XU,194
6TFij0wAAAAJ,Bin Wang,194
x-1tPgMAAAAJ,Hao YAN,194
cbeWrcYAAAAJ,Jie Zheng,193
rH0hRIcAAAAJ,Zeqi Lai,193
-lw0UPkAAAAJ,Yujie Wu,193
rxmCzYIAAAAJ,Tian Bian,193
Qvu75NoAAAAJ,Zhengyu Chu,192
QIqO3JEAAAAJ,Tao Xue,192
XsolfbIAAAAJ,Hao Yin,192
rMDMb60AAAAJ,Jun Zhang,191
NKKOtJcAAAAJ,Wen Song,191
3u5lcj0AAAAJ,Hanchen Jiang,191
5NKbaw4AAAAJ,Jun Zhang,190
gfl-HVYAAAAJ,Kun Xu,190
4rxnYrgAAAAJ,Xian Tang（唐仙）,189
GzjcS2AAAAAJ,Ying Wang (orcid.org/0000-0002-5778-0306),188
RnIBjYsAAAAJ,Sun Xuefeng,187
46B6SA8AAAAJ,Ni Xu,187
YnIq4hsAAAAJ,Lei Hou (侯磊),187
7Uy9RVYAAAAJ,Xin Yi,186
Zwy0wCMAAAAJ,Huarong Gu,185
muev32EAAAAJ,Zhigang Yuan,184
ShJdynMAAAAJ,You Wang,183
AaqB_F4AAAAJ,Zhanpeng Fang,183
FAB4JCEAAAAJ,王程韡 (Chadwick WANG),183
lsWUU0IAAAAJ,Xiaodan Tan,183
qHG9jEAAAAAJ,Wang Fei,182
2AdxzLAAAAAJ,Xu Liu,182
4eq1UVYAAAAJ,Zhaojian Wang （王召健）,182
HHE7AhYAAAAJ,Zohaib Ur rehman Afridi,181
2VYzPiYAAAAJ,Shuping Jiao,180
GnUKO60AAAAJ,Shuhua Zhang,179
dn-g4IYAAAAJ,Jianwei Zhao,179
_fS4qHwAAAAJ,Bin Xu,178
6538gy0AAAAJ,Qidong Yin,178
jOO_deIAAAAJ,Yuanhang Dai,177
SbZ3pK0AAAAJ,Jiaxun Lu,177
-sdzd9EAAAAJ,Linyun Yu,176
4zhDRmsAAAAJ,Caiwu Liang,176
twmb6KIAAAAJ,Chen Sun,175
mrunnpoAAAAJ,Jian Liang,175
pZH7zLwAAAAJ,hanzhong liu,175
3Yfwa8UAAAAJ,Kang Zhang,174
DHuFI2sAAAAJ,尹玄武(Xuanwu Yin),173
x_or4AMAAAAJ,Hongchen Yu,173
Muzi3OQAAAAJ,S. Mostafa Moosania,173
Uh43Ea8AAAAJ,Haitong Yu,172
a-slIQYAAAAJ,Peng-an Zong,172
ZahQLdQAAAAJ,Lei Jiang,171
yVZUzbIAAAAJ,Yin Wang,170
kBc-zJYAAAAJ,Yongqiang Qin,170
lxRDdHkAAAAJ,Yangying Zhao,169
2oDaysYAAAAJ,Wei Rao,168
IWlL4RUAAAAJ,Lu Zheng,168
