AuthorID,AuthorName,Count_cited
VvHAkjAAAAAJ,Siow Yong Lim,1502
49icWrEAAAAJ,Mingjiang Li,1500
4_Vm9MYAAAAJ,Ming JIAN,1491
dKZlGmUAAAAJ,Howe-Siang Tan,1489
MOkAb-UAAAAJ,Chong Han Chung,1485
CUXiyR0AAAAJ,Bah Hwee Gwee,1471
UKVs2CEAAAAJ,Chen Lv (吕辰),1471
g6OJVTQAAAAJ,Sierin Lim,1464
eTMEMCMAAAAJ,Aida Serra,1463
lfZTcEIAAAAJ,Dan Ping Wang,1462
za_T403KKJwC,Hongjun Wu,1457
PKVqeFUAAAAJ,Sreekanth KV,1456
bZDUd3QAAAAJ,Yuen Clement,1454
rusfXBoAAAAJ,Muhammad Danang Birowosuto,1453
pz7mDwcAAAAJ,Khun Nay Win,1452
JWiIWTez0OQC,Xinmei An,1447
dQTDqsIAAAAJ,Arul Chib,1446
bRGe30QAAAAJ,"Burns, Stephen F",1446
1vaEHXMAAAAJ,Lip Ket Chin,1443
kc_cSUEAAAAJ,Zongyang MA,1431
60BJnNMAAAAJ,Ahmed Hashim,1420
lu_PJO0AAAAJ,Whye-Teong Ang,1419
6D7a0YIAAAAJ,Seung Ki Moon,1414
18psbycAAAAJ,Julien Cayla,1413
Hak896cAAAAJ,Wang Ting,1412
Xhl9P7oAAAAJ,Brendan Luyt,1410
zWYCmiAAAAAJ,Shell Ying Huang,1406
D8IpDBAAAAAJ,Alessandro Romagnoli,1396
Te8RznwAAAAJ,Weiwen Zhang,1395
5f-TnI4AAAAJ,Huai ZHANG,1393
Vc4xTfAAAAAJ,Zhaoyao Zhan,1391
BGIQc1IAAAAJ,Ran Ni,1390
fHwkOtoAAAAJ,Shoushun Chen,1388
p-WF_MsAAAAJ,Zu Peng,1384
MgO8c_MAAAAJ,Li Zhang,1374
_n20MmcAAAAJ,Krishna Savani,1369
2mphIpUAAAAJ,Jian-Jun SHU,1367
uSOuUtwAAAAJ,Hongbo Sun,1364
-nYQpbwAAAAJ,G. Roshan Deen,1363
t8GuhjcAAAAJ,Loke Wan Khai,1360
as6E29wAAAAJ,Lay See Yeo,1349
7Dguc_cAAAAJ,Chade Lv (吕查德),1342
B9xifRkAAAAJ,Sie Ting Lau,1341
IK-fQbQAAAAJ,"Dr. Venu Gopal Madhav Annamdas (NTU, Singapore)",1337
ws58QtsAAAAJ,Kam Ming Lim,1329
gQOvMOwAAAAJ,Kwan W. Tan,1326
Q6XOwWYAAAAJ,Charlie Charoenwong,1322
49816msAAAAJ,Weihong Huang,1322
e9z8YpMAAAAJ,Tienhoa Nguyen,1322
FlHotOAAAAAJ,Wenglong Li,1320
L5mAAOYAAAAJ,Peng Hwa Ang,1318
Nd-WSEoAAAAJ,LG Pee,1317
VrnmrbMAAAAJ,David ZW Wang,1314
ynnrHH0AAAAJ,Xi Zou,1298
_4flSMUAAAAJ,Ying Hwa Kee,1296
2Bd8od0AAAAJ,Hiroshi Makino,1296
5famAtMAAAAJ,Fei Yan,1293
N2bep-UAAAAJ,Ng Hong Wan,1286
Pxekx0EAAAAJ,Hartmut Klauck,1285
WGrM_3EAAAAJ,Thambidurai Mariyappan,1282
sU49BQPNv30C,Tuan Tran,1280
ORZytY8AAAAJ,Shivam Bhasin,1278
p5-QP44AAAAJ,Limao Zhang,1277
njQltfsAAAAJ,Beverly PL GOH,1275
RfmtIn8AAAAJ,Luyuan Paul Wang,1275
6Y-m8k4AAAAJ,ARIJIT KHAN,1269
QHrEndUAAAAJ,Nyunt Wai,1269
VaUtSNAAAAAJ,XIAOLI XU,1265
5S47EqsAAAAJ,Euston Quah,1262
yUM6yuEAAAAJ,Damien Joseph,1259
q3AmlWMAAAAJ,Venice Erin Liong,1258
ZB-TB0wAAAAJ,Emma Hill,1258
Uh8fKSwAAAAJ,Bent Weber,1254
V_BRi4gAAAAJ,Kin Choong Yow,1253
mSQqbw4AAAAJ,Yingyu Law,1250
UozjxW8AAAAJ,Weichen Liu,1248
QMTblV8AAAAJ,Farish A Noor,1244
pvULvhUAAAAJ,Changjin Wan,1236
KICPNaAAAAAJ,Jiong Wang,1234
yeYaSs8AAAAJ,Zhengang Ju,1222
NTqHc8IAAAAJ,Ser Sue Ng,1219
w7rE7W4AAAAJ,Zhao Qian,1215
NkFNwNcAAAAJ,Zhen Gao,1213
2ebec7IAAAAJ,Xin Xu 许鑫,1205
nSgDF_8AAAAJ,Karen Crasta,1195
VGcdXlYAAAAJ,Zilong Chen,1188
ufwnoccAAAAJ,Vivian Hsueh Hua Chen,1187
42OuOeEAAAAJ,Pengcheng ZHU,1187
D-w176oAAAAJ,Abdul Rahim Ferhan,1183
qCBe4XUAAAAJ,Vu Duong,1176
egRePcQAAAAJ,Yuyan Jiang,1171
NFZjgSgAAAAJ,Wangqiao CHEN,1168
2JSkUFoAAAAJ,Michael D. Gumert,1164
2tRiwhQAAAAJ,El'fred Boo,1163
RXJkbr8AAAAJ,Lijia Ma,1163
9S3KktkAAAAJ,Xianshun Chen,1155
m0Z3lnYAAAAJ,Haiyang Yu,1154
W66dtrEAAAAJ,Z. Zeng,1149
vVdmyd0AAAAJ,Ryo Kitada,1143
zAO4BcEAAAAJ,Tanya Tierney,1141
pXp8_x4AAAAJ,Liyanaarachchi Lekamalage Chamara Kasun,1140
qnOioyYAAAAJ,Andy Khong,1138
xPeDE10AAAAJ,Jianpeng Sheng,1138
14ZU0nkAAAAJ,Xiaonan Shen,1136
1dZhIoMAAAAJ,Hiang Kwee Lee,1134
mMB8IFkAAAAJ,Stephen G Dimmock,1133
1DpQo5AAAAAJ,"Chava Vijaya Saradhi, MBA, Ph.D",1133
P8Xv0E4AAAAJ,Shawn Lum,1132
HkJLW08AAAAJ,Chia Xinyi,1130
kM0w-3cAAAAJ,KONG Pui Wah (Veni),1122
sg3LAJsAAAAJ,Qichong Zhang (张其冲),1122
cBrruWkAAAAJ,Dr Jothy Lachumy,1120
9JGF7vYAAAAJ,Kenji Chee,1115
RNZ6fdUAAAAJ,Kim Chwee Daniel Tan,1094
EOlkdT8AAAAJ,Jin-Kyu So,1094
RL3ZJpYAAAAJ,"Sai Hung CHEUNG, PhD (CALTECH)",1088
zb1oVGIAAAAJ,Yong Luo,1087
4wBZupEAAAAJ,Sjoerd A. Veldhuis,1082
ydpyYl8AAAAJ,Chris Sakellariou,1081
5ZDS8vMAAAAJ,Zhang Wang,1074
f8uAZyIAAAAJ,Donglei Zhou,1070
jTu1liUAAAAJ,Harish NS Krishnamoorthy,1069
tHddDGoAAAAJ,Yen Tong,1069
SH7npowAAAAJ,Janice Ser Huay Lee,1067
T6ZM-TMAAAAJ,Elizabeth Koh,1067
ETGU0U4AAAAJ,YU CHEN,1067
m3NJUNkAAAAJ,Bobby Cheon,1065
Q8qwZEcAAAAJ,Roland Tay Yingjie,1064
U9RGq8YAAAAJ,Manukumara Manjappa,1063
bXkUuaQAAAAJ,Andy HY Ho,1061
b8BGI-wAAAAJ,Albert I. Chen,1057
YO2lmr4AAAAJ,Xuechao Yu,1054
kj_9wO0AAAAJ,James Kwan,1052
i1kZEF4AAAAJ,Jia Li (李嘉),1052
Gky08_sAAAAJ,"Divaharan, Shanti",1047
lEJe50gAAAAJ,Shenbin Cao,1045
bTZkaEsAAAAJ,Dr. Kamalakanta Behera,1043
PZ6fS_QAAAAJ,Yohanes E Riyanto,1042
PDaN-QEAAAAJ,Yanhua Wu,1041
_JuYU5cAAAAJ,MINGLIANG FANG,1040
qKQ-qXYAAAAJ,Vitali Zagorodnov,1039
AY3LQqcAAAAJ,Zhang Xin,1032
SxZHGGgAAAAJ,Xiao-Zheng Jin,1030
J_WvFAsAAAAJ,Chien-Ming Chen,1027
UWPWTMQAAAAJ,Josephine Lang,1026
vtZatnQAAAAJ,Hirotaka Sato,1025
iS0crpsAAAAJ,Yufeng Song,1020
YXJFcicAAAAJ,Dr. Subas Kumar Muduli,1020
rLc1e9MAAAAJ,Cise Unluer,1016
IExeEhQAAAAJ,Su Su Khine MA,1016
DF3G76IAAAAJ,Guangming Pan,1014
5grw9vcAAAAJ,Gang Chen,1007
3Kmdb4UAAAAJ,Dong-Ho Kang,999
a7OiDDcAAAAJ,Mei Ling Tan,996
Gk6D1aIAAAAJ,Dorinda Ostermann,993
V2eAZzkAAAAJ,Jian-Yuan Lee,992
-kK2JFwAAAAJ,Hua Bing Tao,992
OojNDN0AAAAJ,Yiming Zhang,990
hciEKWkAAAAJ,Libo Sun,988
vLpD_zoAAAAJ,Jingfeng Huang,986
AzB8dicAAAAJ,Dr Edison H. ANG,983
FxzERMkAAAAJ,Chen Peng,981
eCo7XWkAAAAJ,Mohamed M. Sabry Aly,978
9G7-NSAAAAAJ,Xin Zhao,978
FHf852MAAAAJ,Landobasa YM Tobing,977
XE7SzCMAAAAJ,P. Balasubramanian,974
4A-zlzEAAAAJ,Dan WU,971
e-jLRtgAAAAJ,Chew-Hung Chang,970
i3lJmfYAAAAJ,Chengcheng Li,966
YNLA3coAAAAJ,Ben Turner,964
c2nWUnMAAAAJ,Shu Min Tan,962
q_7WyRsAAAAJ,Colin Hong An Wong,960
rGVFJtcAAAAJ,Sharon Ng,951
2tMcb-IAAAAJ,Qiaoliang Xiang,949
nxUximIAAAAJ,Ping Hu,942
JPzSzloAAAAJ,Ee Leng Tan,936
Vq-vp0UAAAAJ,Chua Ze Ping,933
WL9LYIwAAAAJ,Xiangzhao Ai,931
JQCir-8AAAAJ,fupeng li,931
6Zs174wAAAAJ,Qinbai Yun,929
do3dS84AAAAJ,Yi Huang,928
M-k994AAAAAJ,Jonathan HW Tan,926
aVNf_WEAAAAJ,Donguk Nam,926
uZqCOOIAAAAJ,Bingchen Cao,926
RuywcQoAAAAJ,Chao Zhu,922
6-oh4TUAAAAJ,Chi Jin,921
ycN9w0gAAAAJ,DH Adams,919
-SfxYbQAAAAJ,Yun-Ke Chang,915
gCzLGJIAAAAJ,Holden Li,914
Ssm8fwIAAAAJ,Boon Chong Lim,913
jZ0sEWYAAAAJ,Kelin Xia,910
yv4Sg6YAAAAJ,Guillaume Thibault,909
sdu57mkAAAAJ,Toh Hean Ch'ng,906
1ycGkAYAAAAJ,Jessie Ee,904
3j72ztsAAAAJ,Adriana Lopes dos Santos,904
ivc73IwAAAAJ,Bevita K Chandran,903
zPxKV9EAAAAJ,Jiuxiang Gu,902
D44OtDMAAAAJ,Chu Keong Lee,897
efHdcDcAAAAJ,Xiaonan Hu,896
-kWzOboAAAAJ,Xiang Liming,895
SToO2kEAAAAJ,Wilson Wen Bin Goh,895
ah96XpwAAAAJ,Wenshu Luo,895
E2u0sg0AAAAJ,Ye Chen,893
2s1JMREAAAAJ,Lujia FENG,892
t6GgSH0AAAAJ,kai qian (钱凯),890
nETzEmcAAAAJ,Weiqing ZHANG,887
3hhKX04AAAAJ,Xuning Li,882
1UlwZPwAAAAJ,Aikling Tan,881
s6yuVnkAAAAJ,Xin Li (李鑫),879
lsa7SVUAAAAJ,Jooyoung Hong,878
COe1tYUAAAAJ,Fengming Dong,878
LSqnFVEAAAAJ,Wenting Liu,877
LPFX0MsAAAAJ,Youze Tang,876
rIxOK2oAAAAJ,Stacey Servito Martin,875
YCw_q-YAAAAJ,Yu Qing,875
NEuqd5UAAAAJ,Bo Chen,874
V7kBEMMAAAAJ,Buen Sin Low,870
5JXqP_sAAAAJ,Qian Kai,870
ixY5InwAAAAJ,Jiefeng Zhang,869
bvEB66sAAAAJ,Guo Zhan Lum,865
elYwnRAAAAAJ,Rita Elaine Silver,864
N-Yucz0AAAAJ,Jaewoo Lee,862
7Tv9DQMAAAAJ,Phillip Towndrow,860
HvNG6RYAAAAJ,Teck Seng Koh,856
mDA49vcAAAAJ,Zhu Tingshun,856
NyCD4W0AAAAJ,Jayaganesh Natarajan,850
Rog8AvUAAAAJ,Owen Noel Newton Fernando,849
iRalyP8AAAAJ,KINWAI LEE,845
_E-_VlMAAAAJ,Qundong Fu,845
UGl0tAQAAAAJ,Grennady Wirjanata,838
eAkfcMkAAAAJ,Benoit Taisne,836
ybAwg-kAAAAJ,Heong Wah Ng or Ng HW or HWNg,835
8XgGCscAAAAJ,Kheng Swee Leck,834
Qgq_yfQAAAAJ,Bernhard Schmidt,830
HomAvCoAAAAJ,Chinagarn Kunacheva,829
w7C16A8AAAAJ,Wooi-Boon Goh,827
NEbA1TsAAAAJ,Mihaiela Stuparu,824
peuoMkoAAAAJ,Sibnath Kayal,821
Dvzmt_sAAAAJ,Afu Fu,816
ZLEVAlQAAAAJ,Iti Chaturvedi,815
xe8IutUAAAAJ,Yogesh Kumar Srivastava,810
1RFT05QAAAAJ,Hongchang Li,807
k1oMaQIAAAAJ,matteo seita,806
81zde9sAAAAJ,Xiaodong Zhang,805
kvVyoAQAAAAJ,Tan KHK,804
PSYbP60AAAAJ,Roland Ivanyi-Nagy,804
oNoVjaUAAAAJ,Patrick Martin,799
vgbo3zkAAAAJ,Changji Zou,799
GjFoKgYAAAAJ,ana cristina alves,798
MNlG4aMAAAAJ,Kang Yang Trevor Yu,796
Gy_XzNoAAAAJ,Kwen-Siong Chong,796
L5fzqjgAAAAJ,Chenlong Cui,793
2np7QokAAAAJ,Eunae Cho,792
Vw3ru64AAAAJ,Lai Si Tsui-Auch,785
4_HtmO4AAAAJ,Ting WANG,785
LmyS2dAAAAAJ,Eric O. Lindsey,783
cx1JgiEAAAAJ,Ranjith Nair,779
K68d1p4AAAAJ,Pradeep Mandapaka,777
ZI02pTAAAAAJ,Shuai Chen,769
97TQD_YAAAAJ,Niu Lin,768
FnR281oAAAAJ,Nakatsuka Soichiro,768
1CaWQUMAAAAJ,ZHISHENG LV (LYU),765
-n1OlH8AAAAJ,Chung Lai Hong,764
MxXi4Q0AAAAJ,Yilei zhang,764
m_TgAw4AAAAJ,Oliver Mueller-Cajar,762
-3j0eg8AAAAJ,Rajesh Basrur,758
Fi0iZDEAAAAJ,Rui Su,758
PhpASE8AAAAJ,Xue Zhang,757
7IhMUQoAAAAJ,Ming Wang,755
RZkOfT4AAAAJ,Guohua Wang,755
8C-eFfUAAAAJ,Roberto de Roock,750
TAeo_jUAAAAJ,Andrey Kistanov,749
teFwrwYAAAAJ,Han Sen Soo,746
lM5pllEAAAAJ,Ramona Tang,746
a-EU35oAAAAJ,Mahinthan Chandramohan,745
5W6FyV0AAAAJ,Sameer ALAM,745
dmYqGpUAAAAJ,Hie Lim Kim,744
Y07F9h8AAAAJ,Anna Lagerström,742
CE1G6tkAAAAJ,Dr. Viniti Vaish,741
3RzD_-oAAAAJ,Vijay Kumar Sharma,741
NkcWrn8AAAAJ,"Sung-Jo Kim, PhD",738
XhFUjoEAAAAJ,Monika Semwal,738
NAlkIwwAAAAJ,Jian Xie,737
1zV1ACgAAAAJ,Rathi Saravanan,737
OFFYhugAAAAJ,Moo James,735
RQ9tJVIAAAAJ,Khoa Nguyen,734
06QDqcEAAAAJ,JIANPING ZOU,734
_JY2UHkAAAAJ,Zhihui Zeng,731
HzL3gDYAAAAJ,Dr Majeed Khader,729
gSbU4UgAAAAJ,Alice HD Chan,727
sGsYBOMAAAAJ,Kan Wu,724
TLxk9dkAAAAJ,Jennifer Pei-Ling Tan,722
FSGY5IkAAAAJ,Tian Miao,722
evX5q2kAAAAJ,Chi-Lik Ken Lee,722
7A434N0AAAAJ,Debasish Mondal,719
aMtBQiwAAAAJ,Mei Leng,718
IY24geQAAAAJ,Yong Liu,718
bM1dtJMAAAAJ,Kaushik Parida,715
CBnkkzwAAAAJ,Jasmine Sim,711
KpA4qFAAAAAJ,Du Yuan,711
ypkClpwAAAAJ,Bihan Wen (文碧汉),709
eotrUAkAAAAJ,Wang Jie,705
-_BEKuAAAAAJ,Wangxi Fang,701
3npBwvMAAAAJ,Soonbeng Chew,700
HaY5NcEAAAAJ,WENHE ZHONG,699
c8g-aJMAAAAJ,DONGSHENG ZHAO,698
ZODMEMIAAAAJ,Fusheng Ma,697
PYr5mLkAAAAJ,Eugene Kang,696
mjwO4sUAAAAJ,Munho Kim,696
LyS2WBYAAAAJ,Reju George Thomas,694
GxMZygQAAAAJ,Jian-Ping Mei,693
yzDQWtIAAAAJ,Thiam Seng Koh,692
BLRu13gAAAAJ,Kin-Yew Low,689
vCmtGL8AAAAJ,Asif Akram,687
h8H_RDQAAAAJ,Shirley SL Lim,686
OlsCIB8AAAAJ,Kenneth K Poon,684
6qgRSW0AAAAJ,Zheng Fan,683
EDU6ck8AAAAJ,Naomi Low-Beer,682
_hbjRssAAAAJ,Hairon Salleh,681
SVQvedwAAAAJ,Satrio Wicaksono,679
y5VfRcsAAAAJ,Alfrendo Satyanaga Nio,673
oEHQTNMAAAAJ,Eng Guan Tay,672
YRkGsQgAAAAJ,"Samir Ghosh, Ph.D",670
eoVh3-YAAAAJ,Md Saidul Islam,668
axr8VAQAAAAJ,Dr Manoj Sharma,667
mXgwee4AAAAJ,Peipei Setoh,667
EidNrUoAAAAJ,Chenji Zou,666
EmFk5UkAAAAJ,Chung-An Chen,664
loYszXYAAAAJ,David Giovanni,663
lVA1p1oAAAAJ,Shaohua Chen,658
Z2B0iJkAAAAJ,Lim Cheng Siang,658
_C0af80AAAAJ,Derong Lu,657
7_zsjxYAAAAJ,Apoorva Chaturvedi,656
FUA3SGkAAAAJ,Xin Yu CHIN,656
ld9p08QAAAAJ,Toh Tin Lam,654
-sVc8NcAAAAJ,Joel,653
X4fmU9QAAAAJ,Meng-Hsuan Chou,652
6poMuB0AAAAJ,Li Qu,651
Xt4Ij18AAAAJ,Zhanfei Huang,649
hHZR1xkAAAAJ,Dr. Rajiv Bajpai,647
bpe4UEQAAAAJ,Tong GE,641
FdwCjIcAAAAJ,Amal Chandran,639
CeO7yg4AAAAJ,Ling Song,639
ZLbHIZsAAAAJ,Nyunt Wai,639
oMfKtA4AAAAJ,Bofeng Zhu,638
Fl9zsnPxorQC,Mrinal Haloi,638
opkHnd4AAAAJ,Shubha Nageswaran,637
l5aA2gMAAAAJ,Svetlana Mukhina,636
8c2fQLMAAAAJ,Raihana Begum,635
3nWMFP0AAAAJ,Shaohua Zhan,634
njmYypwAAAAJ,Chunxiao Li,633
ZL9SnKEAAAAJ,Dong Liu,633
b52IAucAAAAJ,Wei Wu,633
IEEVrN8AAAAJ,Ying Jiang,633
1ekKebMAAAAJ,Changjin Huang,631
VTS8vXYAAAAJ,Zehui Du,631
vBs9cpQAAAAJ,Zhenwei Xie,630
-idaUv0AAAAJ,Yanqin Yang,630
GZoB6AEAAAAJ,Zhang Zhenzhen,626
a5h3cyAAAAAJ,joseph dennis alba,625
lcTxUh4AAAAJ,Hongyi XU,624
jEGrGNcAAAAJ,Ang Keng Cheng,621
cHYrOV8AAAAJ,Masato Kawabata,620
jwFKlagAAAAJ,OU ZHAO,620
9pk21p0AAAAJ,Caroline Chénard,619
NzpHEjkAAAAJ,Tao Chen,617
R-tIL00AAAAJ,Hallam Stevens,617
8fEmkskAAAAJ,Roh-Suan Tung,616
tXmlEmAAAAAJ,Tamara Wagner,614
T0ude-cAAAAJ,Crivoi Alexandru,613
TFLqohkAAAAJ,John Cher Chay Tan,613
bQj4TLkAAAAJ,Nethaji Dharmarasu,609
sAvzhVgAAAAJ,Felix Klanner,609
0ysHCMEAAAAJ,Kevin Koh,608
lQqieckAAAAJ,Jing Lim,607
d9Wb6EMAAAAJ,Viet Ha Hoang,606
PGgxCSwAAAAJ,Ci Chen,606
LXqNEj8AAAAJ,Zabu Kyaw,605
-uGPU4YAAAAJ,Wei Zhe Teo,603
oxKR4FgAAAAJ,Kenneth YT Lim,602
Wj2Ch-QAAAAJ,Qinghai Tan,601
g9TU6FAAAAAJ,Terence Ng,599
ElAPm6sAAAAJ,Jiaguo Huang,599
gy7bSpsAAAAJ,Siva Dangeti,594
m74VLvMAAAAJ,Yihao Yang,590
kF1GH-wAAAAJ,Han Mao Kiah,589
X-DpQpIAAAAJ,Fei Victor LIM,589
q5zejwMAAAAJ,He Cai,589
NVk1UQoAAAAJ,Chor Yen Yap,588
z33qrTcAAAAJ,Yuen Kum Fai,587
QUziN84AAAAJ,Chung-Han Chan,587
a8ASJTAAAAAJ,Ji-Jon Sit,587
EG2DsvcAAAAJ,Jun Zhang,583
Y_LhlCwAAAAJ,CHEN Zhong,579
1rTyrw0AAAAJ,Jue WANG,578
OkcC7TAAAAAJ,Mohammed Khalid Pasha,578
DkY6VkgAAAAJ,Eileen Fong,577
1-f537MAAAAJ,Glen Farivar,577
O5Zb2VIAAAAJ,Nguyen Thi Thuy Minh,574
6L64RQMAAAAJ,Song Heng Chan,573
xLo_vuYAAAAJ,Yougesh Khatri,573
iCqIPuAAAAAJ,Teck Wee GOH,568
MtZpHc0AAAAJ,"Loh, J.",566
FdybKbgAAAAJ,Ashutosh Agarwal,565
ltXyOuoAAAAJ,Yufeng Cai,563
rlTc7UEAAAAJ,Yuichiro Abe,563
fm-TG2QAAAAJ,John Komar,562
CqZy-N4AAAAJ,Varun Narasimhachar,560
F5CiCzoAAAAJ,Qingchang Zhu,560
E6UcFIgAAAAJ,Yi Wei Daniel Tay,559
x3uBZLcAAAAJ,maziar shakerzadeh,557
bO8-MnAAAAAJ,ng sl connie,556
rjh3YowAAAAJ,Jiangang Feng,556
BiSUDp8AAAAJ,Gao Chen,555
TQqG-I0AAAAJ,Albert Causo,551
Y1eZ9_wAAAAJ,Md Moniruzzaman Sk,551
1TUQ3TgAAAAJ,Cheekeong Chan,549
dvJJ2L8AAAAJ,Carl Bracken,548
Mq1KiakAAAAJ,Sundramurthy Kumar,547
uwTzb6IAAAAJ,Bing Wang,547
6A-o-7sAAAAJ,Rajeeb Kumar Jena,545
I6Nso3cAAAAJ,Min Meng,544
n4CH4M4AAAAJ,Zehui Xiong,544
9730vTkAAAAJ,Samuel Haines,543
yEzlRQ8AAAAJ,Jiang Lian Lian,542
mYXUoCsAAAAJ,Scott Moisik,541
-eiK9uoAAAAJ,BIN RAO,540
Kc5juQ8AAAAJ,Hosea Tantang,538
6iGFAEgAAAAJ,Wen Liu,537
j3jX1ywAAAAJ,Yin Ling Cheung,536
trnTFl4AAAAJ,Che Chang Chong,535
BCn5ARUAAAAJ,Bee Chin NG,534
ybafq4MAAAAJ,Kim Huat Goh,534
VLMSWGwAAAAJ,Cheng Yeaw Ku,534
F4ugigYAAAAJ,Xinya Hemu,534
s0SKoNcAAAAJ,Norman TL Lim,533
iyj1JNwAAAAJ,Xinwen Yao,532
BRSWbo0AAAAJ,Krishna Radhakrishnan,531
08U3sKgAAAAJ,Kusuma Agusanto,531
woX_4AcAAAAJ,Mengyuan Liu,531
iu-NhDgAAAAJ,Meng Bo,528
qc8C2BIAAAAJ,Beom-Seok Oh,525
HOAuy9gAAAAJ,Mark Baildon,525
qlxy_-kAAAAJ,Vahid Aryadoust,524
PTsnx5gAAAAJ,Liuhao Ge,524
LdYF8j0AAAAJ,Hao Wang (王昊),523
sCbkO2oAAAAJ,Shang-Wei Lin,522
y6rWWvYAAAAJ,Prof. Dr. Farooq Ahmad Gujar,522
qMOfPzUAAAAJ,Zhi Feng,521
fn3iTvoAAAAJ,Stevanus Darmawan,521
OHwGcQYAAAAJ,Wei Long Ng,521
WHHW-PUAAAAJ,Isaac Kerlow,519
zw1KCXYAAAAJ,Zenita Adhireksan,515
aTzoGmoAAAAJ,YUEPING BAO,515
gJ9-fREAAAAJ,Xiaoqiang Li,514
wq1-zd0AAAAJ,Alok Prakash,513
F1IzPn0AAAAJ,"Andrei Veksha, Ph.D.",513
nNyfg0MAAAAJ,Amdad chowdury,512
4AMwFjcAAAAJ,Feilong Zhang,511
nGdF60sAAAAJ,Bo Lin,511
EQ7E2QYAAAAJ,Antony Kam,505
67SIF2kAAAAJ,Qu Feng (冯曲),502
UvGgJREAAAAJ,Kokil Jaidka,501
1yfX7wEAAAAJ,Ho Chee Meng Benjamin,501
3-8rRXkAAAAJ,Alexander R. Coupe,500
SiGVp-cAAAAJ,Paul Hedges,498
5xD4FGYAAAAJ,XINGLIN WEN,498
QO9tAB4AAAAJ,Tsukasa Kamigaki,498
V6s1HowAAAAJ,Zakaria Najm,497
mnLNMwIAAAAJ,Farouk Tedjar,493
KybeV8oAAAAJ,KRG Karthik,490
AKffc_QAAAAJ,Shimin Gong,490
pKwgiJUAAAAJ,Kevin Peter Blackburn,488
Vs5kVHEAAAAJ,Sebastien Biass,487
wTQiiDYAAAAJ,Yanping Fang,486
P74WJTMAAAAJ,Yichao Jin,485
I9GC2VkAAAAJ,Quang Thang Trinh,484
9GD1YLEAAAAJ,Xin Yao,482
3xIzwlMAAAAJ,KM Lum,482
ay8bs9QAAAAJ,Shunli Zheng (郑顺丽),481
LybJ7ksAAAAJ,Cheng Long,479
QGjkyuQAAAAJ,Vitali Lipik,478
_Y0yr1sAAAAJ,Ayan Bhowmik,478
jfApTbIAAAAJ,Qiao Chen,478
gv9jw7kAAAAJ,KAI QIAN,475
1JX4xzoAAAAJ,K Chatterjea,472
__-CL-MAAAAJ,Kamalika Datta,472
7gPk4gQAAAAJ,Kelly M Andersen,471
u6ThWPkAAAAJ,Ebrahim Akhondi,471
6VjM4lkAAAAJ,Sreekumar Pisharath,467
Y1PkXqAAAAAJ,Yakai Zhao,467
Puv8H8wAAAAJ,Joey Kuok Hoong Yam,467
nJPT6gwAAAAJ,"Lim, Jun Long",466
F5B27xYAAAAJ,Mary Anne Heng,463
mdLvzmgAAAAJ,Pingping Sun,462
HulWAmYAAAAJ,Selwyn Keng Meng Ng,461
yWc2gQoAAAAJ,Chunmiao Jia,461
Q_ZdOlMAAAAJ,Stefanie Chye,461
5QjJ4jwAAAAJ,Gerrit W. Maus,460
qsXYhlMAAAAJ,Liew Kai Khiun,460
wyTw45AAAAAJ,Songlin Chen,456
N2O4KmIAAAAJ,Siyuan Liu,456
fnCvaycAAAAJ,Chethan bk,455
ELj9yucAAAAJ,Shaoxiang Chen,455
Up1f_VAAAAAJ,Changjun Han,455
nU0h5joAAAAJ,Akira Uchida,454
eBMsPX4AAAAJ, Hyekyung Kay Kim,453
qxaJTJUAAAAJ,Bao Te,452
PVf20qcAAAAJ,Nishtha M Singh (Nishtha Panwar),448
YAIO2n8AAAAJ,Chee-Hoo Lum,447
xOBBDqsAAAAJ,Dr. Vishwesh Dikshit,446
kMhwg8wAAAAJ,CHI XIONG,442
wniXAhIAAAAJ,Shaobo Ji,442
aorQUi0AAAAJ,Svetlana Obraztsova,438
e6UPv70AAAAJ,Ang Cheng Guan,437
8030E68AAAAJ,Khiok Seng Quek,436
SAAIAKAAAAAJ,Yong Zen Tan,436
Ed-UbRsAAAAJ,Naina Gupta,434
9mD7MHgAAAAJ,Smitha KG,432
h3k_DAUAAAAJ,Jaime Rubio Hervas,431
3RVihzAAAAAJ,Gangqiang Zhao,430
KCTpjkIAAAAJ,Rebecca M. Nichols,430
K1xpW4UAAAAJ,Nay Min Min Thaw Saw,430
bpVQPBgAAAAJ,Yew Hoong Leong,429
DR-J9igAAAAJ,chi zhang,428
IgSpclgAAAAJ,Qiang Qiu,428
Lj6_Q3oAAAAJ,Xinghua Wu (武兴华),428
I8gZp-gAAAAJ,Sourav Sen Gupta,426
Gtc4HUsAAAAJ,Wen Han Chong,426
LcYwtpkAAAAJ,Tan SH,426
7B8-COsAAAAJ,Tuan-Anh Nguyen Pham,425
MOBgDMYAAAAJ,Zhang Caizhi (张财志),424
nincUrQAAAAJ,Cheng Yan,423
g1XVVJ4AAAAJ,GR Jagadeesh,421
U7bFD4kAAAAJ,Chee Soon Tan,421
7qQIRTEAAAAJ,Jun Gu,420
sw7GABIAAAAJ,Hong Xu,419
KmIwt0QAAAAJ,Liyan Chen,419
NJC6AYUAAAAJ,Qiaohong Li,418
1bra5uoAAAAJ,Ee Lynn Ng,417
