id,name,affiliation,sampled_type,pubs_count,est_cits,journal_pubs_count,conference_pubs_count,nontech_pubs_count,journal_est_cits,conference_est_cits,nontech_est_cits,org_h_index,tech_h_index
1219780665,F. Yarde,Utrecht University,europe_randoms,1,54,1,0,0,54,0,0,1,1
2718118969,Kasia Blaszczyk,King's College London,europe_randoms,1,457,1,0,0,457,0,0,1,1
2320526538,Attila Salamon,University College Dublin,europe_randoms,11,24,11,0,0,24,0,0,3,3
312636521,P. Nimmermann,Ludwig Maximilian University of Munich,europe_randoms,9,140,9,0,0,140,0,0,6,6
2568914764,Janos Voeroes,ETH Zurich,europe_randoms,1,1,0,0,0,0,0,0,1,1
2575031721,C. Bosman,University of Manchester,europe_randoms,2,6,2,0,0,6,0,0,2,2
1987195093,M. Cheref,University of Paris,europe_randoms,4,42,3,0,0,42,0,0,2,2
597472307,André Orvalho,Technical University of Denmark,europe_randoms,1,0,0,0,0,0,0,0,0,0
2000080981,Praveetha Patalay,University College London,europe_randoms,68,871,53,0,3,862,0,3,14,14
2990910026,Bas Lottman,Delft University of Technology,europe_randoms,1,0,0,0,0,0,0,0,0,0
2500214880,Virginia Unamuno,Ghent University,europe_randoms,9,329,7,0,0,329,0,0,6,6
2101226417,Irmgard Henning-de Jong,Radboud University Nijmegen,europe_randoms,3,46,3,0,0,46,0,0,3,3
2106319831,Pierluigi Testa,Sapienza University of Rome,europe_randoms,6,8,6,0,0,8,0,0,1,1
2529542717,Marcia G. Kishida,University of Cambridge,europe_randoms,1,78,1,0,0,78,0,0,1,1
2088474886,Paul G. Berwick,Cardiff University,europe_randoms,2,23,2,0,0,23,0,0,1,1
2599921919,E. R. Froesch,University of Lausanne,europe_randoms,1,70,1,0,0,70,0,0,1,1
2785544880,Delong Shang,University of Manchester,europe_randoms,2,1,0,2,0,0,1,0,1,1
2223372546,Sohaib Zafar,Technische Universität München,europe_randoms,1,17,0,1,0,0,17,0,1,1
28529497,Daniel Kaltenthaler,Ludwig Maximilian University of Munich,europe_randoms,13,9,3,9,0,6,2,0,1,1
2058008745,Melanie Simon,RWTH Aachen University,europe_randoms,7,51,3,0,0,49,0,0,3,3
2893360391,Virginia Díez-Obrero,University of Barcelona,europe_randoms,2,4,2,0,0,4,0,0,1,1
2767542654,Marie Laviron,Imperial College London,europe_randoms,1,11,1,0,0,10,0,0,1,1
2576942697,H. Hahn,Technische Universität München,europe_randoms,19,430,19,0,0,430,0,0,8,8
819172522,Andrew Prayle,University of Nottingham,europe_randoms,43,656,39,0,0,656,0,0,9,9
2122049856,José A. Hinojosa,Complutense University of Madrid,europe_randoms,91,3953,88,0,0,3953,0,0,29,29
2153595708,Dirk Riemann,University of Freiburg,europe_randoms,28,1218,18,0,0,1073,0,0,14,14
2716522301,Klaus Lehmann,Humboldt University of Berlin,europe_randoms,1,1,0,0,0,0,0,0,1,1
2768953710,A. V. Karapetyan,Moscow State University,europe_randoms,2,11,2,0,0,11,0,0,1,1
2843949198,O. Fedin,University of Bologna,europe_randoms,1,3,1,0,0,3,0,0,1,1
2692930685,C. J. La Touche,University of Manchester,europe_randoms,1,6,1,0,0,6,0,0,1,1
2800785032,M.G. Alfiky,University of Cambridge,europe_randoms,1,1,1,0,0,1,0,0,1,1
2722473789,S. McKee,University of Oxford,europe_randoms,1,6,1,0,0,6,0,0,1,1
2884089081,S. Baffloni,École Polytechnique,europe_randoms,1,121,1,0,0,121,0,0,1,1
2765530258,Ashley Davies,University of Nottingham,europe_randoms,1,4,1,0,0,4,0,0,1,1
2432253192,Jan Holm,University of Copenhagen,europe_randoms,69,1127,67,0,0,1125,0,0,16,16
2919394170,Roland Beckmann,University of Cambridge,europe_randoms,1,13,1,0,0,13,0,0,1,1
2085483477,H. Sperl,Humboldt University of Berlin,europe_randoms,1,3,1,0,0,3,0,0,1,1
2019532902,Dirk Hachmeister,Ludwig Maximilian University of Munich,europe_randoms,2,1,0,0,0,0,0,0,1,1
2160259704,Nila Roy Choudhury,University of Edinburgh,europe_randoms,13,359,11,0,0,359,0,0,9,9
2243756455,Sonali Warriar,University of Nottingham,europe_randoms,3,4,3,0,0,4,0,0,1,1
2438698665,A. M. Graham,University of Cambridge,europe_randoms,5,67,4,0,0,67,0,0,2,2
2786130070,Marco Perini,University of Hamburg,europe_randoms,4,15,4,0,0,14,0,0,2,2
2230810621,Tom Schiekel,Dresden University of Technology,europe_randoms,1,0,0,1,0,0,0,0,0,0
2629913741,I. Badr,University of Birmingham,europe_randoms,2,19,2,0,0,19,0,0,2,2
2691362853,M.R. Curado,University of Tübingen,europe_randoms,2,39,1,0,0,39,0,0,1,1
2461460413,P. Gascón-Garrido,University of Göttingen,europe_randoms,6,58,6,0,0,58,0,0,5,5
2132298393,Phil Wilson,University of Glasgow,europe_randoms,21,1713,15,0,0,1711,0,0,8,8
2681921731,J. E. Roseblade,University of Cambridge,europe_randoms,1,123,1,0,0,123,0,0,1,1
2400098667,Heije Faber,Leiden University,europe_randoms,1,0,1,0,0,0,0,0,0,0
2659359400,L. H. M. van der Doelen,Delft University of Technology,europe_randoms,2,4,0,1,0,0,4,0,1,1
2654860440,V.E. Zubarev,Moscow State University,europe_randoms,1,21,1,0,0,21,0,0,1,1
2943586986,C. Morel,Imperial College London,europe_randoms,1,2,0,1,0,0,2,0,1,1
2906394558,A. C. Jenkins,King's College London,europe_randoms,37,762,8,0,0,62,0,0,5,5
2121940586,Lucie A. van den Berg,University of Amsterdam,europe_randoms,32,3074,31,0,0,3074,0,0,17,17
2116415093,Julie-Anne Jordan,Queen's University Belfast,europe_randoms,1,91,1,0,0,91,0,0,1,1
344023841,Peter Weisbeek,Utrecht University,europe_randoms,167,13509,132,0,0,13370,0,0,60,60
2557891271,Thomas Boehm,University of Zurich,europe_randoms,61,2592,61,0,1,2592,0,9,24,24
2948181271,SantosSusana,Erasmus University Rotterdam,europe_randoms,1,0,1,0,0,0,0,0,0,0
2507600455,Grob Pj,University of Zurich,europe_randoms,1,24,1,0,0,24,0,0,1,1
2673353544,R. Collins,University College London,europe_randoms,3,278,2,0,0,276,0,0,2,2
2314198534,T. Dimbylow,University of Birmingham,europe_randoms,1,21,1,0,0,21,0,0,1,1
2572683936,Ronald R. Stewart,Newcastle University,europe_randoms,1,3,1,0,0,3,0,0,1,1
2644834233,F. Leblhuber,University of Vienna,europe_randoms,18,102,15,0,0,96,0,0,6,6
2428111036,S.M.A. Hoffmann,University of Manchester,europe_randoms,4,31,4,0,0,31,0,0,4,4
2578945932,U. Baltensperger,University of Zurich,europe_randoms,1,24,1,0,0,24,0,0,1,1
2785320662,Vérane Sommermeyer,PSL Research University,europe_randoms,2,20,2,0,0,20,0,0,2,2
2080617513,A. R. A. Chalcraft,University of Sheffield,europe_randoms,1,11,1,0,0,11,0,0,1,1
2739091331,L. Halwa,University of Birmingham,europe_randoms,1,19,1,0,1,19,0,19,1,0
3000664063,M Alfarih,Imperial College London,europe_randoms,3,0,2,0,0,0,0,0,0,0
2513293963,P. v. Spieß,Free University of Berlin,europe_randoms,1,0,0,0,0,0,0,0,0,0
1964807480,Timoleon Kipouros,University of Cambridge,europe_randoms,92,577,22,19,0,336,110,0,10,10
2197794120,Trinidad Pelaez,University of Barcelona,europe_randoms,8,35,8,0,0,35,0,0,4,4
2693897813,M. Bessis,University of Paris,europe_randoms,1,6,1,0,0,6,0,0,1,1
2135798238,P. Fontaine,University of Geneva,europe_randoms,1,7,0,0,0,0,0,0,1,1
2616802815,Ignasi Barber Martinez de la Torre,University of Barcelona,europe_randoms,1,53,1,0,0,53,0,0,1,1
2792166054,U. Hubbe,University of Freiburg,europe_randoms,1,0,1,0,0,0,0,0,0,0
256067554,Gaynor Hayburn,Vrije Universiteit Brussel,europe_randoms,2,76,2,0,0,76,0,0,2,2
2685498256,D. Pfeiffer,Ludwig Maximilian University of Munich,europe_randoms,1,0,1,0,0,0,0,0,0,0
141553598,Vera Krewald,University of Bath,europe_randoms,29,974,26,0,0,974,0,0,15,15
2032913715,B. W. Fairley,University of Birmingham,europe_randoms,12,336,6,0,9,243,0,275,5,1
2982224056,L Prahl Wittberg,Royal Institute of Technology,europe_randoms,1,0,1,0,0,0,0,0,0,0
2577296159,Yvonne Golding,University of Manchester,europe_randoms,3,478,3,0,0,478,0,0,3,3
2138234081,Cédric Duval,University of Leeds,europe_randoms,26,631,25,0,0,631,0,0,11,11
2593850748,FH Jones,University College London,europe_randoms,20,780,12,0,0,779,0,0,11,11
2973273071,A. Roodsaz,Radboud University Nijmegen,europe_randoms,1,0,1,0,0,0,0,0,0,0
2797492986,Edgar Heim,University of Zurich,europe_randoms,1,7,1,0,0,7,0,0,1,1
2111630498,Leif Ekelund,Lund University,europe_randoms,45,782,46,0,0,782,0,0,16,16
2707467017,Federico Navarro,Complutense University of Madrid,europe_randoms,1,18,1,0,0,18,0,0,1,1
2140178648,Paul Van Tongeren,Radboud University Nijmegen,europe_randoms,17,33,8,0,0,27,0,0,3,3
2531141683,Alessio Gagliardi,University of Bologna,europe_randoms,7,2,4,0,0,1,0,0,1,1
2986577941,P. H. N. Wood,University of Manchester,europe_randoms,1,17,0,0,1,0,0,17,1,0
2586400879,J.M. Barcala,Complutense University of Madrid,europe_randoms,4,23,4,0,0,23,0,0,3,3
2657342709,S Müller,University of Basel,europe_randoms,12,651,12,0,0,651,0,0,9,9
2757902852,M. C. Dobson,Aalto University,europe_randoms,1,0,0,0,0,0,0,0,0,0
2681010192,Jocelyn Cherry,University of Bristol,europe_randoms,1,1,1,0,0,1,0,0,1,1
2177149164,Adolf Röpsch,Technical University of Berlin,europe_randoms,1,60,1,0,0,60,0,0,1,1
2996851476,K. Melin,Lund University,europe_randoms,1,102,1,0,0,102,0,0,1,1
2907468186,I. M. Alhudiri,University of Nottingham,europe_randoms,1,2,1,0,0,2,0,0,1,1
2190891037,E. Richter,University of Vienna,europe_randoms,3,12,3,0,0,12,0,0,2,2
2581612916,Soncini Sessa,Polytechnic University of Milan,europe_randoms,1,2,1,0,0,2,0,0,1,1
1760047375,D. V. Blagoveshchenskii,Saint Petersburg State University,europe_randoms,2,2,2,0,0,2,0,0,1,1
2760371284,A. Morabito,Sapienza University of Rome,europe_randoms,2,9,2,0,0,9,0,0,1,1
2990403625,Morten Engberg,University of Copenhagen,europe_randoms,1,0,1,0,0,0,0,0,0,0
2798053324,Françoise Marotte,University of Paris,europe_randoms,1,92,1,0,0,92,0,0,1,1
2103168142,Sabela Carballal,University of Barcelona,europe_randoms,51,353,48,0,0,353,0,0,9,9
2476562676,A. Gleich,Heidelberg University,europe_randoms,1,7,1,0,0,7,0,0,1,1
1998327310,Jonathan Jordan,University of Sheffield,europe_randoms,21,155,16,0,0,139,0,0,9,9
2490681020,F. D. Kahn,University of Manchester,europe_randoms,12,146,11,0,0,146,0,0,7,7
2054701713,Marten Szibor,University of Helsinki,europe_randoms,43,1323,40,0,0,1321,0,0,14,14
2806247866,Mustafa B. A. Djamgoz,Imperial College London,europe_randoms,35,726,30,0,0,596,0,0,13,13
2644290409,J. Egberts,Eindhoven University of Technology,europe_randoms,2,3,2,0,0,3,0,0,1,1
2627514368,C.C.M. van den Braak,Radboud University Nijmegen,europe_randoms,3,111,3,0,0,111,0,0,3,3
2965134917,Carolin Ohler,Heidelberg University,europe_randoms,1,0,1,0,0,0,0,0,0,0
2135124212,Marina Antoniou,University of Warwick,europe_randoms,58,387,25,18,0,253,112,0,11,11
2598249969,Terje Ogden,University of Bergen,europe_randoms,1,1,1,0,0,1,0,0,1,1
2990618415,YuZe Wang,Durham University,europe_randoms,1,1,1,0,0,1,0,0,1,1
2796214491,RipoliAndrea,Sapienza University of Rome,europe_randoms,1,10,1,0,0,10,0,0,1,1
2886872423,Stella S. Daskalopoulou,Imperial College London,europe_randoms,3,14,1,0,0,13,0,0,1,1
2434630171,Oliver Seyfried,University of Cambridge,europe_randoms,1,24,1,0,0,24,0,0,1,1
2984829062,A. v. Manteuffel,Heidelberg University,europe_randoms,1,3,0,0,0,0,0,0,1,1
2653740556,N. Mahy,Autonomous University of Barcelona,europe_randoms,1,21,1,0,0,21,0,0,1,1
2443757534,Ann Hein Lehman,"Trinity College, Dublin",europe_randoms,3,2,1,1,0,0,1,0,1,1
2711926178,H.E. Sanders,University of Cambridge,europe_randoms,1,4,1,0,0,4,0,0,1,1
2724688793,C. Bland Tomkinson,University of Manchester,europe_randoms,2,34,1,0,0,34,0,0,1,1
2099588779,Lisa Marx,Royal Institute of Technology,europe_randoms,9,14,4,0,0,14,0,0,2,2
2709957495,G. Ryding,University College London,europe_randoms,1,10,0,0,0,0,0,0,1,1
2661078392,Lei Shi,Stockholm University,europe_randoms,14,549,13,0,0,549,0,0,8,8
2971645074,R. Moore,University College London,europe_randoms,1,8,1,0,0,8,0,0,1,1
2150116321,M.A. Bollen,Wageningen University and Research Centre,europe_randoms,2,9,1,0,0,9,0,0,1,1
2764644318,Daniel D. De Haan,Katholieke Universiteit Leuven,europe_randoms,2,2,0,0,0,0,0,0,1,1
2513113106,Alix Aubry,University of Paris,europe_randoms,4,7,4,0,0,7,0,0,2,2
2285855469,Toska,University of Oslo,europe_randoms,1,14,1,0,0,14,0,0,1,1
2549934958,Nhat V. Q. Truong,University of Southampton,europe_randoms,3,2,0,2,0,0,2,0,1,1
2651986495,R. H. Drost,Utrecht University,europe_randoms,1,4,1,0,0,4,0,0,1,1
2477636259,Peng Huang,Technische Universität München,europe_randoms,3,71,2,0,0,71,0,0,2,2
2602526047,Fernando Tur,Aarhus University,europe_randoms,13,441,10,0,0,441,0,0,9,9
1186456188,Zurab Chemia,University of Copenhagen,europe_randoms,5,96,5,0,0,96,0,0,3,3
2552883898,S. L. Ørskov,University of Copenhagen,europe_randoms,3,60,2,0,0,28,0,0,3,3
2931241428,H. Müller,Heidelberg University,europe_randoms,1,15,1,0,0,15,0,0,1,1
2843045292,T. Teigan,University of Bergen,europe_randoms,1,73,1,0,0,73,0,0,1,1
1991177324,David Pendleton,University of Oxford,europe_randoms,23,259,8,0,0,236,0,0,7,7
2698169344,H. J. Wittsack,University of Vienna,europe_randoms,1,117,1,0,0,117,0,0,1,1
2778541209,Duncan Stewart,University College London,europe_randoms,1,0,1,0,0,0,0,0,0,0
2973508815,Miriam Bühler,Heidelberg University,europe_randoms,1,0,1,0,0,0,0,0,0,0
2561953919,David McNaughton,"Trinity College, Dublin",europe_randoms,1,2,1,0,0,2,0,0,1,1
2656050204,W. Hoffmann,University of Amsterdam,europe_randoms,1,7,2,0,0,7,0,0,1,1
2987919812,Stuart Lister,Durham University,europe_randoms,1,294,1,0,0,294,0,0,1,1
2656833090,M.J. ter Borg,Erasmus University Rotterdam,europe_randoms,8,222,8,0,0,222,0,0,5,5
2627842107,K. Plötze,Dresden University of Technology,europe_randoms,2,0,0,0,0,0,0,0,0,0
2259105969,Arto V. Heinonen,University of Helsinki,europe_randoms,3,39,3,0,0,39,0,0,2,2
2679200987,J. Bowman,University of Liverpool,europe_randoms,1,54,1,0,0,54,0,0,1,1
2324547863,David P. Pactwa,Katholieke Universiteit Leuven,europe_randoms,1,0,1,0,0,0,0,0,0,0
2719513901,J.M. Irvine,University of Manchester,europe_randoms,1,0,0,0,0,0,0,0,0,0
2182493594,T. M. Steffek,Heidelberg University,europe_randoms,1,7,0,0,0,0,0,0,1,1
2605800782,Hannes Keune,University of Göttingen,europe_randoms,1,0,0,0,0,0,0,0,0,0
2718692153,W.J. Tilstone,University of Glasgow,europe_randoms,1,138,1,0,0,138,0,0,1,1
2927145785,Rosa Maria Marimon,University of Barcelona,europe_randoms,1,0,1,0,0,0,0,0,0,0
2038273459,G. R. Govinda Raju,University of Sheffield,europe_randoms,4,95,3,0,0,90,0,0,3,3
2416544941,C. Breedveld,University of Twente,europe_randoms,1,4,0,0,0,0,0,0,1,1
2634659897,R. Hastings-James,University of Cambridge,europe_randoms,1,116,0,0,0,0,0,0,1,1
2464602883,H. C. Heinrich,University of Hamburg,europe_randoms,76,667,67,0,0,634,0,0,16,16
2657707496,K. T. J. Chan,University of Edinburgh,europe_randoms,2,32,2,0,0,32,0,0,2,2
2464689558,Samuel A. McDonald,University of Lausanne,europe_randoms,10,513,8,0,0,493,0,0,6,6
2108690717,Tom Wilkinson,University of Southampton,europe_randoms,152,7757,145,1,0,7700,2,0,26,26
2561123841,R. Hermann,Technical University of Berlin,europe_randoms,2,64,1,1,0,57,7,0,2,2
349959081,Sarah Ejiama,University of Manchester,europe_randoms,5,312,5,0,0,312,0,0,2,2
2106595447,S. van der Geer,Leiden University,europe_randoms,2,137,2,0,0,136,0,0,1,1
2945445082,S. E. Darmon,University of Leeds,europe_randoms,1,65,1,0,0,65,0,0,1,1
2579834709,Jussi Törmänen,University of Helsinki,europe_randoms,1,14,1,0,0,14,0,0,1,1
2654005677,D. Dini,Imperial College London,europe_randoms,1,0,0,0,0,0,0,0,0,0
2598719550,Kathleen A. Williams,University of Göttingen,europe_randoms,3,32,3,0,0,32,0,0,2,2
2808413994,Emil Rydell,Lund University,europe_randoms,4,7,4,0,0,7,0,0,1,1
2119717351,Dieter Hackenberg,Karlsruhe Institute of Technology,europe_randoms,5,0,2,0,0,0,0,0,0,0
2308705773,Philip Barratt,Queen's University Belfast,europe_randoms,8,274,6,0,1,268,0,1,5,5
2234260421,Neli Escandón Nagel,University of Barcelona,europe_randoms,1,1,0,0,0,0,0,0,1,1
2567755064,Alessandro Bosso,University of Bologna,europe_randoms,6,2,3,2,0,0,1,0,1,1
2222144159,Koenig Andreas,Dresden University of Technology,europe_randoms,2,0,0,0,0,0,0,0,0,0
2973931254,B.P.A. Santen,Erasmus University Rotterdam,europe_randoms,1,0,0,0,0,0,0,0,0,0
2985630786,I. Watzke,University of Vienna,europe_randoms,1,4,1,0,0,4,0,0,1,1
2037345391,Rikke Pilmann Laursen,University of Copenhagen,europe_randoms,19,140,15,0,0,135,0,0,6,6
2688626750,L.G. Durrant,University of Nottingham,europe_randoms,1,7,1,0,0,7,0,0,1,1
1421649945,PD Dr. Oliver Deiser,Free University of Berlin,europe_randoms,2,0,0,0,0,0,0,0,0,0
2011319864,Christopher Opie,University College London,europe_randoms,12,509,6,0,0,492,0,0,6,6
2101493879,Stefan Wacker,University of Bern,europe_randoms,14,131,9,0,0,118,0,0,7,7
2885549202,Lucy Southby,University of Bristol,europe_randoms,1,3,1,0,0,3,0,0,1,1
2320148523,S. Kreckelberg,University of Paris,europe_randoms,5,76,4,0,0,62,0,0,5,5
2644045263,Soenke Jessel,University of Hamburg,europe_randoms,2,3,1,0,0,0,0,0,1,1
2169350904,C. Benz,Heidelberg University,europe_randoms,20,1028,19,0,0,971,0,0,12,12
2504649145,Katleen Crassaerts,Katholieke Universiteit Leuven,europe_randoms,1,264,1,0,0,264,0,0,1,1
2716502307,M. P. Osborne,University of Birmingham,europe_randoms,1,0,1,0,0,0,0,0,0,0
2000887235,Anne M. Cardle,University of Liverpool,europe_randoms,1,0,1,0,0,0,0,0,0,0
2428169489,Johannes F. G. M. Aerts,University of Amsterdam,europe_randoms,1,110,1,0,0,110,0,0,1,1
2763853390,N. Lambruschini,University of Barcelona,europe_randoms,34,1004,33,0,0,1004,0,0,18,18
2680203573,C. J. Calder,Cardiff University,europe_randoms,1,0,1,0,0,0,0,0,0,0
2276411292,Pia Johansson,Uppsala University,europe_randoms,8,623,7,0,0,619,0,0,7,7
1222211307,Karen Van Petegem,Ghent University,europe_randoms,11,466,6,0,0,460,0,0,5,5
2506416678,Anthony R. Carroll,University of Cambridge,europe_randoms,2,252,2,0,0,252,0,0,2,2
2904340547,Harun-Or Raschid,University of Basel,europe_randoms,1,0,0,0,0,0,0,0,0,0
2985455450,C. K. Wafelbakker,VU University Amsterdam,europe_randoms,1,0,1,0,0,0,0,0,0,0
2655282991,N. Petrinic,University of Oxford,europe_randoms,1,0,0,0,0,0,0,0,0,0
2097972441,Jeffrey A. Odell,University of Bristol,europe_randoms,75,2914,67,0,0,2892,0,0,25,25
2222431235,Basil Kohler,University of Basel,europe_randoms,1,79,0,1,0,0,79,0,1,1
2032393534,Umit Rusen Aktas,University of Birmingham,europe_randoms,6,15,0,4,0,0,7,0,2,2
1939264057,Paraskevas Vasilakopoulos,University of Aberdeen,europe_randoms,20,334,19,0,0,333,0,0,9,9
2073684005,J. H. C. Hoge,Leiden University,europe_randoms,8,331,8,0,0,331,0,0,6,6
2950489252,Guy H. Grant,University of Cambridge,europe_randoms,11,391,11,0,0,391,0,0,9,9
2164442840,Oriol Dueñas Iturbe,University of Barcelona,europe_randoms,1,1,0,0,0,0,0,0,1,1
2247492734,Franziska Wolfertstetter,Technische Universität München,europe_randoms,1,12,1,0,0,12,0,0,1,1
337572743,Ieteke R.A Peters-Muller,VU University Amsterdam,europe_randoms,1,21,1,0,0,21,0,0,1,1
2437898732,Yamin Wang,University College London,europe_randoms,1,1,0,1,0,0,1,0,1,1
1982190312,Ariane Straubel,Dresden University of Technology,europe_randoms,6,10,5,0,0,10,0,0,2,2
2952867063,H. Weiner,Humboldt University of Berlin,europe_randoms,1,0,0,0,0,0,0,0,0,0
2300238968,L. Rounnbauck,Ludwig Maximilian University of Munich,europe_randoms,1,6,1,0,0,6,0,0,1,1
2674111755,M. Gennesseaux,University of Paris,europe_randoms,2,43,2,0,0,43,0,0,2,2
2618947387,B. Furrer,École Polytechnique Fédérale de Lausanne,europe_randoms,8,403,6,1,0,338,1,0,5,5
2336667921,D Leirer,King's College London,europe_randoms,1,0,1,0,0,0,0,0,0,0
2398944869,Gouya Ram-Liebig,Dresden University of Technology,europe_randoms,25,61,6,0,0,54,0,0,3,3
2685416948,Carmello Lafuente‐Lafuente,University of Paris,europe_randoms,1,7,1,0,0,7,0,0,1,1
2233876960,J. A. Barret,University of Cambridge,europe_randoms,1,9,1,0,0,9,0,0,1,1
2546835773,K. A. George,University of Liverpool,europe_randoms,610,4739,458,0,0,3381,0,0,29,29
2628606873,R. Marks,Cardiff University,europe_randoms,1,8,1,0,0,8,0,0,1,1
2424469501,A. V. Narlikar,Lancaster University,europe_randoms,1,1,1,0,0,1,0,0,1,1
2339876882,Victoria Stoneman,University of Cambridge,europe_randoms,11,826,11,0,0,826,0,0,7,7
2035888261,Merle-Friederike Benisek,University of Hamburg,europe_randoms,3,45,2,0,0,36,0,0,3,3
1988242464,Kristian Bergis,Heidelberg University,europe_randoms,13,402,12,0,0,402,0,0,9,9
2703477439,S. Bartholomeeusen,University of Antwerp,europe_randoms,8,10,5,0,0,10,0,0,2,2
2484993926,Laura Didinger,RWTH Aachen University,europe_randoms,1,20,0,0,0,0,0,0,1,1
2490258909,Katharina Leitner,University of Vienna,europe_randoms,1,0,1,0,0,0,0,0,0,0
2593380344,C.F. Forster,University of Birmingham,europe_randoms,1,57,1,0,0,57,0,0,1,1
2322123076,Stefanie Freitag-Pohl,Durham University,europe_randoms,5,210,5,0,0,210,0,0,2,2
2967826246,Johnny Chimborazo,University of Vienna,europe_randoms,2,0,2,0,0,0,0,0,0,0
2135100064,H. O. D. Critchley,University of Edinburgh,europe_randoms,37,1528,36,0,0,1528,0,0,18,18
2122577289,Jonathan Mill,University of Exeter,europe_randoms,304,32403,270,0,1,32349,0,0,71,71
2029842737,Helene Tenzer,University of Tübingen,europe_randoms,33,322,11,0,0,301,0,0,7,7
2307974542,T. Moritz,Technische Universität München,europe_randoms,5,138,4,0,0,138,0,0,4,4
2252970599,Andrea Jurack,Dresden University of Technology,europe_randoms,4,8,2,0,0,6,0,0,2,2
2223315780,K Harley,University College London,europe_randoms,1,28,1,0,0,28,0,0,1,1
2300635550,Kieron J. Day,University of Liverpool,europe_randoms,1,92,1,0,0,92,0,0,1,1
2186933922,James B. Wilson,University of Liverpool,europe_randoms,23,987,22,0,0,987,0,0,14,14
2304238536,Sharanya,University of Exeter,europe_randoms,1,0,1,0,0,0,0,0,0,0
2949511151,Sonja Hiestand,University of Freiburg,europe_randoms,1,0,1,0,0,0,0,0,0,0
2484875716,H Russchenburg,Delft University of Technology,europe_randoms,1,2,1,0,0,2,0,0,1,1
2990478975,Ella Desmedt,Ghent University,europe_randoms,2,180,1,0,0,177,0,0,2,2
2191556405,H J Dane,Delft University of Technology,europe_randoms,6,269,4,0,0,265,0,0,4,4
2154928672,Pilar Navarrete,University of Barcelona,europe_randoms,7,81,6,0,0,81,0,0,2,2
2129350405,J. Nicolet,University of Bern,europe_randoms,2,20,2,0,0,20,0,0,2,2
2534152201,A. PolIe,University of Göttingen,europe_randoms,1,19,1,0,0,19,0,0,1,1
2181362095,Wendy Underwood,University of Bristol,europe_randoms,4,7,5,0,0,7,0,0,2,2
2949543970,Jakob Marbach,University of Hamburg,europe_randoms,2,20,2,0,0,20,0,0,1,1
2643020073,Hans-Joachim Treumann,University of Tübingen,europe_randoms,1,10,1,0,0,10,0,0,1,1
2518041080,Goorg Lohmann,University of Göttingen,europe_randoms,1,9,0,0,0,0,0,0,1,1
2161717203,K. Langer-Hansel,Vienna University of Technology,europe_randoms,1,3,1,0,0,3,0,0,1,1
278497576,Michael Lemancyk,University of Tübingen,europe_randoms,1,10,1,0,0,10,0,0,1,1
2164519833,Wim Michiels,Katholieke Universiteit Leuven,europe_randoms,310,5891,146,40,1,3968,84,504,34,34
2604812477,Nicholas Riedel,Technical University of Denmark,europe_randoms,24,15,1,13,0,0,11,0,2,2
2095716427,Angelika Kardinal,Ludwig Maximilian University of Munich,europe_randoms,3,308,2,0,0,306,0,0,2,2
2703995369,T. Maurer,Technische Universität München,europe_randoms,1,0,1,0,0,0,0,0,0,0
2589766057,S. G. McKee,Queen's University Belfast,europe_randoms,2,4,2,0,0,4,0,0,1,1
2788036318,W. von Oertzen,University of Tübingen,europe_randoms,3,15,1,0,0,15,0,0,1,1
2686355621,A. D. Patrick,University of Birmingham,europe_randoms,1,10,1,0,0,10,0,0,1,1
2123520754,Juan E. Bestard Vallejo,Autonomous University of Barcelona,europe_randoms,6,9,5,0,0,9,0,0,1,1
2676085061,D. Guicking,University of Göttingen,europe_randoms,1,2,1,0,0,2,0,0,1,1
2892667434,B. M. Pluim,Leiden University,europe_randoms,1,68,1,0,0,68,0,0,1,1
2714803210,Y. P. Acklin,University of Basel,europe_randoms,1,25,1,0,0,25,0,0,1,1
2798813452,T. Diem,University of St Andrews,europe_randoms,1,59,1,0,0,59,0,0,1,1
2303684154,Stepan N. Belyakin,Novosibirsk State University,europe_randoms,29,385,28,0,0,385,0,0,11,11
1558225596,Yaroslava Makarovska,University of Antwerp,europe_randoms,8,136,6,0,0,136,0,0,4,4
2423083615,Thomas Henderson,University of Liverpool,europe_randoms,1,26,1,0,0,26,0,0,1,1
2913911085,P. Balagny,University of Paris,europe_randoms,2,0,2,0,0,0,0,0,0,0
2658785246,Sascha Wunderlich,Dresden University of Technology,europe_randoms,8,80,0,5,0,0,59,0,5,5
2971935765,H. Torres,University of Paris,europe_randoms,3,123,0,0,0,0,0,0,0,0
1977359904,Jens Carlsen,University of Copenhagen,europe_randoms,28,817,28,0,0,817,0,0,15,15
2579761043,Sapna Dave,Queen Mary University of London,europe_randoms,1,0,1,0,0,0,0,0,0,0
2035695852,A Tweddle,University College London,europe_randoms,1,3,1,0,0,3,0,0,1,1
2648202862,Magda Gerou-Ferriani,University of Glasgow,europe_randoms,1,11,1,0,0,11,0,0,1,1
2642225042,S. Vetter,Imperial College London,europe_randoms,3,34,3,0,0,34,0,0,3,3
2503613337,Anne C. Welinder,Technical University of Denmark,europe_randoms,4,147,4,0,0,147,0,0,4,4
2561194086,Katarina Landberg,Uppsala University,europe_randoms,1,147,1,0,0,147,0,0,1,1
2763530954,Volodymyr Miz,École Polytechnique Fédérale de Lausanne,europe_randoms,5,5,0,2,0,0,1,0,2,2
