id,name,affiliation,sampled_type,pubs_count,est_cits,journal_pubs_count,conference_pubs_count,nontech_pubs_count,journal_est_cits,conference_est_cits,nontech_est_cits,org_h_index,tech_h_index
117836282,Pascal Stuelsatz,University of Washington,north_america_randoms,9,146,9,0,0,146,0,0,6,6
2494207939,H. Holtzer,New York University,north_america_randoms,1,11,1,0,0,11,0,0,1,1
2603205430,Aashrith Saraswathibhatla,University of Wisconsin-Madison,north_america_randoms,5,1,4,0,0,1,0,0,1,1
2543513079,V. N. Carrasco,University of North Carolina at Chapel Hill,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2974121474,D. G. Brooks,Arizona State University,north_america_randoms,1,70,1,0,0,70,0,0,1,1
2675886023,M.R. Salem,University of Chicago,north_america_randoms,1,7,1,0,0,7,0,0,1,1
2001729255,Michael Saganich,New York University,north_america_randoms,6,1862,6,0,0,1862,0,0,6,6
2557953937,Anne Marie Herman,University of Iowa,north_america_randoms,1,11,1,0,0,11,0,0,1,1
2105141498,Amanda Froehlich Chow,University of Saskatchewan,north_america_randoms,11,47,11,0,0,47,0,0,4,4
2149046924,Margaret H. Trussell,University of Iowa,north_america_randoms,2,32,2,0,0,32,0,0,2,2
2475870368,K. Daley,"University of California, Berkeley",north_america_randoms,2,16,1,0,0,16,0,0,1,1
2666427986,R. K. MacCrone,Rensselaer Polytechnic Institute,north_america_randoms,1,0,0,0,0,0,0,0,0,0
2165722316,Gerald W. Lott,Michigan State University,north_america_randoms,1,115,1,0,0,115,0,0,1,1
2953739522,F. Giordano,University of Illinois at Urbana–Champaign,north_america_randoms,48,1378,43,0,0,952,0,0,16,16
2315595714,Jeremy V. Oria,"University of California, Los Angeles",north_america_randoms,3,72,3,0,0,72,0,0,3,3
2324726540,Katherine VanKessel,University of Washington,north_america_randoms,1,3,1,0,0,3,0,0,1,1
2164409123,Robert L. Tate,Rutgers University,north_america_randoms,102,1911,100,0,0,1910,0,0,19,19
2052868851,Gary H. Posner,Johns Hopkins University,north_america_randoms,413,18770,337,0,0,18265,0,0,71,71
2326940838,S. McMenamin,"University of Maryland, College Park",north_america_randoms,1,30,1,0,0,30,0,0,1,1
2572879795,Maria Rieders,Northwestern University,north_america_randoms,1,3,0,0,0,0,0,0,1,1
2087786851,Ela Dhanak,Harvard University,north_america_randoms,5,134,5,0,0,134,0,0,3,3
2797453278,Xiaojue Wang,Rutgers University,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2048118725,D.A. Viberg,University of Calgary,north_america_randoms,1,4,1,0,0,4,0,0,1,1
2704706719,F.S. Chuang,University of Florida,north_america_randoms,1,8,1,0,0,8,0,0,1,1
2653047855,David G. Sawutz,Harvard University,north_america_randoms,7,61,6,0,0,60,0,0,4,4
2397904245,E. V. DeBUYSSCHER,North Carolina State University,north_america_randoms,1,5,1,0,0,5,0,0,1,1
2288885169,Ira Nightingale,University of Toronto,north_america_randoms,1,3,1,0,0,3,0,0,1,1
2685010041,H. M. Bacchus,University of Toronto,north_america_randoms,1,14,1,0,0,14,0,0,1,1
2646212273,J. E. Merwin,Rice University,north_america_randoms,1,374,0,0,0,0,0,0,1,1
2741599992,S. Belforte,University of Toronto,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2597246952,Zhao Ma,Washington University in St. Louis,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2683336180,Michael D. Menning,Massachusetts Institute of Technology,north_america_randoms,1,12,1,0,0,12,0,0,1,1
2765105424,Kate E. Schwetye,Washington University in St. Louis,north_america_randoms,3,275,2,1,0,274,1,0,1,1
2909538241,Swager Timothy Manning,Massachusetts Institute of Technology,north_america_randoms,2,2,0,0,0,0,0,0,1,1
2905170130,B Parchment,Washington State University,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2677233657,Richard M. Heath,Colorado State University,north_america_randoms,1,0,0,0,0,0,0,0,0,0
2131388818,Steve Mcmaster,University of Illinois at Urbana–Champaign,north_america_randoms,10,76,1,0,0,68,0,0,2,2
2308216675,E. Lazzari,"University of California, San Diego",north_america_randoms,41,200,22,0,0,200,0,0,7,7
2311679074,Venkata R. Vepachedu,Pennsylvania State University,north_america_randoms,6,50,4,0,0,50,0,0,4,4
2955299492,Francisco Díaz,Columbia University,north_america_randoms,5,485,6,0,0,485,0,0,5,5
2337015820,Martha Poon,New York University,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2614448546,Jim M. Davis,University of Utah,north_america_randoms,1,29,1,0,0,29,0,0,1,1
2990881878,Susan OʼBrien,"University of California, Irvine",north_america_randoms,1,0,1,0,0,0,0,0,0,0
2706167743,Stephen N. Griffin,Georgia Institute of Technology,north_america_randoms,1,11,0,1,0,0,8,0,2,2
278277476,Maksim Mezhericher,Princeton University,north_america_randoms,28,808,25,0,0,806,0,0,15,15
2291357412,IIan Weiss,Purdue University,north_america_randoms,1,2,0,1,0,0,2,0,1,1
2014062524,Alexander Hümmer,Case Western Reserve University,north_america_randoms,3,77,3,0,0,77,0,0,3,3
2945524217,Yi Wang,Rutgers University,north_america_randoms,1,3,1,0,0,3,0,0,1,1
2660544980,Bruce R. Barker,University of Washington,north_america_randoms,1,13,1,0,0,13,0,0,1,1
1971542498,Annette M. Seilie,University of Washington,north_america_randoms,16,202,16,0,0,202,0,0,7,7
2762913120,Ying Chen,University of Tennessee,north_america_randoms,1,17,0,0,0,0,0,0,1,1
2972249232,John J. Gilman,"University of California, Berkeley",north_america_randoms,1,28,0,0,0,0,0,0,1,1
2911641228,Ahmed Jorge,University of Pittsburgh,north_america_randoms,6,7,6,0,0,7,0,0,2,2
2275126085,Jostine Fei Ho,University of Texas at Austin,north_america_randoms,4,6,2,0,0,3,0,0,2,2
2562096751,Crystal S. Sierra,Duke University,north_america_randoms,1,16,1,0,0,16,0,0,1,1
2579870581,Raymond DeVries,"University of California, Berkeley",north_america_randoms,1,1,1,0,0,1,0,0,1,1
2935594230,A. Mandal,University of Saskatchewan,north_america_randoms,2,5,2,0,0,5,0,0,1,1
1987027681,Vasundhra Bahl,"University of California, Riverside",north_america_randoms,8,660,8,0,0,660,0,0,7,7
2153567478,Daniel Wei,Illinois Institute of Technology,north_america_randoms,3,33,2,1,0,31,2,0,2,2
1167734690,Helen P. Cathro,University of Virginia,north_america_randoms,62,3020,57,0,0,3020,0,0,19,19
2514590182,Bastian Rühle,"University of California, Los Angeles",north_america_randoms,1,58,1,0,0,58,0,0,1,1
2160126486,Kaeling Tan,Harvard University,north_america_randoms,4,195,4,0,0,195,0,0,4,4
2970259096,Y. Jin,Boston University,north_america_randoms,1,0,0,0,0,0,0,0,0,0
2664899591,Stevenson S,Case Western Reserve University,north_america_randoms,1,94,1,0,0,94,0,0,1,1
2935829451,Philip G. Rees,Duke University,north_america_randoms,4,160,3,0,0,159,0,0,3,3
2443316339,K. W. Wong,University of Kansas,north_america_randoms,13,600,13,0,0,600,0,0,8,8
2610306499,Nina H. Bjarnason,University of Southern California,north_america_randoms,5,2359,6,0,1,2359,0,0,2,2
2313080509,Zhigang Zhou,University of Pittsburgh,north_america_randoms,1,148,1,0,0,148,0,0,1,1
219603314,Silvana Grbesic,University of Illinois at Chicago,north_america_randoms,5,388,5,0,0,388,0,0,5,5
2784549991,ZisserHoward,"University of California, Santa Barbara",north_america_randoms,1,5,1,0,0,5,0,0,1,1
2715570931,S. M. Rogstad,University of Massachusetts Amherst,north_america_randoms,1,30,1,0,0,30,0,0,1,1
2126587653,C. Hsia,Ohio State University,north_america_randoms,2,160,2,0,0,160,0,0,2,2
2982411589,Suvankar Pal,University of Utah,north_america_randoms,2,112,2,0,0,112,0,0,2,2
2999142145,Xinyi Li,Pennsylvania State University,north_america_randoms,1,5,1,0,0,5,0,0,1,1
2304257648,John Allan Sullivan,Colorado State University,north_america_randoms,1,9,1,0,0,9,0,0,1,1
1999782438,Walter Bradley,Johns Hopkins University,north_america_randoms,3,148,3,0,0,148,0,0,3,3
2115295987,Le Xuan Truong Nguyen,Stanford University,north_america_randoms,7,139,7,0,0,139,0,0,6,6
2197036889,Penny Edgell Becker,Cornell University,north_america_randoms,15,1747,14,1,0,858,889,0,6,6
2167769954,Paul H. Shield,University of Pittsburgh,north_america_randoms,2,27,2,0,0,27,0,0,2,2
2101047964,Baosheng Li,University of Connecticut,north_america_randoms,20,2043,4,6,0,1341,348,0,13,13
2681325666,Andrew Kull,Washington University in St. Louis,north_america_randoms,1,1,1,0,0,1,0,0,1,1
2993870357,J. C. Davis,Ohio State University,north_america_randoms,12,2228,11,0,0,2218,0,0,10,10
2202962106,Steve C. Dopkins,George Washington University,north_america_randoms,2,212,2,0,0,212,0,0,2,2
2565302665,Ishan Gupta,Massachusetts Institute of Technology,north_america_randoms,3,1,1,0,0,1,0,0,1,1
2559441013,B.C. Grant,Massachusetts Institute of Technology,north_america_randoms,1,414,1,0,0,414,0,0,1,1
1969092452,Jon N. Kott,University of Washington,north_america_randoms,25,401,24,0,0,401,0,0,9,9
2711497491,Sooyoung Kim,Rutgers University,north_america_randoms,8,124,4,1,0,109,15,0,4,4
2116427562,B. Stephenson,University of Minnesota,north_america_randoms,15,370,13,0,0,358,0,0,7,7
2583717450,S. C. Wang,Columbia University,north_america_randoms,3,142,3,0,0,142,0,0,3,3
2136287711,Joseph W. Clark,Arizona State University,north_america_randoms,1,0,0,1,0,0,0,0,0,0
2985707516,Amy E. Zimmerman,University of Chicago,north_america_randoms,1,2,1,0,0,2,0,0,1,1
2942989840,Michael W. Otto,Boston University,north_america_randoms,6,488,6,0,0,486,0,0,6,6
2180247463,B. Ellis,University of Texas at Austin,north_america_randoms,1,22,1,0,0,22,0,0,1,1
2764240944,K.O.H. Ziock,University of Virginia,north_america_randoms,8,78,8,0,0,78,0,0,5,5
2657049033,P. Masiakowski,Stanford University,north_america_randoms,1,27,1,0,0,27,0,0,1,1
2972717653,Feng Zhao,Washington State University,north_america_randoms,1,2,0,0,0,0,0,0,1,1
2713511006,A.L. Comfort,New York University,north_america_randoms,2,1,2,0,0,1,0,0,1,1
2304167133,Chris Buckley,Cornell University,north_america_randoms,83,26578,18,46,0,14288,11525,0,45,45
2721273403,A. R. Rao,Purdue University,north_america_randoms,1,58,1,0,0,58,0,0,1,1
2809098105,Han Kyoung Choi,University of Michigan,north_america_randoms,2,8,2,0,0,8,0,0,1,1
2060682219,Brian B. Burroughs,Harvard University,north_america_randoms,1,27,1,0,0,27,0,0,1,1
715205429,Lawrence Scahill,Emory University,north_america_randoms,338,26473,312,0,4,26003,0,221,85,84
2577828622,Wilhelmina M. Messmer,University of Illinois at Urbana–Champaign,north_america_randoms,1,111,1,0,0,111,0,0,1,1
2120423130,George Wolf,Massachusetts Institute of Technology,north_america_randoms,68,1637,57,0,0,1524,0,0,20,20
2660503134,Leslie M. Smith,"University of California, Berkeley",north_america_randoms,3,7,3,0,0,7,0,0,2,2
2417143689,D. E. Hutcheon,University of Toronto,north_america_randoms,1,2,1,0,0,2,0,0,1,1
2107510288,Justin Beauchamp,Michigan State University,north_america_randoms,4,11,3,0,0,11,0,0,2,2
2655083455,Joan Lee,Ohio State University,north_america_randoms,1,8,1,0,0,8,0,0,1,1
2639273481,D. H. Kohan,University of Michigan,north_america_randoms,1,86,1,0,0,86,0,0,1,1
2723344277,R.J. Steffan,Princeton University,north_america_randoms,1,26,1,0,0,26,0,0,1,1
2640933128,Edward T. Anderson,Stanford University,north_america_randoms,2,76,2,0,0,76,0,0,2,2
212902068,Chrysanthi Kotampasi,University of Arizona,north_america_randoms,3,24,3,0,0,24,0,0,2,2
2471890354,Nicholas S. Buckley,California Institute of Technology,north_america_randoms,8,646,8,0,0,646,0,0,7,7
2152198732,Krista Sweet,Dalhousie University,north_america_randoms,1,6,1,0,1,6,0,6,1,0
2680600816,T.A. Horbett,University of Washington,north_america_randoms,1,87,1,0,0,87,0,0,1,1
2107778579,Yan Yuan,Yale University,north_america_randoms,13,748,3,0,0,552,0,0,5,5
2612481121,Knut Ketterer,"University of California, Irvine",north_america_randoms,2,161,2,0,0,161,0,0,2,2
2645891198,Laila L. Hlass,Tulane University,north_america_randoms,4,1,4,0,0,1,0,0,1,1
2662805888,John B. Goetsch,Yale University,north_america_randoms,5,55,5,0,0,55,0,0,3,3
2514929755,L. Kluberg,Princeton University,north_america_randoms,9,779,9,0,0,779,0,0,9,9
2935973928,Soong Td,Cornell University,north_america_randoms,1,63,1,0,0,63,0,0,1,1
2659417240,D.L Hemming,University of Arizona,north_america_randoms,1,21,1,0,0,21,0,0,1,1
2578882502,Jonathan M. Kayne,University of Pennsylvania,north_america_randoms,1,0,0,1,0,0,0,0,0,0
2473305713,Vyacheslav Y. Morozov,University of Ottawa,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2897763909,Atsushi Sato,Columbia University,north_america_randoms,1,4,1,0,0,4,0,0,1,1
2763976033,Jean G. Orelien,University of North Carolina at Chapel Hill,north_america_randoms,1,99,1,0,0,99,0,0,1,1
1846111628,Helen E. Burston,University of British Columbia,north_america_randoms,5,331,5,0,0,331,0,0,4,4
2010348985,Joy A. Learman,University of Texas at Austin,north_america_randoms,5,18,3,0,0,17,0,0,3,3
2564531492,Jessica B. Voytek,"University of California, Berkeley",north_america_randoms,1,16,1,0,0,16,0,0,1,1
2778857739,Monica D. Kohler,California Institute of Technology,north_america_randoms,85,1362,48,0,0,1326,0,0,18,18
2168494420,Jason L. Davis,McGill University,north_america_randoms,4,61,3,0,0,60,0,0,3,3
2621522249,Katherine Carson,Harvard University,north_america_randoms,1,221,1,0,0,221,0,0,1,1
2788355984,Hwakyu Kim,Boston University,north_america_randoms,1,3,1,0,0,3,0,0,1,1
2228786990,Randy Pollack,Harvard University,north_america_randoms,21,670,8,9,0,172,495,0,12,12
2698438456,J. William Gaynor,University of Michigan,north_america_randoms,28,589,19,0,0,581,0,0,12,12
2985250735,Franklin G. Monzon,California Institute of Technology,north_america_randoms,1,19,0,0,0,0,0,0,1,1
1876769881,Alok Vedvyas,New York University,north_america_randoms,8,224,7,0,0,224,0,0,2,2
2628537673,M. D. Poulik,University of Toronto,north_america_randoms,4,2872,4,0,0,2872,0,0,4,4
2535363166,Lisa Dearmas,University of Miami,north_america_randoms,1,107,1,0,0,107,0,0,1,1
2667969008,Steven M. Debol,University of Minnesota,north_america_randoms,4,172,4,0,0,172,0,0,3,3
2045271214,Sumeet K. Syan,University of Toronto,north_america_randoms,1,30,1,0,0,30,0,0,1,1
2201113154,Timothy J. Carbary,Michigan State University,north_america_randoms,6,170,6,0,0,170,0,0,5,5
2975610901,Chris Kovach,University of Colorado Denver,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2125621260,Donna Carr,"University of Maryland, College Park",north_america_randoms,1,2,1,0,0,2,0,0,1,1
2335247509,Erin Hutteman,University of Rochester,north_america_randoms,5,0,5,0,0,0,0,0,0,0
2652764603,J Yun,Case Western Reserve University,north_america_randoms,1,185,1,0,0,185,0,0,1,1
2851683412,Kimbro Kevin Sean,Emory University,north_america_randoms,1,0,0,0,0,0,0,0,0,0
2981483007,Yoram Selzer,Pennsylvania State University,north_america_randoms,2,76,1,0,0,76,0,0,1,1
2646093177,Athanasios G. Papathanasiou,North Carolina State University,north_america_randoms,1,63,1,0,0,63,0,0,1,1
2055463147,Marcia Trapé-Cardoso,University of Connecticut,north_america_randoms,4,94,4,0,0,94,0,0,4,4
2548419372,Maksym Marek,University of Rochester,north_america_randoms,2,14,1,0,0,14,0,0,1,1
2706329774,Aparna Krishnamurthy,North Carolina State University,north_america_randoms,2,22,2,0,0,22,0,0,2,2
1990522940,Mark A. Nakasone,"University of Maryland, College Park",north_america_randoms,14,256,11,0,0,256,0,0,9,9
2721681758,T.L Zhang,"University of California, Los Angeles",north_america_randoms,1,0,0,0,0,0,0,0,0,0
2663857821,Maureen E. Lundt,Tufts University,north_america_randoms,3,34,3,0,0,34,0,0,2,2
2890622501,J. Hwang,Florida State University,north_america_randoms,1,57,1,0,0,57,0,0,1,1
2026810844,David G. Overdier,University of Illinois at Chicago,north_america_randoms,8,1914,8,0,0,1914,0,0,8,8
2857979048,CD Pardos,Northeastern University,north_america_randoms,1,16,0,0,0,0,0,0,0,0
2609110753,Simon C. Schlachter,University of Illinois at Urbana–Champaign,north_america_randoms,5,284,5,0,0,284,0,0,5,5
1976102356,John M. Fairbrother,Université de Montréal,north_america_randoms,164,6563,128,0,0,6533,0,0,42,42
2505275374,Lauren Bowers,Georgia Institute of Technology,north_america_randoms,1,0,0,0,0,0,0,0,0,0
2106123184,Lawrence Willes,"University of California, San Diego",north_america_randoms,1,9,1,0,0,9,0,0,1,1
2555407069,Stella Chai,Purdue University,north_america_randoms,1,63,1,0,0,63,0,0,1,1
2702404505,J. M. A. Bohnen,University of Toronto,north_america_randoms,1,14,1,0,0,14,0,0,1,1
2773602163,George H. Bresnick,University of Chicago,north_america_randoms,1,20,1,0,0,20,0,0,1,1
2900753612,Arlett Carmona,Boston University,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2212445952,A.H. Mcleod,McGill University,north_america_randoms,4,80,4,0,0,80,0,0,4,4
2438815472,Hye-Joo Yoon,California Institute of Technology,north_america_randoms,2,159,2,0,0,159,0,0,2,2
2648278028,Lu Zhang,Pennsylvania State University,north_america_randoms,3,227,1,2,0,188,39,0,2,2
196000978,Joseph R. Carlise,Georgia Institute of Technology,north_america_randoms,10,249,7,0,0,245,0,0,4,4
2974385183,S. Soni,Georgia Institute of Technology,north_america_randoms,1,27,1,0,0,27,0,0,1,1
2474279701,Elizabeth Griffiths,University at Buffalo,north_america_randoms,7,164,6,0,0,164,0,0,5,5
2674576138,T.-K. Ma,University of Washington,north_america_randoms,1,75,1,0,0,75,0,0,1,1
2616541329,R. Michael Borland,Harvard University,north_america_randoms,2,40,1,0,0,24,0,0,2,2
2088465212,M. J. Petrash,Washington University in St. Louis,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2683599797,D. S. Walters,University of Illinois at Urbana–Champaign,north_america_randoms,1,29,1,0,0,29,0,0,1,1
2846521586,T. Ohta,Case Western Reserve University,north_america_randoms,3,449,3,0,0,449,0,0,3,3
2968925600,Morteza Hajati,Dalhousie University,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2213023177,Mohammed Emehdi Atef,Université de Montréal,north_america_randoms,4,49,4,0,0,49,0,0,3,3
2403259850,Ellen Vi-Leun Do,Georgia Institute of Technology,north_america_randoms,1,6,0,1,0,0,6,0,1,1
2486689657,Matthew Wright,University of Victoria,north_america_randoms,2,28,0,1,0,0,22,0,2,2
2225038475,Delgado Troncoso,University of Pittsburgh,north_america_randoms,5,0,0,0,0,0,0,0,0,0
2071974426,Angela Greco,New York University,north_america_randoms,110,7889,104,0,0,7877,0,0,43,43
2039172359,Courtney P. Orsbon,University of Chicago,north_america_randoms,8,255,8,0,0,255,0,0,4,4
2216325387,Bryan West Lafayette Whitson,Purdue University,north_america_randoms,3,0,0,0,0,0,0,0,0,0
1975480917,R. Tilley,Texas A&M University,north_america_randoms,7,83,7,0,0,83,0,0,6,6
1985878410,Brooks Brodrick,University of Virginia,north_america_randoms,7,60,7,0,0,60,0,0,3,3
2616085780,M. J. Evanich,University of Illinois at Chicago,north_america_randoms,1,21,1,0,0,21,0,0,1,1
2808663952,Jatinder Singh Sandhu,Ohio State University,north_america_randoms,1,2,0,0,0,0,0,0,1,1
2155841540,George D. Maynard,Ohio State University,north_america_randoms,13,201,10,0,0,201,0,0,8,8
2428718787,Luciano Javier Venezia,University of Arizona,north_america_randoms,1,0,1,0,0,0,0,0,0,0
1826529028,Michael Antin,"University of California, Berkeley",north_america_randoms,1,0,1,0,0,0,0,0,0,0
2950240226,Charles G. Macias,Harvard University,north_america_randoms,8,56,5,0,0,55,0,0,2,2
2898682925,Bilal Shaikh,Rutgers University,north_america_randoms,1,1,1,0,0,1,0,0,1,1
846140964,Rachelle Gajadhar,Johns Hopkins University,north_america_randoms,1,16,1,0,0,16,0,0,1,1
2252773245,William E. Pedersen,University of Minnesota,north_america_randoms,3,87,2,0,0,87,0,0,2,2
2565876845,Bin Zhang,Massachusetts Institute of Technology,north_america_randoms,95,2880,81,0,1,2812,0,3,24,24
2553299633,Cheahuychou Mao,Massachusetts Institute of Technology,north_america_randoms,1,24,1,0,0,24,0,0,1,1
2705653982,Jeffrey J. Meyer,University of Chicago,north_america_randoms,1,106,1,0,0,106,0,0,1,1
2483478047,Yi-Ling Lu,University of Massachusetts Amherst,north_america_randoms,5,114,5,0,0,114,0,0,4,4
2936823899,F. C. Sze,Michigan State University,north_america_randoms,4,13,2,2,0,13,0,0,2,2
2599904793,Judith Ann Harris,Ohio State University,north_america_randoms,1,0,0,0,0,0,0,0,0,0
2645628999,X Ysern,Johns Hopkins University,north_america_randoms,1,124,1,0,0,124,0,0,1,1
2508913240,Hansa Kundra,University of Illinois at Chicago,north_america_randoms,1,7,1,0,0,7,0,0,1,1
2891295064,Paul Davis Jenkins,University of Illinois at Chicago,north_america_randoms,1,6,0,0,0,0,0,0,1,1
2890909854,R. A. Blanchette,Washington State University,north_america_randoms,1,0,1,0,0,0,0,0,0,0
2643753576,G. Reichel-Dolmatoff,"University of California, Los Angeles",north_america_randoms,1,12,1,0,0,12,0,0,1,1
2052647628,Jeffrey S. Vipperman,University of Pittsburgh,north_america_randoms,118,1192,71,3,4,970,14,13,17,17
2963475326,Nobuyuki Nakajima,Yale University,north_america_randoms,4,192,2,0,0,175,0,0,3,3
1970275498,B.J. Eigl,University of British Columbia,north_america_randoms,32,322,31,0,2,322,0,10,6,6
2662264028,Mary Beth Coates,Queen's University,north_america_randoms,1,4,1,0,0,4,0,0,1,1
2287623558,James R. McDonald,"University of California, Los Angeles",north_america_randoms,3,11,3,0,0,11,0,0,2,2
2807702553,Lorraine F. Garg,Harvard University,north_america_randoms,4,1,3,0,0,1,0,0,1,1
2541636074,Lawrence R. Wilhoit,"University of California, Davis",north_america_randoms,4,561,3,0,0,560,0,0,3,3
2677307436,Xiaowei Wang,Washington University in St. Louis,north_america_randoms,8,5082,2,4,0,30,24,0,5,5
2548968561,Peter S. Lee,Virginia Tech,north_america_randoms,2,2,0,1,0,0,1,0,1,1
2945436904,Savanthi Murthy,Georgia Institute of Technology,north_america_randoms,1,2,0,1,0,0,2,0,1,1
2736139676,Edward P. Dworkin,Ohio State University,north_america_randoms,1,0,0,0,0,0,0,0,0,0
2141737720,Aude Castel,University of Tennessee,north_america_randoms,5,83,5,0,0,83,0,0,3,3
2985066488,Sara A. Hashway,University of Colorado Boulder,north_america_randoms,1,0,0,0,0,0,0,0,0,0
2499271041,Donald A. Jordan,University of Wisconsin-Madison,north_america_randoms,1,2,1,0,0,2,0,0,1,1
2583997991,D. R. Yingst,University of Southern California,north_america_randoms,1,8,1,0,0,8,0,0,1,1
2795377175,Tianyu Yan,Pennsylvania State University,north_america_randoms,3,20,3,0,0,20,0,0,3,3
2678276897,Eric D. Gyllenhaal,University of Chicago,north_america_randoms,3,125,3,0,0,125,0,0,3,3
2254901779,Fanny V. Santiago-Saavedra,Ohio State University,north_america_randoms,1,1,0,0,0,0,0,0,1,1
2161484162,Tyler J. W. Robinson,University of Toronto,north_america_randoms,4,187,4,0,0,187,0,0,4,4
2313628682,Denise Sharon,Tulane University,north_america_randoms,21,1760,17,0,0,1760,0,0,6,6
2728678410,E. D. Crawford,Indiana University Bloomington,north_america_randoms,1,441,2,0,0,441,0,0,2,2
2113237831,Chris Sollitto,Carnegie Mellon University,north_america_randoms,2,423,1,0,0,204,0,0,2,2
2481324897,Dan Kitei,University of Connecticut,north_america_randoms,1,19,1,0,0,19,0,0,1,1
1966637822,Amna I. Dermish,University of Utah,north_america_randoms,20,207,16,0,0,207,0,0,6,6
2781144292,Andrew A. Jacono,Yeshiva University,north_america_randoms,5,582,3,0,0,582,0,0,3,3
2652995791,Vikki Stefans,University of Michigan,north_america_randoms,1,7,1,0,0,7,0,0,1,1
2344955515,Nathaniel G. Bailey,University of Michigan,north_america_randoms,1,11,1,0,0,11,0,0,1,1
2633426346,H.T. Sawhill,Massachusetts Institute of Technology,north_america_randoms,1,1,1,0,0,1,0,0,1,1
2201396575,Ryan Holzman,University of Colorado Boulder,north_america_randoms,1,1,0,0,0,0,0,0,1,1
2973452902,J.M. Holtzman,Rutgers University,north_america_randoms,3,43,0,3,0,0,43,0,2,2
2671094582,Robert P. Matsen,"University of California, Berkeley",north_america_randoms,1,50,1,0,0,50,0,0,1,1
684421696,Rex N. MacAlpin,"University of California, Los Angeles",north_america_randoms,51,2402,53,0,0,2402,0,0,20,20
2633991436,Katalin Baksa,Harvard University,north_america_randoms,3,289,3,0,0,289,0,0,3,3
1987272343,Mike Stanbrough,Massachusetts Institute of Technology,north_america_randoms,3,257,3,0,0,257,0,0,3,3
2591688902,R. Grindley,University of Toronto,north_america_randoms,7,106,0,3,0,0,105,0,3,3
2305014557,G. W. Cole,"University of California, Irvine",north_america_randoms,1,26,1,0,0,26,0,0,1,1
2230850306,Dunsmore,Purdue University,north_america_randoms,1,32,1,0,0,32,0,0,1,1
2607727430,J. Jayaraj,Simon Fraser University,north_america_randoms,26,1286,22,0,0,1248,0,0,18,18
2735923428,Siyuan Luo,University of Minnesota,north_america_randoms,3,7,2,0,0,7,0,0,1,1
309612788,Sulli J. Popilkis,Columbia University,north_america_randoms,2,108,2,0,0,108,0,0,2,2
2244439537,Vida Praitis,University of Chicago,north_america_randoms,2,1085,2,0,0,1085,0,0,2,2
2055680451,Wally Welker,University of Wisconsin-Madison,north_america_randoms,34,3500,30,0,1,2859,0,22,22,21
1988865894,Wouter Pos,Harvard University,north_america_randoms,26,866,18,0,0,866,0,0,12,12
2765441614,Ecenur Ustun,Massachusetts Institute of Technology,north_america_randoms,1,3,0,0,0,0,0,0,1,1
1254470274,Walter Reisner,McGill University,north_america_randoms,104,2877,86,0,0,2852,0,0,18,18
2156588791,Meiyan Li,Virginia Tech,north_america_randoms,1,19,1,0,0,19,0,0,1,1
2942749315,Andrew N Dates,Harvard University,north_america_randoms,2,2,1,0,0,2,0,0,1,1
2704492787,A. R. Blackman,Simon Fraser University,north_america_randoms,1,17,1,0,0,17,0,0,1,1
2523904230,David K. Watson,Rutgers University,north_america_randoms,2,78,2,0,0,78,0,0,2,2
2779496429,Filip Baert,University of Chicago,north_america_randoms,2,29,2,0,0,29,0,0,2,2
2273667246,Melinda C. Dobbs,Emory University,north_america_randoms,2,23,2,0,0,23,0,0,1,1
2603261911,L. Kaufman,University of Alberta,north_america_randoms,2,21,2,0,0,21,0,0,2,2
2776778658,Russell B. Hawkins,University of Florida,north_america_randoms,21,55,20,0,0,53,0,0,3,3
2188455519,K. Davidson,Michigan State University,north_america_randoms,1,1,0,0,0,0,0,0,1,1
2605727395,E.S. Delzell,Duke University,north_america_randoms,1,24,1,0,0,24,0,0,1,1
2659622785,B. T. Chao,University of Illinois at Urbana–Champaign,north_america_randoms,1,10,0,0,0,0,0,0,1,1
2326969261,Charles McCurry,"University of California, Berkeley",north_america_randoms,3,0,3,0,0,0,0,0,0,0
2423046567,Michael J. Lewis,University of Illinois at Urbana–Champaign,north_america_randoms,1,20,1,0,0,20,0,0,1,1
2145127287,Deborah M. Little,Texas A&M University,north_america_randoms,60,3073,58,0,0,3073,0,0,20,20
2432688946,Yingying Wang,University of Illinois at Urbana–Champaign,north_america_randoms,2,3,2,0,0,3,0,0,1,1
2703164587,John Koukoutsis,McGill University,north_america_randoms,1,284,1,0,0,284,0,0,1,1
2560221513,Yongqi Yan,"University of California, San Diego",north_america_randoms,1,0,0,0,0,0,0,0,0,0
1971108765,Anthony M. Yurchak,University at Buffalo,north_america_randoms,18,1547,17,0,0,1540,0,0,14,14
2398598602,Vicki L. Bailey,University of Pennsylvania,north_america_randoms,2,147,2,0,0,147,0,0,2,2
