nid,url,title,logo,core_id,score,rank_display,country,region,stars,guide,rank,name_for_searching_gs,org_id
297263,/universities/technische-universitat-dresden,Technische Universität Dresden,"<img src=""https://www.topuniversities.com/sites/default/files/technische-universitt-dresden_598_small.jpg"" alt=""Technische Universität Dresden Logo"">",598,46.4,179,Germany,Europe,,"<a href=""/where-to-study/europe/germany/guide"" class=""guide-link"" target=""_blank"">Germany</a>",179,Technische+Universität+Dresden,-1
294045,/universities/university-liverpool,University of Liverpool,"<img src=""https://www.topuniversities.com/sites/default/files/university-of-liverpool_350_small.jpg"" alt=""University of Liverpool Logo"">",350,46.3,181,United Kingdom,Europe,,"<a href=""/where-to-study/europe/united-kingdom/guide"" class=""guide-link"" target=""_blank"">United Kingdom</a>",181,University+of+Liverpool,-1
294457,/universities/erasmus-university-rotterdam,Erasmus University Rotterdam,"<img src=""https://www.topuniversities.com/sites/default/files/erasmus-university-rotterdam_190_small_4.jpg"" alt=""Erasmus University Rotterdam Logo"">",190,46.1,183,Netherlands,Europe,,"<a href=""/where-to-study/europe/netherlands/guide"" class=""guide-link"" target=""_blank"">Netherlands</a>",183,Erasmus+University+Rotterdam,-1
294492,/universities/university-college-dublin,University College Dublin,"<img src=""https://www.topuniversities.com/sites/default/files/university-college-dublin_166_small_5.jpg"" alt=""University College Dublin Logo"">",166,45.6,185,Ireland,Europe,,"<a href=""/where-to-study/europe/ireland/guide"" class=""guide-link"" target=""_blank"">Ireland</a>",185,University+College+Dublin,-1
297226,/universities/university-twente,University of Twente,"<img src=""https://www.topuniversities.com/sites/default/files/university-of-twente_635_small_2.jpg"" alt=""University of Twente Logo"">",635,45.2,186,Netherlands,Europe,,"<a href=""/where-to-study/europe/netherlands/guide"" class=""guide-link"" target=""_blank"">Netherlands</a>",186,University+of+Twente,-1
294612,/universities/universitat-autonoma-de-barcelona,Universitat Autònoma de Barcelona,"<img src=""https://www.topuniversities.com/sites/default/files/universitat-autnoma-de-barcelona_592560cf2aeae70239af4ab0_small_3.jpg"" alt=""Universitat Autònoma de Barcelona Logo"">",44,45.1,188,Spain,Europe,,"<a href=""/where-to-study/europe/spain/guide"" class=""guide-link"" target=""_blank"">Spain</a>",188,Universitat+Autònoma+de+Barcelona,-1
297278,/universities/stockholm-university,Stockholm University,"<img src=""https://www.topuniversities.com/sites/default/files/stockholm-university_577_small.jpg"" alt=""Stockholm University Logo"">",577,44.8,191,Sweden,Europe,,"<a href=""/where-to-study/europe/sweden/guide"" class=""guide-link"" target=""_blank"">Sweden</a>",191,Stockholm+University,-1
293977,/universities/universidad-autonoma-de-madrid,Universidad Autónoma de Madrid,"<img src=""https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-madrid_379_small_0.jpg"" alt=""Universidad Autónoma de Madrid Logo"">",379,44.7,192,Spain,Europe,,"<a href=""/where-to-study/europe/spain/guide"" class=""guide-link"" target=""_blank"">Spain</a>",192,Universidad+Autónoma+de+Madrid,-1
297208,/universities/vienna-university-technology,Vienna University of Technology,"<img src=""https://www.topuniversities.com/sites/default/files/vienna-university-of-technology_653_small.jpg"" alt=""Vienna University of Technology Logo"">",653,44.7,192,Austria,Europe,,"<a href=""/where-to-study/europe/austria/guide"" class=""guide-link"" target=""_blank"">Austria</a>",192,Vienna+University+of+Technology,-1
294647,/universities/university-aberdeen,University of Aberdeen,"<img src=""https://www.topuniversities.com/sites/default/files/university-of-aberdeen_592560cf2aeae70239af4a8b_small.jpg"" alt=""University of Aberdeen Logo"">",7,44.6,194,United Kingdom,Europe,,"<a href=""/where-to-study/europe/united-kingdom/guide"" class=""guide-link"" target=""_blank"">United Kingdom</a>",194,University+of+Aberdeen,-1
294582,/universities/vrije-universiteit-brussel-vub,Vrije Universiteit Brussel (VUB),"<img src=""https://www.topuniversities.com/sites/default/files/vrije-universiteit-brussel-vub_74_small.jpg"" alt=""Vrije Universiteit Brussel (VUB) Logo"">",74,44.5,195,Belgium,Europe,,"<a href=""/where-to-study/europe/belgium/guide"" class=""guide-link"" target=""_blank"">Belgium</a>",195,Vrije+Universiteit+Brussel,-1
294311,/universities/university-gottingen,University of Göttingen,"<img src=""https://www.topuniversities.com/sites/default/files/university-of-gttingen_234_small.jpg"" alt=""University of Göttingen Logo"">",234,44.2,197,Germany,Europe,,"<a href=""/where-to-study/europe/germany/guide"" class=""guide-link"" target=""_blank"">Germany</a>",197,University+of+Göttingen,-1
297489,/universities/sapienza-university-rome,Sapienza University of Rome,"<img src=""https://www.topuniversities.com/sites/default/files/sapienza-university-of-rome_532_small.jpg"" alt=""Sapienza University of Rome Logo"">",532,43.5,203,Italy,Europe,,"<a href=""/where-to-study/europe/italy/guide"" class=""guide-link"" target=""_blank"">Italy</a>",203,Sapienza+University+of+Rome,-1
295576,/universities/scuola-normale-superiore-di-pisa,Scuola Normale Superiore di Pisa,"<img src=""https://www.topuniversities.com/sites/default/files/scuola-normale-superiore-di-pisa_25824_small.jpg"" alt=""Scuola Normale Superiore di Pisa Logo"">",25824,43.4,204,Italy,Europe,,"<a href=""/where-to-study/europe/italy/guide"" class=""guide-link"" target=""_blank"">Italy</a>",204,Scuola+Normale+Superiore+di+Pisa,-1
297458,/universities/university-reading,University of Reading,"<img src=""https://www.topuniversities.com/sites/default/files/university-of-reading_517_small_1.jpg"" alt=""University of Reading Logo"">",517,43.3,205,United Kingdom,Europe,,"<a href=""/where-to-study/europe/united-kingdom/guide"" class=""guide-link"" target=""_blank"">United Kingdom</a>",205,University+of+Reading,-1
294880,/universities/complutense-university-madrid,Complutense University of Madrid,"<img src=""https://www.topuniversities.com/sites/default/files/complutense-university-of-madrid_592560cf2aeae70239af4bff_small_1.jpg"" alt=""Complutense University of Madrid Logo"">",380,42.7,212,Spain,Europe,,"<a href=""/where-to-study/europe/spain/guide"" class=""guide-link"" target=""_blank"">Spain</a>",212,Complutense+University+of+Madrid,-1
294777,/universities/radboud-university,Radboud University,"<img src=""https://www.topuniversities.com/sites/default/files/radboud-university_452_small_5.jpg"" alt=""Radboud University Logo"">",452,41.4,217,Netherlands,Europe,,"<a href=""/where-to-study/europe/netherlands/guide"" class=""guide-link"" target=""_blank"">Netherlands</a>",217,Radboud+University,-1
297203,/universities/vrije-universiteit-amsterdam,Vrije Universiteit Amsterdam,"<img src=""https://www.topuniversities.com/sites/default/files/vrije-universiteit-amsterdam_658_small_6.jpg"" alt=""Vrije Universiteit Amsterdam Logo"">",658,41.3,219,Netherlands,Europe,,"<a href=""/where-to-study/europe/netherlands/guide"" class=""guide-link"" target=""_blank"">Netherlands</a>",219,Vrije+Universiteit+Amsterdam,-1
294009,/universities/loughborough-university,Loughborough University,"<img src=""https://www.topuniversities.com/sites/default/files/loughborough-university_592560cf2aeae70239af4bf3_small_0.jpg"" alt=""Loughborough University Logo"">",368,41.2,222,United Kingdom,Europe,6,"<a href=""/where-to-study/europe/united-kingdom/guide"" class=""guide-link"" target=""_blank"">United Kingdom</a>",222,Loughborough+University,-1
294634,/universities/university-antwerp,University of Antwerp,"<img src=""https://www.topuniversities.com/sites/default/files/university-of-antwerp_21_small.jpg"" alt=""University of Antwerp Logo"">",21,40.9,223,Belgium,Europe,,"<a href=""/where-to-study/europe/belgium/guide"" class=""guide-link"" target=""_blank"">Belgium</a>",223,University+of+Antwerp,-1
293305,/universities/telecom-paristech,TELECOM ParisTech,"<img src=""https://www.topuniversities.com/sites/default/files/telecom-paristech_592560cf2aeae70239af543f_small.jpg"" alt=""TELECOM ParisTech Logo"">",2492,40.7,224,France,Europe,,"<a href=""/where-to-study/europe/france/guide"" class=""guide-link"" target=""_blank"">France</a>",224,TELECOM+ParisTech,-1
294282,/universities/universitat-hamburg,Universität Hamburg,"<img src=""https://www.topuniversities.com/sites/default/files/universitt-hamburg_592560cf2aeae70239af4b79_small_2.jpg"" alt=""Universität Hamburg Logo"">",246,40,227,Germany,Europe,,"<a href=""/where-to-study/europe/germany/guide"" class=""guide-link"" target=""_blank"">Germany</a>",227,Universität+Hamburg,-1
294749,/universities/novosibirsk-state-university,Novosibirsk State University,"<img src=""https://www.topuniversities.com/sites/default/files/novosibirsk-state-university_462_small_0.jpg"" alt=""Novosibirsk State University Logo"">",462,39.8,231,Russia,Europe,,"<a href=""/where-to-study/europe/russia/guide"" class=""guide-link"" target=""_blank"">Russia</a>",231,Novosibirsk+State+University,-1
297283,/universities/saint-petersburg-state-university,Saint Petersburg State University,"<img src=""https://www.topuniversities.com/sites/default/files/saint-petersburg-state-university_572_small.jpg"" alt=""Saint Petersburg State University Logo"">",572,39.6,234,Russia,Europe,,"<a href=""/where-to-study/europe/russia/guide"" class=""guide-link"" target=""_blank"">Russia</a>",234,Saint+Petersburg+State+University,-1
